locus_tag,product,tier,predicted_call,confidence,evidence,measured_essential,ess_score,noness_score,conservation,n_paralogs,gene_len_aa,leading,mobile_dist_kb,n_sisters,max_sisters,ovote_ess,ovote_non,cross_validated
RPSI07_RS12145,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_mobile|N_ortho|P_rogue,0,0.1734927135219469,0.7993266674759159,0.0,0.0,352,1,2.33,3,3,0,40,True
RPSI07_RS12150,,UNRESOLVED,unknown,0,N_mobile,1,0.6433639622542163,0.2860723941714526,0.4285714285714285,0.0,208,0,1.33,3,3,19,21,False
RPSI07_RS12155,,UNRESOLVED,unknown,0,N_mobile,1,0.4067307472640469,0.5790074343231344,0.1818181818181818,1.0,164,0,0.72,3,3,12,41,True
RPSI07_RS12160,,UNRESOLVED,unknown,0,N_mobile,0,0.5697778464927502,0.33611628399161475,0.3902439024390244,1.0,309,0,0.0,3,3,50,65,False
RPSI07_RS12165,,UNRESOLVED,unknown,0,N_mobile,0,0.3658129866504283,0.5937894917469747,0.1333333333333333,2.0,160,0,0.7,3,3,10,35,True
RPSI07_RS12170,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_mobile|N_ortho|P_rogue,0,0.2156494869960095,0.77606264001306,0.0,0.0,217,0,1.36,3,3,0,29,True
RPSI07_RS12175,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_mobile|N_ortho|P_rogue,0,0.1718707951676757,0.8238678558385827,0.0,0.0,384,0,2.53,3,3,0,42,True
RPSI07_RS12180,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry|N_mobile,1,0.95001823877545,0.01888701096553867,0.972972972972973,0.0,193,1,3.42,3,3,42,1,True
RPSI07_RS12185,,UNRESOLVED,unknown,0,N_mobile,0,0.4732354471436291,0.4330911333989238,0.3939393939393939,0.0,508,1,4.46,3,3,14,35,False
RPSI07_RS12190,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1838006501978493,0.8339129528279255,0.0,0.0,340,0,5.78,3,3,0,30,True
RPSI07_RS12195,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry|F_core_redundant,0,0.9600683101151566,0.016618935168443327,0.6097560975609756,61.0,298,1,6.84,3,3,1653,605,True
RPSI07_RS12200,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_ortho|F_core_redundant,1,0.980634540632118,0.008477994510534999,1.0,28.0,253,0,7.68,3,3,1251,0,True
RPSI07_RS12205,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core,1,0.9504778394620556,0.030171374474537528,0.9743589743589745,0.0,223,0,8.55,3,3,45,2,True
RPSI07_RS12210,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core,1,0.9403889106849976,0.02515171898857712,0.9473684210526316,0.0,269,0,9.61,3,3,46,2,True
RPSI07_RS12215,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core,1,0.9302405452469112,0.048885832543991634,0.8275862068965517,0.0,63,0,10.12,3,3,30,5,True
RPSI07_RS12220,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_ortho,1,0.9454747787318578,0.0250249619628093,1.0,0.0,350,0,10.8,3,3,43,0,True
RPSI07_RS12225,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core,1,0.9233380766859066,0.04379095131058461,0.8205128205128205,2.0,144,0,11.56,3,3,131,14,True
RPSI07_RS12230,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core,1,0.9064737575912212,0.057184091554898044,0.7948717948717948,2.0,207,0,12.11,3,3,111,17,True
RPSI07_RS12235,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.1811762149911452,0.7720174841263386,0.0526315789473684,0.0,469,1,14.84,3,3,2,42,False
RPSI07_RS12240,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry,1,0.9094983780069454,0.06378409662076318,0.8205128205128205,0.0,193,1,15.98,3,3,50,10,False
RPSI07_RS12245,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_ortho|F_core_redundant,1,0.9810224657987489,0.009032117342775748,1.0,28.0,251,0,16.73,3,3,1251,0,True
RPSI07_RS12250,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2136552695476292,0.7871164887285059,0.0,0.0,242,0,17.76,3,3,0,3,True
RPSI07_RS12255,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1968876307126621,0.8260627772513021,0.0,0.0,304,0,18.58,3,3,0,3,True
RPSI07_RS12260,,UNRESOLVED,unknown,0,E_geometry,0,0.3436109395350942,0.554355329539975,0.1428571428571428,0.0,198,1,19.61,3,3,3,23,True
RPSI07_RS12265,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core,1,0.9588278018340518,0.030526797508079552,0.9487179487179488,2.0,95,0,20.12,3,3,169,8,True
RPSI07_RS12270,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,1,0.2047835219629448,0.7351957602478748,0.0,0.0,251,1,20.94,3,3,0,24,False
RPSI07_RS12275,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_redundancy|N_long_lagging|P_conditional,0,0.3231821040111372,0.6653199612635539,0.09375,15.0,443,0,22.01,3,3,123,260,True
RPSI07_RS12280,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2502000562202466,0.7043488953981414,0.0,0.0,101,1,23.01,3,3,0,3,True
RPSI07_RS12285,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2053585849641984,0.7792170862116071,0.0833333333333333,0.0,467,1,23.99,3,3,1,17,False
RPSI07_RS12290,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.211939582384058,0.78278232154427,0.0,0.0,256,0,25.2,3,3,0,3,True
RPSI07_RS12295,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1463962062358925,0.8369079036905956,0.0,0.0,522,0,26.44,3,3,0,4,True
RPSI07_RS12300,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho,0,0.1785151141156232,0.8311996318737276,0.0,1.0,403,0,26.97,3,3,0,32,True
RPSI07_RS12305,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2660867779510225,0.7444638276704,0.0,0.0,81,0,25.95,3,3,0,3,True
RPSI07_RS12310,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2010808534894157,0.7589120970165627,0.0,0.0,269,1,25.01,3,3,1,2,False
RPSI07_RS12315,,UNRESOLVED,unknown,0,N_redundancy,0,0.3869406632174242,0.6292011909211895,0.1111111111111111,12.0,268,0,24.17,3,3,70,416,True
RPSI07_RS12320,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.2489528654672425,0.7684035454562562,0.0,0.0,131,0,23.51,1,3,0,1,True
RPSI07_RS12325,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.1820400943740832,0.799855418899217,0.0,0.0,339,1,22.62,3,3,0,3,True
RPSI07_RS12330,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2526899369958996,0.6821511563158905,0.0,0.0,91,1,21.88,3,3,0,3,True
RPSI07_RS12335,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1628179042250113,0.844467754633944,0.0,0.0,442,0,21.07,3,3,0,3,True
RPSI07_RS12340,,UNRESOLVED,unknown,0,N_redundancy,0,0.3440487277857602,0.5963904189829742,0.073170731707317,14.0,311,0,19.27,3,3,81,406,True
RPSI07_RS12345,,UNRESOLVED,unknown,0,,0,0.3625783690820329,0.5653039829769635,0.1333333333333333,2.0,186,0,18.44,3,3,10,35,True
RPSI07_RS12350,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1506617837938186,0.8268093922426641,0.0,0.0,491,0,17.42,3,3,0,12,True
RPSI07_RS12355,,CONFIDENT_ESSENTIAL,essential,4,E_score|E_cons_core|E_geometry|E_ortho|F_core_redundant,1,0.980175988953436,0.006345417177885403,1.0,28.0,249,1,16.16,3,3,1251,0,True
RPSI07_RS12360,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1974866545691798,0.7904614105736613,0.0,0.0,296,0,15.34,3,3,0,26,True
RPSI07_RS12365,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2225624054110424,0.7196680216078827,0.0,0.0,180,1,14.33,3,3,0,3,True
RPSI07_RS12370,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_long_lagging|P_conditional,0,0.1616180613375896,0.8333561492683796,0.0263157894736842,2.0,543,0,12.93,3,3,3,85,True
RPSI07_RS12375,,UNRESOLVED,unknown,0,E_geometry,0,0.3880621512257122,0.6217251138440267,0.1515151515151515,2.0,137,1,11.79,3,3,11,64,True
RPSI07_RS12380,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_conditional,0,0.1472095248015026,0.8577179541823305,0.0,1.0,519,0,10.8,3,3,0,12,True
RPSI07_RS12385,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.186167335840578,0.7473458623027266,0.0,0.0,306,1,9.49,3,3,0,4,True
RPSI07_RS12390,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry|F_core_redundant,0,0.95845918999213,0.01826009788819675,0.6097560975609756,61.0,322,1,8.48,3,3,1653,605,True
RPSI07_RS12395,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2286753623583292,0.7449930254859718,0.0,0.0,152,1,7.71,3,3,0,3,True
RPSI07_RS12400,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.233090915436114,0.7546804552329084,0.0625,0.0,322,0,6.99,3,3,1,19,False
RPSI07_RS12405,,UNRESOLVED,unknown,0,,0,0.4116060689535828,0.5802773165812649,0.1875,0.0,151,0,6.24,3,3,3,17,True
RPSI07_RS12410,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_conditional,0,0.1661954190362521,0.8069260150629544,0.0,2.0,446,0,5.25,3,3,0,44,True
RPSI07_RS12415,,CONFIDENT_NONESSENTIAL,non-essential,4,N_score|N_mobile|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1445129685297679,0.8559179341407782,0.0,0.0,504,0,3.82,3,3,0,4,True
RPSI07_RS12420,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_mobile,1,0.2613634979105309,0.7803987643639962,0.0,0.0,68,0,2.77,1,3,1,0,True
RPSI07_RS12425,,UNRESOLVED,unknown,0,E_geometry|N_redundancy|N_mobile,1,0.6406271484957957,0.354632536709848,0.4878048780487805,4.0,417,1,1.43,3,3,64,58,False
RPSI07_RS12430,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_mobile,0,0.1824916754436569,0.8514862724664038,0.0333333333333333,1.0,416,1,0.0,2,3,7,130,True
RPSI07_RS12530,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho,0,0.2574938354320178,0.7468353012814867,0.0,0.0,84,0,8.14,2,3,0,4,True
RPSI07_RS12545,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.0816502790689354,0.9644533345204396,0.0,0.0,868,1,11.82,3,3,0,4,True
RPSI07_RS12550,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,1,0.2522076624770005,0.8991484334051558,0.0,0.0,85,1,13.25,1,3,1,0,False
RPSI07_RS12555,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.255750283933542,0.7597799692666782,0.0,0.0,71,1,13.86,3,3,2,1,False
RPSI07_RS12560,,UNRESOLVED,unknown,0,,0,0.4046214200945587,0.5394978449843115,0.2,0.0,207,0,14.47,3,3,2,7,False
RPSI07_RS12565,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core,1,0.936347593095674,0.05334086978579685,0.8285714285714286,3.0,68,0,15.52,3,3,139,24,False
RPSI07_RS12570,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.3372781076300999,0.7450202368182148,0.1034482758620689,0.0,109,1,16.34,3,3,3,32,True
RPSI07_RS12575,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2072253513221527,0.8179092750679944,0.2051282051282051,0.0,763,1,17.64,3,3,13,40,True
RPSI07_RS12580,,UNRESOLVED,unknown,0,E_cons_core,1,0.8977778061106456,0.06359898039214378,0.7631578947368421,0.0,149,0,19.08,3,3,34,9,False
RPSI07_RS12585,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1838025976338904,0.8182003402890475,0.0,0.0,351,0,19.82,3,3,0,48,True
RPSI07_RS12590,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core,1,0.9351265309863178,0.03130091507788496,0.975,0.0,402,0,20.95,3,3,45,1,True
RPSI07_RS12595,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2212478268804031,0.7490350169874452,0.0,0.0,191,1,21.99,3,3,0,3,True
RPSI07_RS12600,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core,1,0.9498241019230138,0.028782932394510054,0.9473684210526316,0.0,173,0,22.57,3,3,44,4,True
RPSI07_RS12605,,CONFIDENT_ESSENTIAL,essential,2,E_cons_core|E_ortho,1,0.86262964077776,0.10817938446489402,1.0,0.0,961,0,24.27,3,3,46,0,True
RPSI07_RS12610,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_ortho,1,0.9480655497281532,0.025700184087354718,1.0,0.0,333,0,26.32,3,3,45,0,True
RPSI07_RS12615,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1235301629767663,0.8762162950835093,0.0,0.0,611,1,27.95,3,3,0,8,True
RPSI07_RS12620,,UNRESOLVED,unknown,0,N_redundancy,1,0.711942991266874,0.24450038427101026,0.4210526315789473,10.0,222,0,29.25,3,3,223,162,False
RPSI07_RS12625,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.3255828907183075,0.651110372765629,0.1282051282051282,0.0,217,1,30.29,3,3,8,38,True
RPSI07_RS12630,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.1742552236693466,0.8066054583831509,0.027027027027027,1.0,465,1,31.31,3,3,2,64,True
RPSI07_RS12635,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2247374477933527,0.7265080575843862,0.0,0.0,190,1,32.29,3,3,0,7,True
RPSI07_RS12640,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2335554369027711,0.7783750757298548,0.1111111111111111,0.0,448,1,33.26,3,3,1,12,True
RPSI07_RS12645,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,1,0.319615004493423,0.7210828948376994,0.1904761904761904,0.0,399,1,34.9,3,3,8,18,True
RPSI07_RS12650,,UNRESOLVED,unknown,0,E_geometry,0,0.4348598323819994,0.5483105680252671,0.2972972972972973,0.0,383,1,36.25,3,3,13,30,True
RPSI07_RS12655,,UNRESOLVED,unknown,0,E_geometry,0,0.5105848038961434,0.3836743242391821,0.3333333333333333,0.0,296,1,37.27,3,3,18,31,False
RPSI07_RS12660,,UNRESOLVED,unknown,0,E_cons_core,1,0.8408020351804143,0.11765733751438405,0.7804878048780488,1.0,534,0,38.52,3,3,77,20,False
RPSI07_RS12665,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core,1,0.946611557696159,0.06762560790388239,0.8787878787878788,0.0,57,0,39.56,3,3,31,7,False
RPSI07_RS12670,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core,1,0.9585987293943248,0.035126215335047936,0.9487179487179488,0.0,78,0,39.78,3,3,43,2,True
RPSI07_RS12675,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2248467153560779,0.8102351843139318,0.0,0.0,225,0,40.41,3,3,0,44,True
RPSI07_RS12680,,UNRESOLVED,unknown,0,E_geometry,0,0.5880761841517658,0.37158304254368413,0.3428571428571428,1.0,160,1,41.11,3,3,34,47,False
RPSI07_RS12685,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry,1,0.9355862047174256,0.03560242115236705,0.9473684210526316,0.0,325,1,41.83,3,3,45,4,True
RPSI07_RS12690,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_redundancy,0,0.2966620140477565,0.7640330511949238,0.0666666666666666,13.0,404,1,43.38,3,3,25,246,True
RPSI07_RS12695,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,0,0.4039975473643981,0.6035769512330278,0.2068965517241379,4.0,312,1,44.66,3,3,38,117,True
RPSI07_RS12700,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_redundancy,0,0.2282389848382907,0.8043106852607737,0.0344827586206896,5.0,379,1,45.71,3,3,20,124,True
RPSI07_RS12705,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,1,0.596383794689694,0.3456939618562634,0.3571428571428571,5.0,259,1,46.68,3,3,79,82,False
RPSI07_RS12710,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,0,0.7010027143080347,0.2555415927766194,0.425,9.0,239,1,47.45,3,3,257,131,False
RPSI07_RS12715,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.3182974342688776,0.6774079197062627,0.0833333333333333,0.0,166,0,48.1,3,3,2,13,False
RPSI07_RS12720,,UNRESOLVED,unknown,0,N_redundancy,1,0.5669738647554164,0.42900100428096066,0.3658536585365853,6.0,400,0,49.03,3,3,114,165,False
RPSI07_RS12725,,UNRESOLVED,unknown,0,,1,0.4959579062450172,0.46528063733514907,0.3103448275862069,2.0,350,0,50.42,3,3,27,57,False
RPSI07_RS12730,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2480915672193261,0.6539522838820206,0.081081081081081,0.0,342,1,51.51,3,3,3,38,False
RPSI07_RS12735,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho,0,0.1402170470488553,0.8553394629356664,0.0,0.0,552,1,52.85,2,3,0,6,True
RPSI07_RS12740,,ROGUE_SUSPECT,unknown,0,N_score|N_long_lagging|P_rogue|P_conditional,0,0.1669692162133325,0.833169077916018,0.0555555555555555,0.0,600,0,54.62,3,3,1,28,False
RPSI07_RS12745,,UNRESOLVED,unknown,0,N_redundancy,1,0.8093179023608276,0.1432003010715941,0.4871794871794871,12.0,140,0,55.74,3,3,207,90,False
RPSI07_RS12755,,UNRESOLVED,unknown,0,,1,0.3641656111895269,0.5832367484657343,0.1621621621621621,2.0,295,0,56.67,3,3,45,96,True
RPSI07_RS12760,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.3157179483137822,0.6565052020890865,0.0666666666666666,13.0,390,0,57.72,3,3,25,246,True
RPSI07_RS12765,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core|F_core_redundant,0,0.9640134737740294,0.02736475901796951,0.6097560975609756,61.0,314,0,58.8,3,3,1653,605,True
RPSI07_RS12770,,UNRESOLVED,unknown,0,E_geometry,0,0.350825702307809,0.6198757105901913,0.1351351351351351,3.0,258,1,59.82,3,3,13,92,True
RPSI07_RS12775,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2419619656553513,0.7827794895690856,0.1515151515151515,0.0,555,1,61.17,3,3,6,39,True
RPSI07_RS12780,,UNRESOLVED,unknown,0,E_geometry,1,0.6188809281477701,0.2811565963737013,0.3809523809523809,0.0,183,1,60.79,3,3,13,15,False
RPSI07_RS12785,,UNRESOLVED,unknown,0,E_geometry,0,0.6482986262790611,0.2694390737436711,0.4358974358974359,1.0,268,1,60.12,3,3,38,51,False
RPSI07_RS12790,,UNRESOLVED,unknown,0,E_geometry,0,0.6288815999059708,0.3159957184528517,0.4358974358974359,1.0,317,1,59.23,3,3,38,51,False
RPSI07_RS12795,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core,1,0.9133815562475528,0.0511412253946852,0.902439024390244,1.0,435,1,58.1,3,3,87,10,False
RPSI07_RS12800,,UNRESOLVED,unknown,0,E_geometry,1,0.4400652925659616,0.4614948353689849,0.25,0.0,270,1,56.99,3,3,18,38,True
RPSI07_RS12805,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,0,0.8348273398377495,0.11443615881530095,0.625,0.0,135,1,56.1,3,3,17,9,False
RPSI07_RS12810,,UNRESOLVED,unknown,0,,1,0.6006330845059631,0.2601624881535992,0.3333333333333333,0.0,124,0,55.7,3,3,5,5,False
RPSI07_RS12815,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_ortho,1,0.9467663370824952,0.03555402717081895,1.0,1.0,399,0,54.92,3,3,86,0,True
RPSI07_RS12820,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_ortho,1,0.9488297068237558,0.033694897299967864,1.0,1.0,373,0,53.77,3,3,86,0,True
RPSI07_RS12825,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.1999490173454509,0.7939555991991892,0.081081081081081,0.0,507,1,52.34,3,3,3,43,False
RPSI07_RS12830,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.8383708170414585,0.10762321759527786,0.6363636363636364,0.0,143,1,51.34,3,3,21,17,False
RPSI07_RS12835,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|E_ortho|P_rogue,1,0.2446302059044929,0.6606011894303656,0.0,0.0,143,1,50.91,3,3,3,0,False
RPSI07_RS12840,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_long_lagging|P_conditional,1,0.2403429611654517,0.7853858848120766,0.1463414634146341,0.0,558,0,49.78,3,3,10,42,False
RPSI07_RS12845,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry|F_core_redundant,0,0.961712487112496,0.016167854279353275,0.6097560975609756,61.0,312,1,48.35,3,3,1653,605,True
RPSI07_RS12850,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry,1,0.9299899119414508,0.03915379226654941,0.918918918918919,0.0,309,1,47.4,3,3,41,4,False
RPSI07_RS12855,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho,0,0.2216922799070358,0.7874777433432296,0.0,0.0,240,0,46.52,2,3,0,17,True
RPSI07_RS12860,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.246776099467651,0.7764429692858836,0.0,0.0,157,0,45.83,3,3,0,35,True
RPSI07_RS12865,,UNRESOLVED,unknown,0,,0,0.4515483681634583,0.5379723420264093,0.1923076923076923,0.0,106,0,44.85,3,3,6,25,False
RPSI07_RS12870,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core,1,0.9650705286451116,0.018671509685772938,1.0,0.0,107,0,44.54,3,3,5,1,True
RPSI07_RS12875,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.2137223454257172,0.8040066770602469,0.054054054054054,13.0,627,1,42.91,3,3,23,555,True
RPSI07_RS12880,,UNRESOLVED,unknown,0,E_geometry,0,0.3717461395719152,0.5069662785096682,0.2105263157894736,1.0,336,1,41.47,3,3,35,88,True
RPSI07_RS12885,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,0,0.6819829034011662,0.19689840021033422,0.425,9.0,280,1,40.55,3,3,257,131,False
RPSI07_RS12890,,UNRESOLVED,unknown,0,E_geometry,0,0.3708358454011699,0.5228030707148866,0.2258064516129032,0.0,356,1,39.38,3,3,8,28,True
RPSI07_RS12895,,UNRESOLVED,unknown,0,E_geometry,0,0.4271788389308563,0.46655119318095095,0.2424242424242424,0.0,259,1,38.46,3,3,8,30,True
RPSI07_RS12900,,UNRESOLVED,unknown,0,E_geometry,1,0.7205670910575458,0.1605434435573725,0.4871794871794871,2.0,193,1,37.8,3,3,68,47,False
RPSI07_RS12905,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2759898412748349,0.6582388153804799,0.0857142857142857,2.0,314,0,37.02,3,3,6,91,True
RPSI07_RS12910,,UNRESOLVED,unknown,0,,1,0.4156064502962558,0.4750052721080261,0.2439024390243902,2.0,351,0,36.02,3,3,33,66,True
RPSI07_RS12915,,UNRESOLVED,unknown,0,,0,0.3694686372229541,0.5263834051496733,0.2,1.0,332,0,35.0,3,3,8,57,True
RPSI07_RS12920,,UNRESOLVED,unknown,0,,0,0.4449618699029684,0.48656547729092037,0.2258064516129032,0.0,194,0,34.22,3,3,7,28,True
RPSI07_RS12925,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.3079822888606314,0.6027259274402279,0.21875,0.0,496,1,33.14,3,3,7,31,True
RPSI07_RS12930,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,1,0.831351099000755,0.09252144173268101,0.6341463414634146,4.0,220,1,31.99,3,3,119,53,False
RPSI07_RS12935,,UNRESOLVED,unknown,0,E_cons_core,1,0.7812434567338429,0.16598334233011647,0.6052631578947368,0.0,284,0,31.19,3,3,28,19,False
RPSI07_RS12940,,UNRESOLVED,unknown,0,,1,0.375313325050954,0.6314350228820824,0.2,0.0,294,0,30.27,3,3,10,25,True
RPSI07_RS12945,,UNRESOLVED,unknown,0,,1,0.6796918307006937,0.30483736009331697,0.4,0.0,63,0,29.71,3,3,4,5,False
RPSI07_RS12950,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.1814244974824442,0.8009546203632615,0.0967741935483871,0.0,589,1,28.5,3,3,3,32,False
RPSI07_RS12955,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.0414931345596963,0.9628447226737722,0.0,0.0,1300,1,25.66,3,3,0,29,True
RPSI07_RS12960,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2232874219156181,0.7474792691668748,0.0,0.0,181,1,23.33,3,3,3,6,False
RPSI07_RS12965,,UNRESOLVED,unknown,0,E_cons_core,1,0.6668861010404362,0.3197027914102216,0.6341463414634146,0.0,689,0,22.01,3,3,30,17,False
RPSI07_RS12970,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2771123179766989,0.7029601780064936,0.0689655172413793,0.0,210,0,20.39,3,3,3,39,False
RPSI07_RS12975,,UNRESOLVED,unknown,0,E_geometry,1,0.6366403843803912,0.29681758664860086,0.4878048780487805,0.0,363,1,19.32,3,3,25,26,False
RPSI07_RS12980,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2233803766335235,0.6993593496487835,0.0,0.0,174,1,18.51,3,3,0,8,True
RPSI07_RS12985,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2182709057150188,0.7172252952617495,0.0,0.0,191,1,17.93,3,3,0,3,True
