organism,locus_tag,gene_name,product,essential,log_length_bp,gc,upstream_gc,upstream_at_skew,position_norm,operon_run_length,is_hypothetical,is_uncharacterized,is_putative,kw_replication,kw_transcription,kw_translation,kw_atp,kw_membrane,kw_synthase,kw_kinase,kw_dehydrogenase,kw_protease,kw_rrna,kw_chaperone,n_orthologs_total,n_orthologs_within_mollicutes,paralog_count_internal,mean_identity_to_orthologs,has_ortholog_in_abaumannii,has_ortholog_in_abaylyi,has_ortholog_in_bsubtilis,has_ortholog_in_ccrescentus,has_ortholog_in_ecoli,has_ortholog_in_ftularensis,has_ortholog_in_hinfluenzae,has_ortholog_in_hpylori,has_ortholog_in_kpneumoniae,has_ortholog_in_mgenitalium,has_ortholog_in_mpne,has_ortholog_in_mtuberculosis,has_ortholog_in_paeruginosa,has_ortholog_in_saureus,has_ortholog_in_spneumoniae,has_ortholog_in_styphimurium,has_ortholog_in_syn3a,has_ortholog_in_vcholerae
ccrescentus,CCNA_03342,,tol-pal system-associated acyl-CoA thioesterase,0,6.09807428216624,0.6531531531531531,0.72,-0.4285714285714285,0.8714246527703059,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.381,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
ccrescentus,CCNA_03343,,FtsW/RodA/SpoVE family cell cycle protein,0,6.766191714660351,0.71280276816609,0.74,-0.0769230769230769,0.8715857983160229,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03344,ruvB,Holliday junction branch migration complex subunit RuvB,0,6.948897222313312,0.7031700288184438,0.73,0.1851851851851851,0.8718190450537222,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.5579375,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ccrescentus,CCNA_03345,ruvA,Holliday junction branch migration complex subunit RuvA,0,6.428105272684596,0.7249190938511327,0.71,0.0344827586206896,0.8720232287037443,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.342625,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
ccrescentus,CCNA_03346,ruvC,crossover junction endodeoxyribonuclease ruvC,0,6.259581464064923,0.6839080459770115,0.66,-0.0588235294117647,0.8721632262154493,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.42927272727272725,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
ccrescentus,CCNA_03347,,M20/M25/M40 family metallo-hydrolase,0,7.262628600974241,0.6666666666666666,0.63,0.1891891891891892,0.8724349351670534,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03348,,CHAP domain-containing protein,0,6.86484777797086,0.5903866248693835,0.47,0.1320754716981132,0.8727589576764766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03349,,hypothetical protein,0,5.247024072160486,0.6666666666666666,0.68,0.0625,0.8728996972244628,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03350,,hypothetical protein,0,5.293304824724492,0.6363636363636364,0.68,0.0625,0.8729594311450931,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03351,,phosphoribosylamidoimidazole-succinocarboxamide synthase,0,6.871091294610546,0.6822429906542056,0.61,-0.0256410256410256,0.8731042518926254,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3985,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03352,,YebC/PmpR transcriptional regulator,0,6.6293632534374485,0.6507936507936508,0.65,0.2,0.8733334174307785,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.4222307692307693,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
ccrescentus,CCNA_03353,,YmdB-family phosphoesterase,0,6.727431724850855,0.6822541966426858,0.54,0.217391304347826,0.8735533075154177,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.38380000000000003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ccrescentus,CCNA_03354,,5-formyltetrahydrofolate cyclo-ligase,0,6.470799503782602,0.648062015503876,0.7,-0.1333333333333333,0.8737414137126821,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.312625,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
ccrescentus,CCNA_03355,,Dipeptidyl aminopeptidase/acylaminoacyl peptidase,0,7.594381242551817,0.6148036253776435,0.57,-0.2558139534883721,0.8741494099945856,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03356,zapA,cell division protein ZapA,1,5.793013608384144,0.6788990825688074,0.69,0.2258064516129032,0.8744525318154239,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03362,sigF,ECF-family RNA polymerase sigma factor SigF,0,6.293419278846481,0.6759259259259259,0.62,0.1578947368421052,0.8759842183723731,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03363,,DUF2282 domain-containing protein,0,5.645446897643238,0.6843971631205674,0.68,0.25,0.8761323782831705,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03364,,UPF0276 protein,0,6.738152494595957,0.6797153024911032,0.71,0.1724137931034483,0.8762903083383359,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03365,,DNA-binding domain-containing protein,0,6.641182169740591,0.6784313725490196,0.73,0.037037037037037,0.8764871952982602,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03366,,DoxX family protein,0,6.118097198041348,0.6534216335540839,0.63,0.1891891891891892,0.8766368392816198,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03367,,chemotaxis receiver domain protein CheYIII,0,6.218600119691729,0.6506986027944112,0.49,-0.0980392156862745,0.8767852465378442,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03368,,CheA-related protein,0,6.063785208687608,0.6806526806526807,0.7,-0.0666666666666666,0.8768992727797099,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03369,,TSPO-MBR superfamily protein,0,6.3578422665081,0.6996527777777778,0.6,0.05,0.8770260373110683,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03370,,acetyltransferase,0,6.259581464064923,0.6666666666666666,0.65,0.0857142857142857,0.8772023946005483,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03371,,bacterioferritin,0,6.175867270105761,0.6145833333333334,0.61,0.0769230769230769,0.8773253252777875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.55875,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
ccrescentus,CCNA_03373,,thiamine phosphate synthase,1,6.470799503782602,0.7131782945736435,0.59,-0.024390243902439,0.8775804620857799,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.3488,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
ccrescentus,CCNA_03374,,hypothetical protein,0,6.013715156042802,0.6372549019607843,0.58,0.3333333333333333,0.8777324558506964,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03375,,"RNA polymerase sigma factor, SigJ family",0,6.776506992372183,0.6952054794520548,0.65,-0.1428571428571428,0.8778890255060131,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03376,,hypothetical protein,0,6.293419278846481,0.6777777777777778,0.69,-0.2258064516129032,0.8780631566866497,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03377,,hypothetical protein,0,6.124683390894205,0.6557017543859649,0.6,0.2,0.8781853453276078,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03378,,SuhB-family inositol monophosphatase protein,1,6.687108607866515,0.6766541822721598,0.68,-0.25,0.8783830979965268,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.37708333333333327,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
ccrescentus,CCNA_03379,,Cro/CI family transcriptional regulator,0,5.43372200355424,0.5657894736842105,0.58,-0.0952380952380952,0.878509367837031,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.6295,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03380,,hypothetical protein,0,6.511745329644728,0.6116071428571429,0.46,-0.037037037037037,0.8786204259337723,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03381,,glycerophosphoryl diester phosphodiesterase,0,6.977281341630747,0.7189542483660131,0.51,0.0612244897959183,0.8788661636155372,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.3905,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
ccrescentus,CCNA_03382,,hypothetical protein,0,7.172424577124845,0.6505376344086021,0.71,-0.0344827586206896,0.8791811580168735,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03383,,ABC transporter ATP-binding protein/permease,0,7.525639975041535,0.6963322545846817,0.65,0.2,0.8796001611702803,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,3.0,0.35242857142857137,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
ccrescentus,CCNA_03384,,LSU ribosomal protein L31P,1,5.44673737166631,0.6320346320346321,0.66,-0.3529411764705882,0.8798886896109231,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.41945454545454547,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
ccrescentus,CCNA_03385,,UPF0260 protein,0,6.194405391104672,0.6196319018404908,0.59,-0.3658536585365853,0.88002769774092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.497,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
ccrescentus,CCNA_03386,pbpC,multimodular transpeptidase-transglycosylase PbpC,0,7.697575346802343,0.6830154405086285,0.57,0.0232558139534883,0.8803738576660634,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03387,,aspartate racemase,0,6.572282542694008,0.6848739495798319,0.69,-0.1612903225806451,0.880761447950236,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.5245,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ccrescentus,CCNA_03388,,ABC-2 family membrane transport protein,0,6.588926477533519,0.6804407713498623,0.71,-0.1034482758620689,0.8809516565836303,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03389,,ABC transporter ATP-binding cassette domain protein,0,6.842683282238422,0.7008547008547008,0.51,-0.3061224489795918,0.8811569532880741,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,0.35566666666666674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
ccrescentus,CCNA_03390,,hypothetical protein,0,6.218600119691729,0.654690618762475,0.51,0.3061224489795918,0.8813594055201068,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03391,,Cro/CI family transcriptional regulator,0,5.484796933490655,0.6791666666666667,0.69,-0.0967741935483871,0.8814507996553983,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ccrescentus,CCNA_03392,,phosphoribosylaminoimidazole carboxylase ATPase subunit,0,6.99117688712121,0.6988950276243094,0.65,0.1428571428571428,0.8816138002918181,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.3836923076923077,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ccrescentus,CCNA_03393,,phosphoribosylcarboxyaminoimidazole (NCAIR) mutase,0,6.20050917404269,0.7032520325203252,0.66,-0.1764705882352941,0.8818101925608884,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.6451538461538462,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ccrescentus,CCNA_03394,dgcA,GGDEF diguanylate cyclase DgcA,0,6.572282542694008,0.6722689075630253,0.61,-0.0769230769230769,0.8820162313016132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.32899999999999996,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03395,,two-component receiver domain protein,0,5.8888779583328805,0.6388888888888888,0.56,-0.0909090909090909,0.8821841788465739,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03396,,PDZ domain trypsin-like serine protease,0,7.453561871643373,0.6782608695652174,0.64,0.0,0.8824586085978755,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03397,,DUF465 domain-containing protein,0,5.44673737166631,0.5930735930735931,0.63,-0.081081081081081,0.8827076854429053,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03398,,TIGR02444 family protein,0,6.315358001522335,0.6884057971014492,0.63,-0.1891891891891892,0.8828188672123601,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03399,,UbiX family flavin prenyltransferase,0,6.428105272684596,0.6521035598705501,0.59,0.1219512195121951,0.8829452607255779,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.4832857142857144,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
ccrescentus,CCNA_03400,,DUF465 domain-containing protein,0,5.1647859739235145,0.603448275862069,0.63,0.081081081081081,0.8830751170747743,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03401,trcR,RNA polymerase-associated protein TrcR,1,6.572282542694008,0.65406162464986,0.62,-0.0526315789473684,0.8832047260785435,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03402,,"NAD(P)H quinone oxidoreductase, PIG3 family",0,6.883462586413092,0.6984615384615385,0.61,-0.0256410256410256,0.8834482376514651,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,4.0,0.4746,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03403,,DUF1192 family protein,0,5.337538079701318,0.6328502415458938,0.62,-0.1052631578947368,0.8836129697058741,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03404,rcdA,protease adaptor protein RcdA,0,6.236369590203704,0.6588235294117647,0.65,-0.0857142857142857,0.8837464125637625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03405,,COQ9 family protein,1,6.520621127558696,0.6784660766961652,0.65,0.1428571428571428,0.8838958092016951,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03406,rpsU,SSU ribosomal protein S21P,1,5.459585514144159,0.6196581196581197,0.61,-0.1282051282051282,0.88405336823872,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03407,,ABC transporter permease,0,7.266827347520591,0.6834381551362684,0.64,-0.1666666666666666,0.8842778342137594,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccrescentus,CCNA_03408,,ABC transporter ATP-binding protein,0,6.823286122355687,0.6764705882352942,0.66,0.0588235294117647,0.8845673520361105,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.3666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
