organism,locus_tag,ortholog_prior,n_orthologs
ccrescentus,CCNA_00763,1.0,2
ccrescentus,CCNA_00764,0.5,0
ccrescentus,CCNA_00765,0.5,0
ccrescentus,CCNA_00766,0.0,3
ccrescentus,CCNA_00767,0.5,0
ccrescentus,CCNA_00768,0.5,0
ccrescentus,CCNA_00769,0.0,1
ccrescentus,CCNA_00770,0.5,0
ccrescentus,CCNA_00772,0.5,0
ccrescentus,CCNA_00773,0.5,0
ccrescentus,CCNA_00774,0.5,0
ccrescentus,CCNA_00775,0.0,3
ccrescentus,CCNA_00776,0.5,0
ccrescentus,CCNA_00777,0.0,1
ccrescentus,CCNA_00778,0.0,3
ccrescentus,CCNA_00779,0.5,0
ccrescentus,CCNA_00780,0.5,0
ccrescentus,CCNA_00781,0.5,0
ccrescentus,CCNA_00782,0.5,0
ccrescentus,CCNA_00783,0.5,0
ccrescentus,CCNA_00784,0.5,0
ccrescentus,CCNA_00785,0.0,1
ccrescentus,CCNA_00787,0.0,1
ccrescentus,CCNA_00788,0.5,0
ccrescentus,CCNA_00789,0.5,0
ccrescentus,CCNA_00790,0.5,0
ccrescentus,CCNA_00792,0.0,1
ccrescentus,CCNA_00793,0.5,0
ccrescentus,CCNA_00794,0.5,0
ccrescentus,CCNA_00795,0.0,1
ccrescentus,CCNA_00796,0.5,0
ccrescentus,CCNA_00798,0.0,1
ccrescentus,CCNA_00799,0.0,1
ccrescentus,CCNA_00800,0.3333333333333333,3
ccrescentus,CCNA_00801,0.0,3
ccrescentus,CCNA_00802,0.5,0
ccrescentus,CCNA_00803,0.5,0
ccrescentus,CCNA_00804,0.5,0
ccrescentus,CCNA_00805,1.0,4
ccrescentus,CCNA_00806,0.0,1
ccrescentus,CCNA_00807,0.5,0
ccrescentus,CCNA_00808,1.0,5
ccrescentus,CCNA_00809,0.0,1
ccrescentus,CCNA_00810,0.0,2
ccrescentus,CCNA_00811,0.5,0
ccrescentus,CCNA_00812,0.5,0
ccrescentus,CCNA_00813,0.5,0
ccrescentus,CCNA_00814,0.5,0
ccrescentus,CCNA_00815,0.0,1
ccrescentus,CCNA_00816,0.5,0
ccrescentus,CCNA_00817,0.5,0
ccrescentus,CCNA_00818,0.5,0
ccrescentus,CCNA_00820,0.0,2
ccrescentus,CCNA_00821,0.5,0
ccrescentus,CCNA_00822,0.5,0
ccrescentus,CCNA_00823,0.5,0
ccrescentus,CCNA_00824,0.0,1
ccrescentus,CCNA_00825,0.5,0
ccrescentus,CCNA_00826,0.0,1
ccrescentus,CCNA_00827,0.5,0
ccrescentus,CCNA_00828,0.5,0
ccrescentus,CCNA_00830,0.5,0
ccrescentus,CCNA_00831,0.5,0
ccrescentus,CCNA_00832,0.5,0
ccrescentus,CCNA_00833,0.0,1
ccrescentus,CCNA_00834,0.5,0
ccrescentus,CCNA_00835,0.5,0
ccrescentus,CCNA_00836,0.5,0
ccrescentus,CCNA_00837,0.5,0
ccrescentus,CCNA_00838,0.5,0
ccrescentus,CCNA_00839,0.5,0
ccrescentus,CCNA_00840,0.5,0
ccrescentus,CCNA_00841,0.0,1
ccrescentus,CCNA_00842,0.5,0
ccrescentus,CCNA_00843,0.5,0
ccrescentus,CCNA_00844,0.5,0
ccrescentus,CCNA_00846,0.0,2
ccrescentus,CCNA_00847,0.0,2
ccrescentus,CCNA_00848,0.5,0
ccrescentus,CCNA_00849,0.0,1
ccrescentus,CCNA_00850,0.0,2
ccrescentus,CCNA_00851,0.0,1
ccrescentus,CCNA_00852,0.5,0
ccrescentus,CCNA_00853,0.5,0
ccrescentus,CCNA_00854,0.5,0
ccrescentus,CCNA_00855,0.5,0
ccrescentus,CCNA_00856,0.5,0
ccrescentus,CCNA_00857,0.5,0
ccrescentus,CCNA_00858,0.5,0
ccrescentus,CCNA_00859,0.5,0
ccrescentus,CCNA_00861,0.5,0
ccrescentus,CCNA_00863,0.5,0
ccrescentus,CCNA_00864,0.5,0
ccrescentus,CCNA_00865,0.5,0
ccrescentus,CCNA_00866,0.5,0
ccrescentus,CCNA_00867,0.5,0
ccrescentus,CCNA_00869,0.5,0
ccrescentus,CCNA_00870,0.5,0
ccrescentus,CCNA_00871,0.0,3
ccrescentus,CCNA_00872,0.0,2
ccrescentus,CCNA_00873,0.5,0
ccrescentus,CCNA_00874,0.5,0
ccrescentus,CCNA_00875,0.5,0
ccrescentus,CCNA_00876,0.5,2
ccrescentus,CCNA_00877,0.5,0
ccrescentus,CCNA_00879,0.5,0
ccrescentus,CCNA_00880,0.5,0
ccrescentus,CCNA_00881,0.5,0
ccrescentus,CCNA_00882,0.5,0
ccrescentus,CCNA_00883,1.0,1
ccrescentus,CCNA_00884,0.5,0
ccrescentus,CCNA_00885,0.5,0
ccrescentus,CCNA_00886,1.0,1
ccrescentus,CCNA_00887,0.5,0
ccrescentus,CCNA_00888,0.5,0
ccrescentus,CCNA_00889,0.5,0
ccrescentus,CCNA_00890,0.0,1
ccrescentus,CCNA_00891,0.0,1
ccrescentus,CCNA_00893,0.5,0
ccrescentus,CCNA_00894,1.0,3
ccrescentus,CCNA_00895,0.5,0
ccrescentus,CCNA_00897,0.5,0
ccrescentus,CCNA_00898,0.5,0
ccrescentus,CCNA_00899,1.0,7
ccrescentus,CCNA_00900,0.0,1
ccrescentus,CCNA_00901,0.5,0
ccrescentus,CCNA_00902,0.0,1
ccrescentus,CCNA_00903,0.3333333333333333,3
ccrescentus,CCNA_00904,0.0,1
ccrescentus,CCNA_00905,0.5,0
ccrescentus,CCNA_00906,0.5,0
ccrescentus,CCNA_00907,0.5,0
ccrescentus,CCNA_00908,0.5,0
ccrescentus,CCNA_00909,0.5,0
ccrescentus,CCNA_00910,0.5,0
ccrescentus,CCNA_00911,0.5,0
ccrescentus,CCNA_00912,0.5,0
ccrescentus,CCNA_00913,0.5,0
ccrescentus,CCNA_00914,0.5,0
ccrescentus,CCNA_00915,0.5,0
ccrescentus,CCNA_00916,0.5,0
ccrescentus,CCNA_00917,0.0,1
ccrescentus,CCNA_00918,0.0,2
ccrescentus,CCNA_00921,0.0,1
ccrescentus,CCNA_00922,0.4,5
ccrescentus,CCNA_00923,0.5,0
ccrescentus,CCNA_00924,0.5,0
ccrescentus,CCNA_00925,0.5,0
ccrescentus,CCNA_00926,0.5,0
ccrescentus,CCNA_00927,0.5,0
ccrescentus,CCNA_00928,0.5,0
ccrescentus,CCNA_00929,1.0,2
ccrescentus,CCNA_00930,0.5,2
ccrescentus,CCNA_00931,0.5,2
ccrescentus,CCNA_00932,1.0,3
ccrescentus,CCNA_00933,0.5,0
ccrescentus,CCNA_00934,0.5,0
ccrescentus,CCNA_00935,0.5,0
ccrescentus,CCNA_00936,0.5,0
ccrescentus,CCNA_00937,0.5,0
ccrescentus,CCNA_00938,0.0,1
ccrescentus,CCNA_00939,0.5,0
ccrescentus,CCNA_00940,0.5,0
ccrescentus,CCNA_00941,0.6,5
ccrescentus,CCNA_00942,0.5,0
ccrescentus,CCNA_00943,0.5,0
ccrescentus,CCNA_00945,0.5,0
ccrescentus,CCNA_00946,0.0,1
ccrescentus,CCNA_00947,0.5,0
ccrescentus,CCNA_00948,0.5,0
ccrescentus,CCNA_00949,0.5,0
ccrescentus,CCNA_00950,0.5,0
ccrescentus,CCNA_00951,0.0,1
ccrescentus,CCNA_00952,0.5,0
ccrescentus,CCNA_00953,0.5,0
ccrescentus,CCNA_00954,0.0,2
ccrescentus,CCNA_00956,0.0,1
ccrescentus,CCNA_00957,0.5,0
ccrescentus,CCNA_00958,0.5,0
ccrescentus,CCNA_00959,0.5,0
ccrescentus,CCNA_00961,0.5,0
ccrescentus,CCNA_00962,0.0,1
ccrescentus,CCNA_00963,0.3333333333333333,3
ccrescentus,CCNA_00964,0.5,0
ccrescentus,CCNA_00965,0.5,0
ccrescentus,CCNA_00966,0.0,2
ccrescentus,CCNA_00967,0.5,0
ccrescentus,CCNA_00968,0.0,1
ccrescentus,CCNA_00969,0.5,0
ccrescentus,CCNA_00970,0.0,1
ccrescentus,CCNA_00971,0.0,1
ccrescentus,CCNA_00972,0.5,0
ccrescentus,CCNA_00973,0.0,1
ccrescentus,CCNA_00974,0.5,0
ccrescentus,CCNA_00976,0.0,2
ccrescentus,CCNA_00977,0.5,0
ccrescentus,CCNA_00978,0.5,0
ccrescentus,CCNA_00979,0.5,0
ccrescentus,CCNA_00980,0.5,0
ccrescentus,CCNA_00981,0.5,0
ccrescentus,CCNA_00982,0.5,0
ccrescentus,CCNA_00983,0.0,1
ccrescentus,CCNA_00984,0.0,2
ccrescentus,CCNA_00985,0.0,1
ccrescentus,CCNA_00986,0.5,0
ccrescentus,CCNA_00987,0.5,0
ccrescentus,CCNA_00988,0.5,0
ccrescentus,CCNA_00989,0.5,0
ccrescentus,CCNA_00990,0.0,1
ccrescentus,CCNA_00991,0.0,1
ccrescentus,CCNA_00992,0.5,0
ccrescentus,CCNA_00993,0.0,2
ccrescentus,CCNA_00994,0.0,1
ccrescentus,CCNA_00995,0.5,0
ccrescentus,CCNA_00996,0.5,0
ccrescentus,CCNA_00997,0.5,0
ccrescentus,CCNA_00998,0.5,0
ccrescentus,CCNA_00999,0.5,0
ccrescentus,CCNA_01000,0.5,0
ccrescentus,CCNA_01001,0.0,3
ccrescentus,CCNA_01002,0.0,1
ccrescentus,CCNA_01004,0.5,0
ccrescentus,CCNA_01005,0.0,1
ccrescentus,CCNA_01006,0.5,0
ccrescentus,CCNA_01007,0.5,0
ccrescentus,CCNA_01008,0.5,0
ccrescentus,CCNA_01009,0.5,0
ccrescentus,CCNA_01010,0.0,2
ccrescentus,CCNA_01011,0.0,1
ccrescentus,CCNA_01012,0.5,0
ccrescentus,CCNA_01013,0.0,1
ccrescentus,CCNA_01014,0.0,2
ccrescentus,CCNA_01015,0.0,2
ccrescentus,CCNA_01016,0.0,1
ccrescentus,CCNA_01017,0.0,2
ccrescentus,CCNA_01018,0.5,0
ccrescentus,CCNA_01019,0.5,0
ccrescentus,CCNA_01020,0.5,0
ccrescentus,CCNA_01021,0.5,0
ccrescentus,CCNA_01022,0.5,0
ccrescentus,CCNA_01023,0.5,0
ccrescentus,CCNA_01024,0.5,0
ccrescentus,CCNA_01025,0.5,0
ccrescentus,CCNA_01026,0.5,0
ccrescentus,CCNA_01027,0.5,0
ccrescentus,CCNA_01028,0.5,4
ccrescentus,CCNA_01029,0.5,0
ccrescentus,CCNA_01030,0.0,1
ccrescentus,CCNA_01031,0.0,3
ccrescentus,CCNA_01032,0.5,0
ccrescentus,CCNA_01033,0.5,0
ccrescentus,CCNA_01034,0.5,0
ccrescentus,CCNA_01035,0.0,1
ccrescentus,CCNA_01036,0.5,0
ccrescentus,CCNA_01037,0.0,2
ccrescentus,CCNA_01038,0.5,0
ccrescentus,CCNA_01039,0.5,0
ccrescentus,CCNA_01040,0.5,0
ccrescentus,CCNA_01041,0.5,0
ccrescentus,CCNA_01042,0.5,0
ccrescentus,CCNA_01043,0.5,0
ccrescentus,CCNA_01044,0.5,0
ccrescentus,CCNA_01045,0.5,0
ccrescentus,CCNA_01046,0.0,5
ccrescentus,CCNA_01047,0.5,0
ccrescentus,CCNA_01048,0.5,0
ccrescentus,CCNA_01049,0.5,0
ccrescentus,CCNA_01050,0.0,1
ccrescentus,CCNA_01051,0.5,0
ccrescentus,CCNA_01052,0.5,0
ccrescentus,CCNA_01053,0.5,0
ccrescentus,CCNA_01054,0.5,0
ccrescentus,CCNA_01055,0.5,0
ccrescentus,CCNA_01056,0.5,0
ccrescentus,CCNA_01057,0.5,0
ccrescentus,CCNA_01058,0.5,0
ccrescentus,CCNA_01059,0.5,0
ccrescentus,CCNA_01061,0.5,0
ccrescentus,CCNA_01062,0.5,0
ccrescentus,CCNA_01063,0.5,0
ccrescentus,CCNA_01064,0.0,2
ccrescentus,CCNA_01065,0.5,0
ccrescentus,CCNA_01066,0.5,0
ccrescentus,CCNA_01067,0.5,0
ccrescentus,CCNA_01068,0.5,0
ccrescentus,CCNA_01069,0.5,0
ccrescentus,CCNA_01070,0.5,0
ccrescentus,CCNA_01071,0.0,3
ccrescentus,CCNA_01072,0.5,0
ccrescentus,CCNA_01073,0.5,0
ccrescentus,CCNA_01074,0.5,0
ccrescentus,CCNA_01075,0.5,0
ccrescentus,CCNA_01076,0.5,0
ccrescentus,CCNA_01077,0.5,0
ccrescentus,CCNA_01078,0.5,0
ccrescentus,CCNA_01079,0.5,0
ccrescentus,CCNA_01080,0.5,0
ccrescentus,CCNA_01081,0.5,0
ccrescentus,CCNA_01082,0.5,0
ccrescentus,CCNA_01083,0.5,0
ccrescentus,CCNA_01084,0.5,0
ccrescentus,CCNA_01085,0.5,0
ccrescentus,CCNA_01086,0.4,5
ccrescentus,CCNA_01087,0.5,0
ccrescentus,CCNA_01088,0.0,1
ccrescentus,CCNA_01089,0.5,0
ccrescentus,CCNA_01090,0.5,0
ccrescentus,CCNA_01091,0.5,0
ccrescentus,CCNA_01092,0.5,0
ccrescentus,CCNA_01093,0.5,0
ccrescentus,CCNA_01094,0.5,0
ccrescentus,CCNA_01095,1.0,4
ccrescentus,CCNA_01096,1.0,7
ccrescentus,CCNA_01097,1.0,5
ccrescentus,CCNA_01098,0.5,0
ccrescentus,CCNA_01099,0.5,0
ccrescentus,CCNA_01100,0.5,0
ccrescentus,CCNA_01101,1.0,7
ccrescentus,CCNA_01102,0.0,1
ccrescentus,CCNA_01103,0.5,0
ccrescentus,CCNA_01104,0.5,0
ccrescentus,CCNA_01105,0.5,0
ccrescentus,CCNA_01106,0.5,0
ccrescentus,CCNA_01107,0.5,0
ccrescentus,CCNA_01108,0.5,0
ccrescentus,CCNA_01109,0.5,0
ccrescentus,CCNA_01110,0.0,1
ccrescentus,CCNA_01111,0.5,0
ccrescentus,CCNA_01112,0.5,0
ccrescentus,CCNA_01113,0.0,1
ccrescentus,CCNA_01114,0.0,1
ccrescentus,CCNA_01115,0.5,0
ccrescentus,CCNA_01116,0.5,0
ccrescentus,CCNA_01117,0.5,0
ccrescentus,CCNA_01118,0.5,0
ccrescentus,CCNA_01119,0.5,0
ccrescentus,CCNA_01120,0.5,0
ccrescentus,CCNA_01121,0.5,0
ccrescentus,CCNA_01122,0.5,0
ccrescentus,CCNA_01123,0.0,2
ccrescentus,CCNA_01124,0.5,0
ccrescentus,CCNA_01125,0.5,0
ccrescentus,CCNA_01128,0.5,0
ccrescentus,CCNA_01129,0.0,1
ccrescentus,CCNA_01130,0.5,0
ccrescentus,CCNA_01131,0.0,1
ccrescentus,CCNA_01132,0.5,0
ccrescentus,CCNA_01133,0.5,0
ccrescentus,CCNA_01134,0.5,0
ccrescentus,CCNA_01135,0.5,0
ccrescentus,CCNA_01136,0.5,0
ccrescentus,CCNA_01137,0.5,0
ccrescentus,CCNA_01138,0.5,0
ccrescentus,CCNA_01139,0.5,0
ccrescentus,CCNA_01140,0.5,0
ccrescentus,CCNA_01141,0.25,4
ccrescentus,CCNA_01142,0.5,0
ccrescentus,CCNA_01143,0.5,0
ccrescentus,CCNA_01144,0.5,0
ccrescentus,CCNA_01145,0.5,0
ccrescentus,CCNA_01147,0.5,0
ccrescentus,CCNA_01148,0.5,0
ccrescentus,CCNA_01149,0.5,0
ccrescentus,CCNA_01151,0.5,0
ccrescentus,CCNA_01152,0.0,2
ccrescentus,CCNA_01153,0.5,0
ccrescentus,CCNA_01154,0.5,0
ccrescentus,CCNA_01155,0.5,0
ccrescentus,CCNA_01156,0.5,0
ccrescentus,CCNA_01157,0.5,0
ccrescentus,CCNA_01158,0.5,0
ccrescentus,CCNA_01159,0.5,0
ccrescentus,CCNA_01161,0.0,2
ccrescentus,CCNA_01162,0.0,1
ccrescentus,CCNA_01163,0.5,0
ccrescentus,CCNA_01164,0.5,0
ccrescentus,CCNA_01165,0.5,0
ccrescentus,CCNA_01166,0.5,0
ccrescentus,CCNA_01167,0.5,0
ccrescentus,CCNA_01168,0.0,1
ccrescentus,CCNA_01169,0.5,0
ccrescentus,CCNA_01170,0.5,0
ccrescentus,CCNA_01171,0.5,0
ccrescentus,CCNA_01172,0.5,0
ccrescentus,CCNA_01173,0.5,0
ccrescentus,CCNA_01174,0.0,1
ccrescentus,CCNA_01175,0.0,1
ccrescentus,CCNA_01176,0.5,0
ccrescentus,CCNA_01177,1.0,1
ccrescentus,CCNA_01178,0.5,0
ccrescentus,CCNA_01179,0.0,1
ccrescentus,CCNA_01180,0.5,0
ccrescentus,CCNA_01181,0.5,0
ccrescentus,CCNA_01182,0.0,1
ccrescentus,CCNA_01183,0.5,0
ccrescentus,CCNA_01184,0.5,0
ccrescentus,CCNA_01185,0.5,0
ccrescentus,CCNA_01186,0.5,0
ccrescentus,CCNA_01187,0.5,0
ccrescentus,CCNA_01188,0.5,0
ccrescentus,CCNA_01189,0.5,0
ccrescentus,CCNA_01190,0.5,0
ccrescentus,CCNA_01191,0.5,0
ccrescentus,CCNA_01192,0.5,0
ccrescentus,CCNA_01193,0.5,0
ccrescentus,CCNA_01194,0.5,0
ccrescentus,CCNA_01195,0.5,0
ccrescentus,CCNA_01196,0.5,0
ccrescentus,CCNA_01197,0.0,1
ccrescentus,CCNA_01198,0.0,1
ccrescentus,CCNA_01199,0.3333333333333333,3
ccrescentus,CCNA_01200,0.5,0
ccrescentus,CCNA_01201,0.5,0
ccrescentus,CCNA_01202,0.5,0
ccrescentus,CCNA_01203,0.5,0
ccrescentus,CCNA_01204,0.5,0
ccrescentus,CCNA_01205,0.5,0
ccrescentus,CCNA_01206,0.5,0
ccrescentus,CCNA_01207,0.5,0
ccrescentus,CCNA_01208,0.0,2
ccrescentus,CCNA_01209,0.0,2
ccrescentus,CCNA_01211,0.5,0
ccrescentus,CCNA_01215,0.5,0
ccrescentus,CCNA_01216,0.5,0
ccrescentus,CCNA_01225,0.5,0
ccrescentus,CCNA_01227,0.5,0
ccrescentus,CCNA_01228,0.5,0
ccrescentus,CCNA_01229,0.5,0
ccrescentus,CCNA_01230,0.5,0
ccrescentus,CCNA_01231,0.0,1
ccrescentus,CCNA_01232,0.5,0
ccrescentus,CCNA_01233,0.0,1
ccrescentus,CCNA_01234,0.0,1
ccrescentus,CCNA_01235,0.5,0
ccrescentus,CCNA_01236,0.5,0
ccrescentus,CCNA_01237,0.5,0
ccrescentus,CCNA_01238,0.5,0
ccrescentus,CCNA_01239,0.0,1
ccrescentus,CCNA_01240,0.0,1
ccrescentus,CCNA_01241,0.3333333333333333,3
ccrescentus,CCNA_01242,0.0,1
ccrescentus,CCNA_01243,0.0,1
ccrescentus,CCNA_01244,0.5,0
ccrescentus,CCNA_01245,0.0,1
ccrescentus,CCNA_01246,0.5,0
ccrescentus,CCNA_01247,0.5,0
ccrescentus,CCNA_01248,0.5,0
ccrescentus,CCNA_01249,0.5,0
ccrescentus,CCNA_01250,0.0,2
ccrescentus,CCNA_01251,0.5,0
ccrescentus,CCNA_01253,0.6666666666666666,3
ccrescentus,CCNA_01255,0.5,0
ccrescentus,CCNA_01256,0.5,0
ccrescentus,CCNA_01257,0.5,0
ccrescentus,CCNA_01258,0.5,0
ccrescentus,CCNA_01259,0.0,1
ccrescentus,CCNA_01260,0.5,0
ccrescentus,CCNA_01261,0.5,0
ccrescentus,CCNA_01262,0.5,0
ccrescentus,CCNA_01263,0.5,0
ccrescentus,CCNA_01264,0.5,0
ccrescentus,CCNA_01265,0.5,0
ccrescentus,CCNA_01266,0.5,0
ccrescentus,CCNA_01267,0.5,0
ccrescentus,CCNA_01268,0.5,0
ccrescentus,CCNA_01269,0.5,0
ccrescentus,CCNA_01270,0.5,0
ccrescentus,CCNA_01271,0.5,0
ccrescentus,CCNA_01272,0.0,1
ccrescentus,CCNA_01273,0.0,2
ccrescentus,CCNA_01274,0.0,1
ccrescentus,CCNA_01276,0.5,0
ccrescentus,CCNA_01277,0.0,1
ccrescentus,CCNA_01278,0.5,0
ccrescentus,CCNA_01279,0.5,0
ccrescentus,CCNA_01281,0.5,6
ccrescentus,CCNA_01282,0.5,0
ccrescentus,CCNA_01283,0.5,0
ccrescentus,CCNA_01284,0.5,0
ccrescentus,CCNA_01285,1.0,1
ccrescentus,CCNA_01286,0.5,0
ccrescentus,CCNA_01287,0.0,1
ccrescentus,CCNA_01288,0.0,1
ccrescentus,CCNA_01289,0.0,2
ccrescentus,CCNA_01290,0.0,1
ccrescentus,CCNA_01291,0.5,0
ccrescentus,CCNA_01292,0.5,0
ccrescentus,CCNA_01293,0.5,0
ccrescentus,CCNA_01294,0.5,0
ccrescentus,CCNA_01295,0.5,0
ccrescentus,CCNA_01296,0.5,0
ccrescentus,CCNA_01297,0.4,5
ccrescentus,CCNA_01298,0.8333333333333334,6
ccrescentus,CCNA_01299,0.5,0
ccrescentus,CCNA_01300,0.0,3
ccrescentus,CCNA_01301,0.0,2
ccrescentus,CCNA_01302,0.5,0
ccrescentus,CCNA_01303,0.5,0
ccrescentus,CCNA_01304,0.5,0
ccrescentus,CCNA_01305,0.75,4
ccrescentus,CCNA_01306,1.0,6
ccrescentus,CCNA_01307,1.0,4
ccrescentus,CCNA_01308,1.0,5
ccrescentus,CCNA_01309,1.0,6
ccrescentus,CCNA_01310,1.0,7
ccrescentus,CCNA_01311,1.0,4
ccrescentus,CCNA_01312,1.0,6
ccrescentus,CCNA_01313,1.0,6
ccrescentus,CCNA_01314,1.0,2
ccrescentus,CCNA_01315,1.0,2
ccrescentus,CCNA_01316,1.0,6
ccrescentus,CCNA_01317,1.0,6
ccrescentus,CCNA_01318,1.0,6
ccrescentus,CCNA_01319,1.0,3
ccrescentus,CCNA_01320,1.0,6
ccrescentus,CCNA_01321,1.0,7
ccrescentus,CCNA_01322,1.0,5
ccrescentus,CCNA_01323,1.0,6
ccrescentus,CCNA_01324,0.5,0
ccrescentus,CCNA_01325,1.0,5
ccrescentus,CCNA_01326,1.0,5
ccrescentus,CCNA_01327,0.8,5
ccrescentus,CCNA_01328,1.0,7
ccrescentus,CCNA_01329,1.0,6
ccrescentus,CCNA_01330,1.0,6
ccrescentus,CCNA_01332,1.0,5
ccrescentus,CCNA_01333,0.5,0
ccrescentus,CCNA_01334,0.5,0
ccrescentus,CCNA_01335,0.5,0
ccrescentus,CCNA_01336,0.5,0
ccrescentus,CCNA_01337,0.5,0
ccrescentus,CCNA_01338,0.5,0
ccrescentus,CCNA_01339,0.5,0
ccrescentus,CCNA_01340,0.5,0
ccrescentus,CCNA_01341,0.5,2
ccrescentus,CCNA_01343,0.5,4
ccrescentus,CCNA_01344,0.5,0
ccrescentus,CCNA_01345,0.0,1
ccrescentus,CCNA_01346,0.5,0
ccrescentus,CCNA_01347,0.5,0
ccrescentus,CCNA_01348,0.5,0
ccrescentus,CCNA_01349,0.0,1
ccrescentus,CCNA_01350,0.5,0
ccrescentus,CCNA_01351,0.5,0
ccrescentus,CCNA_01352,0.0,1
ccrescentus,CCNA_01353,0.5,0
ccrescentus,CCNA_01354,0.5,0
ccrescentus,CCNA_01355,0.5,0
ccrescentus,CCNA_01356,0.5,0
ccrescentus,CCNA_01357,0.5,0
ccrescentus,CCNA_01358,0.5,0
ccrescentus,CCNA_01359,0.5,0
ccrescentus,CCNA_01360,0.0,2
ccrescentus,CCNA_01361,0.5,0
ccrescentus,CCNA_01362,0.5,0
ccrescentus,CCNA_01363,0.5,0
ccrescentus,CCNA_01364,0.0,2
ccrescentus,CCNA_01365,0.5,0
ccrescentus,CCNA_01366,0.5,0
ccrescentus,CCNA_01367,0.0,1
ccrescentus,CCNA_01368,0.0,1
ccrescentus,CCNA_01369,0.5,0
ccrescentus,CCNA_01371,0.5,0
ccrescentus,CCNA_01372,0.0,1
ccrescentus,CCNA_01373,0.5,0
ccrescentus,CCNA_01374,0.0,1
ccrescentus,CCNA_01375,0.0,2
ccrescentus,CCNA_01376,0.0,1
ccrescentus,CCNA_01377,0.5,0
ccrescentus,CCNA_01378,0.5,0
ccrescentus,CCNA_01379,0.5,0
ccrescentus,CCNA_01380,0.5,0
ccrescentus,CCNA_01381,1.0,7
ccrescentus,CCNA_01382,0.0,2
ccrescentus,CCNA_01383,0.5,0
ccrescentus,CCNA_01384,0.0,1
ccrescentus,CCNA_01385,0.0,1
ccrescentus,CCNA_01386,0.5,0
ccrescentus,CCNA_01387,0.0,1
ccrescentus,CCNA_01388,0.5,0
ccrescentus,CCNA_01389,0.5,0
ccrescentus,CCNA_01390,0.5,0
ccrescentus,CCNA_01391,0.0,1
ccrescentus,CCNA_01392,0.5,0
ccrescentus,CCNA_01393,0.5,0
ccrescentus,CCNA_01394,0.5,0
ccrescentus,CCNA_01395,0.0,1
ccrescentus,CCNA_01396,0.5,0
ccrescentus,CCNA_01397,1.0,1
ccrescentus,CCNA_01398,0.0,1
ccrescentus,CCNA_01399,0.0,3
ccrescentus,CCNA_01400,0.0,1
ccrescentus,CCNA_01403,1.0,2
ccrescentus,CCNA_01404,1.0,2
ccrescentus,CCNA_01405,0.5,0
ccrescentus,CCNA_01406,0.0,1
ccrescentus,CCNA_01407,0.5,0
ccrescentus,CCNA_01408,0.5,0
ccrescentus,CCNA_01409,1.0,2
ccrescentus,CCNA_01410,0.5,0
ccrescentus,CCNA_01412,0.0,2
ccrescentus,CCNA_01413,0.0,1
ccrescentus,CCNA_01414,0.0,2
ccrescentus,CCNA_01415,0.5,0
ccrescentus,CCNA_01416,0.0,3
ccrescentus,CCNA_01417,1.0,1
ccrescentus,CCNA_01418,0.5,0
ccrescentus,CCNA_01419,0.5714285714285714,7
ccrescentus,CCNA_01420,0.0,2
ccrescentus,CCNA_01422,0.3333333333333333,3
ccrescentus,CCNA_01423,0.5,2
ccrescentus,CCNA_01424,0.5,0
ccrescentus,CCNA_01425,0.5,0
ccrescentus,CCNA_01426,0.5,0
ccrescentus,CCNA_01427,0.5,0
ccrescentus,CCNA_01429,0.5,0
ccrescentus,CCNA_01430,0.5,0
ccrescentus,CCNA_01431,0.6666666666666666,3
ccrescentus,CCNA_01432,0.6666666666666666,3
ccrescentus,CCNA_01433,0.0,2
ccrescentus,CCNA_01434,0.5,0
ccrescentus,CCNA_01435,0.5,0
ccrescentus,CCNA_01437,0.5,0
ccrescentus,CCNA_01438,0.5,0
ccrescentus,CCNA_01439,0.5,0
ccrescentus,CCNA_01440,0.8571428571428571,7
ccrescentus,CCNA_01441,0.8333333333333334,6
ccrescentus,CCNA_01442,0.5,0
ccrescentus,CCNA_01443,0.0,1
ccrescentus,CCNA_01444,0.5,0
ccrescentus,CCNA_01445,0.5,0
ccrescentus,CCNA_01446,0.0,1
ccrescentus,CCNA_01447,1.0,2
ccrescentus,CCNA_01449,0.5,2
ccrescentus,CCNA_01450,0.0,2
ccrescentus,CCNA_01451,0.5,0
ccrescentus,CCNA_01452,0.5,0
ccrescentus,CCNA_01453,0.5,0
ccrescentus,CCNA_01457,0.5,0
ccrescentus,CCNA_01458,0.5,0
ccrescentus,CCNA_01459,0.5,0
ccrescentus,CCNA_01460,0.5,0
ccrescentus,CCNA_01461,0.5,0
ccrescentus,CCNA_01462,0.5,0
ccrescentus,CCNA_01463,0.0,2
ccrescentus,CCNA_01464,0.5,0
ccrescentus,CCNA_01465,0.5,0
ccrescentus,CCNA_01466,0.5,0
ccrescentus,CCNA_01467,0.5,0
ccrescentus,CCNA_01468,0.5,0
ccrescentus,CCNA_01469,0.5,0
ccrescentus,CCNA_01470,0.5,0
ccrescentus,CCNA_01471,0.5,0
ccrescentus,CCNA_01472,0.5,0
ccrescentus,CCNA_01473,0.0,1
ccrescentus,CCNA_01474,0.5,0
ccrescentus,CCNA_01475,0.5,0
ccrescentus,CCNA_01476,0.5,0
ccrescentus,CCNA_01477,0.0,1
ccrescentus,CCNA_01478,0.5,0
ccrescentus,CCNA_01479,0.5,0
ccrescentus,CCNA_01480,0.5,0
