organism,locus_tag,b_number,gene_name,product,source
beril_Keio,15867,b1749,xthA,exodeoxyribonuclease III,anchor_product
beril_Keio,15868,b1750,ydjX,DedA family protein YdjX,synteny_chain
beril_Keio,15870,b1751,ydjY,4Fe-4S ferredoxin-type domain-containing protein YdjY,synteny_chain
beril_Keio,15871,b1752,ydjZ,DedA family protein YdjZ,synteny_chain
beril_Keio,15872,b1753,ynjA,AhpD-like domain-containing protein YnjA,synteny_chain
beril_Keio,15873,b1754,ynjB,putative ABC transporter periplasmic binding protein YnjB,synteny_chain
beril_Keio,15874,b1755,ynjC,putative ABC transporter membrane subunit YnjC,synteny_chain
beril_Keio,15875,b1756,ynjD,putative ABC transporter ATP-binding protein YnjD,synteny_chain
beril_Keio,15876,b1757,ynjE,molybdopterin synthase sulfurtransferase,synteny_chain
beril_Keio,15877,b1758,ynjF,CDP-alcohol phosphatidyltransferase domain-containing protein YnjF,synteny_chain
beril_Keio,15879,b1759,nudG,5-hydroxy-CTP diphosphatase,synteny_chain
beril_Keio,15880,b1760,ynjH,DUF1496 domain-containing protein YnjH,synteny_chain
beril_Keio,15881,b1761,gdhA,glutamate dehydrogenase,synteny_chain
beril_Keio,15882,b1762,ynjI,DUF1266 domain-containing protein YnjI,synteny_chain
beril_Keio,15883,b1763,topB,DNA topoisomerase III,synteny_chain
beril_Keio,15884,b1764,selD,selenide%2C water dikinase,synteny_chain
beril_Keio,15960,b1842,holE,DNA polymerase III subunit theta,anchor_product
beril_Keio,15961,b1843,yobB,putative carbon-nitrogen hydrolase family protein YobB,synteny_walk
beril_Keio,15962,b1844,exoX,exonuclease X,synteny_walk
beril_Keio,15963,b1845,ptrB,oligopeptidase B,synteny_chain
beril_Keio,15964,b1846,yebE,DUF533 domain-containing inner membrane protein YebE,synteny_chain
beril_Keio,15966,b1848,yebG,DNA damage-inducible protein YebG,synteny_chain
beril_Keio,15967,b1849,purT,phosphoribosylglycinamide formyltransferase 2,synteny_chain
beril_Keio,15968,b1850,eda,KHG/KDPG aldolase,synteny_walk
beril_Keio,15969,b1851,edd,phosphogluconate dehydratase,anchor_product
beril_Keio,15970,b1852,zwf,NADP(+)-dependent glucose-6-phosphate dehydrogenase,synteny_walk
beril_Keio,15971,b1853,yebK,DNA-binding transcriptional repressor YebK,synteny_walk
beril_Keio,15972,b1854,pykA,pyruvate kinase 2,synteny_walk
beril_Keio,15973,b1855,lpxM,Lipid A biosynthesis myristoyltransferase,synteny_chain
beril_Keio,15974,b1856,mepM,peptidoglycan endopeptidase MepM,synteny_chain
beril_Keio,15975,b1857,znuA,Zn(2(+)) ABC transporter periplasmic binding protein,synteny_chain
beril_Keio,15976,b1860,ruvB,Holliday junction branch migration complex subunit RuvB,synteny_chain
beril_Keio,15977,b1861,ruvA,Holliday junction branch migration complex subunit RuvA,synteny_chain
beril_Keio,15978,b4677,yobI,uncharacterized protein YobI,synteny_chain
beril_Keio,15979,b1862,yebB,putative papain-like amidase YebB,synteny_chain
beril_Keio,15981,b1863,ruvC,crossover junction endodeoxyribonuclease RuvC,anchor_product
beril_Keio,15982,b1864,yebC,putative transcriptional regulator YebC,synteny_walk
beril_Keio,15983,b1865,nudB,dihydroneopterin triphosphate diphosphatase,anchor_product
beril_Keio,15984,b1866,aspS,aspartate--tRNA ligase,anchor_product
beril_Keio,15985,b1867,yecD,isochorismatase family protein YecD,synteny_chain
beril_Keio,15986,b1868,yecE,DUF72 domain-containing protein YecE,synteny_chain
beril_Keio,15987,b1869,yecN,MAPEG family inner membrane protein YecN,synteny_chain
beril_Keio,15988,b1870,cmoA,carboxy-S-adenosyl-L-methionine synthase,synteny_chain
beril_Keio,15989,b1873,torY,cytochrome c quinol dehydrogenase TorY,synteny_chain
beril_Keio,15990,b1874,cutC,PF03932 family protein CutC,synteny_chain
beril_Keio,15993,b1875,yecM,putative metal-binding enzyme YecM,synteny_chain
beril_Keio,15994,b1876,argS,arginine--tRNA ligase,anchor_product
beril_Keio,15996,b1878,flhE,flagellar protein FlhE,anchor_product
beril_Keio,15997,b1879,flhA,flagellar biosynthesis protein FlhA,anchor_product
beril_Keio,15998,b1880,flhB,flagellar biosynthesis protein FlhB,anchor_product
beril_Keio,15999,b1881,cheZ,chemotaxis protein CheZ,synteny_walk
beril_Keio,16000,b1882,cheY,chemotaxis protein CheY,synteny_chain
beril_Keio,16001,b1884,cheR,chemotaxis protein methyltransferase,synteny_chain
beril_Keio,16002,b1885,tap,methyl-accepting chemotaxis protein Tap,synteny_chain
beril_Keio,16004,b1886,tar,methyl-accepting chemotaxis protein Tar,synteny_walk
beril_Keio,16005,b1887,cheW,chemotaxis protein CheW,anchor_product
beril_Keio,16006,b1888,cheA,chemotaxis protein CheA,anchor_product
beril_Keio,16007,b1889,motB,motility protein B,synteny_chain
beril_Keio,16008,b1890,motA,motility protein A,synteny_chain
beril_Keio,16009,b1891,flhC,DNA-binding transcriptional dual regulator FlhC,synteny_chain
beril_Keio,16010,b1892,flhD,DNA-binding transcriptional dual regulator FlhD,synteny_chain
beril_Keio,16013,b1893,insB5,IS1 protein InsB,synteny_chain
beril_Keio,16014,b1894,insA5,IS1 protein InsA,synteny_chain
beril_Keio,16015,b1895,uspC,universal stress protein C,synteny_chain
beril_Keio,16017,b1902,ftnB,putative ferritin-like protein,synteny_chain
beril_Keio,16018,b4537,yecJ,DUF2766 domain-containing protein YecJ,synteny_chain
beril_Keio,16019,b4663,azuC,small regulatory membrane protein AzuC,synteny_chain
beril_Keio,16020,b1904,yecR,lipoprotein YecR,synteny_chain
beril_Keio,16022,b1905,ftnA,ferritin iron storage protein,synteny_chain
beril_Keio,16023,b1906,yecH,DUF2492 domain-containing protein YecH,synteny_chain
beril_Keio,16024,b1907,tyrP,tyrosine:H(+) symporter,synteny_chain
beril_Keio,16025,b1908,yecA,putative Fe-binding protein YecA,synteny_chain
beril_Keio,16026,b1912,pgsA,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,anchor_product
beril_Keio,16027,b1913,uvrC,UvrABC excision nuclease subunit C,synteny_chain
beril_Keio,16028,b1914,uvrY,DNA-binding transcriptional activator UvrY,synteny_chain
beril_Keio,16029,b4752,yecU,protein YecU,synteny_chain
beril_Keio,16030,b1915,yecF,DUF2594 domain-containing protein YecF,synteny_chain
beril_Keio,16031,b1917,tcyN,cystine ABC transporter ATP binding subunit,synteny_chain
beril_Keio,16032,b1918,tcyL,cystine ABC transporter membrane subunit,synteny_chain
beril_Keio,16033,b1919,dcyD,D-cysteine desulfhydrase,synteny_chain
beril_Keio,16034,b1920,tcyJ,cystine ABC transporter periplasmic binding protein,synteny_walk
beril_Keio,16035,b1921,fliZ,DNA-binding transcriptional regulator FliZ,synteny_walk
beril_Keio,16036,b1922,fliA,RNA polymerase sigma factor FliA,anchor_product
beril_Keio,16038,b1923,fliC,flagellar filament structural protein,synteny_walk
beril_Keio,16039,b1924,fliD,flagellar filament capping protein,synteny_walk
beril_Keio,16040,b1925,fliS,flagellar biosynthesis protein FliS,synteny_walk
beril_Keio,16041,b1926,fliT,flagellar biosynthesis protein FliT,synteny_walk
beril_Keio,16042,b1927,amyA,alpha-amylase,synteny_walk
beril_Keio,16043,b1930,yedF,putative sulfurtransferase YedF,synteny_walk
beril_Keio,16044,b1931,yedK,genome maintenance protein,synteny_walk
beril_Keio,16046,b1932,yedL,putative acetyltransferase YedL,synteny_walk
beril_Keio,16051,b1937,fliE,flagellar protein FliE,synteny_walk
beril_Keio,16052,b1938,fliF,flagellar basal-body MS-ring and collar protein,synteny_walk
beril_Keio,16053,b1939,fliG,flagellar motor switch protein FliG,anchor_product
beril_Keio,16054,b1940,fliH,flagellar biosynthesis protein FliH,synteny_walk
beril_Keio,16055,b1941,fliI,flagellar export ATPase FliI,synteny_walk
beril_Keio,16056,b1943,fliK,flagellar hook-length control protein,synteny_walk
beril_Keio,16058,b1944,fliL,flagellar protein FliL,synteny_walk
beril_Keio,16059,b1945,fliM,flagellar motor switch protein FliM,anchor_product
beril_Keio,16060,b1946,fliN,flagellar motor switch protein FliN,anchor_product
beril_Keio,16062,b1947,fliO,flagellar biosynthesis protein FliO,synteny_walk
beril_Keio,16063,b1949,fliQ,flagellar biosynthesis protein FliQ,anchor_product
beril_Keio,16064,b1950,fliR,flagellar biosynthesis protein FliR,synteny_walk
beril_Keio,16065,b1951,rcsA,DNA-binding transcriptional activator RcsA,synteny_walk
beril_Keio,16066,b1952,dsrB,protein DsrB,anchor_product
beril_Keio,16067,b1953,yodD,stress-induced protein,synteny_walk
beril_Keio,16068,b1955,yedP,putative mannosyl-3-phosphoglycerate phosphatase,synteny_walk
beril_Keio,16069,b1956,dgcQ,diguanylate cyclase DgcQ,synteny_walk
beril_Keio,16070,b1957,yodC,protein YodC,synteny_walk
beril_Keio,16071,b1958,yedI,DUF808 domain-containing inner membrane protein YedI,synteny_walk
beril_Keio,16072,b1959,yedA,putative transporter YedA,synteny_walk
beril_Keio,16073,b1960,vsr,DNA mismatch endonuclease Vsr,synteny_walk
beril_Keio,16074,b1961,dcm,DNA-cytosine methyltransferase,synteny_walk
beril_Keio,16075,b1962,yedJ,putative HD superfamily phosphohydrolase YedJ,synteny_walk
beril_Keio,16080,b1963,drpB,cell division protein DrpB,synteny_chain
beril_Keio,16081,b1967,hchA,protein/nucleic acid deglycase 1,synteny_chain
beril_Keio,16082,b1968,hprS,sensor histidine kinase HprS,synteny_chain
beril_Keio,16083,b1969,hprR,DNA-binding transcriptional dual regulator HprR,synteny_chain
beril_Keio,16084,b1970,hiuH,hydroxyisourate hydrolase/transthyretin-related protein,synteny_chain
beril_Keio,16085,b1973,zinT,metal-binding protein ZinT,synteny_chain
beril_Keio,16086,b1974,yodB,putative cytochrome b561 YodB,synteny_chain
beril_Keio,16087,b1976,mtfA,Mlc titration factor,synteny_chain
beril_Keio,16088,b1978,yeeJ,inverse autotransporter adhesin,synteny_chain
beril_Keio,16092,b1981,shiA,shikimate:H(+) symporter,synteny_chain
beril_Keio,16093,b1982,amn,AMP nucleosidase,anchor_product
beril_Keio,16094,b1983,yeeN,putative transcriptional regulator YeeN,synteny_walk
beril_Keio,16095,b1985,yeeO,FMN/FAD exporter,synteny_chain
beril_Keio,16096,b1987,cbl,DNA-binding transcriptional activator Cbl,synteny_walk
beril_Keio,16097,b1988,nac,DNA-binding transcriptional dual regulator Nac,synteny_walk
beril_Keio,16098,b1990,ldtA,L%2CD-transpeptidase LdtA,synteny_walk
beril_Keio,16099,b1991,cobT,nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,anchor_product
beril_Keio,16100,b1992,cobS,cobalamin 5'-phosphate synthase,synteny_chain
beril_Keio,16101,b1993,cobU,cobinamide-P guanylyltransferase/cobinamide kinase,synteny_chain
beril_Keio,16102,b1994,insH6,IS5 transposase and trans-activator,synteny_chain
beril_Keio,16112,b4582,yoeA,CP4-44 prophage%3B TonB-dependent receptor plug domain-containing protein YoeA,synteny_chain
beril_Keio,16113,b2007,tmaR,PTS system regulator TmaR,synteny_chain
beril_Keio,16115,b4818,yoeJ,protein YoeJ,synteny_chain
beril_Keio,16116,b2008,yeeA,putative transporter YeeA,synteny_chain
beril_Keio,16117,b2009,sbmC,DNA gyrase inhibitor,synteny_walk
beril_Keio,16118,b2010,dacD,D-alanyl-D-alanine carboxypeptidase DacD,synteny_walk
beril_Keio,16119,b2011,sbcB,exodeoxyribonuclease I,anchor_product
beril_Keio,16120,b2012,tsuB,putative thiosulfate sulfurtransferase,synteny_walk
beril_Keio,16121,b2013,tsuA,thiosulfate transporter,synteny_chain
beril_Keio,16122,b2014,plaP,putrescine:H(+) symporter PlaP,synteny_chain
beril_Keio,16123,b4539,yoeB,ribosome-dependent mRNA interferase toxin YoeB,synteny_chain
beril_Keio,16124,b2017,yefM,YefM antitoxin of the YoeB-YefM toxin-antitoxin pair and DNA binding transcriptional repressor,synteny_chain
beril_Keio,16125,b2018,hisL,his operon leader peptide,synteny_walk
beril_Keio,16127,b2019,hisG,ATP phosphoribosyltransferase,anchor_product
beril_Keio,16128,b2020,hisD,histidinal/histidinol dehydrogenase,synteny_walk
beril_Keio,16129,b2021,hisC,histidinol-phosphate aminotransferase,synteny_walk
beril_Keio,16130,b2022,hisB,imidazoleglycerol-phosphate dehydratase/histidinol-phosphatase,synteny_walk
beril_Keio,16131,b2023,hisH,imidazole glycerol phosphate synthase subunit HisH,anchor_product
beril_Keio,16132,b2024,hisA,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase,anchor_product
beril_Keio,16133,b2025,hisF,imidazole glycerol phosphate synthase subunit HisF,anchor_product
beril_Keio,16134,b2026,hisI,putative bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP pyrophosphatase,synteny_walk
beril_Keio,16136,b2027,wzzB,O-antigen co-polymerase,synteny_chain
beril_Keio,16137,b2033,wbbJ,putative lipopolysaccharide biosynthesis O-acetyl transferase WbbJ,synteny_chain
beril_Keio,16140,b2034,wbbI,beta-1%2C6-galactofuranosyltransferase WbbI,synteny_walk
beril_Keio,16141,b2035,wbbH,putative O-antigen polymerase,synteny_walk
beril_Keio,16144,b2036,glf,UDP-galactopyranose mutase,anchor_product
beril_Keio,16145,b2037,rfbX,polyisoprenol-linked O16-antigen repeat unit flippase,synteny_chain
beril_Keio,16146,b2038,rfbC,dTDP-4-dehydrorhamnose 3%2C5-epimerase,anchor_product
beril_Keio,16147,b2039,rfbA,glucose-1-phosphate thymidylyltransferase 1,synteny_walk
beril_Keio,16148,b2040,rfbD,dTDP-4-dehydrorhamnose reductase,anchor_product
beril_Keio,16149,b2041,rfbB,dTDP-glucose 4%2C6-dehydratase 1,synteny_walk
beril_Keio,16150,b2042,galF,UTP:glucose-1-phosphate uridylyltransferase%2C low activity,synteny_walk
beril_Keio,16152,b2043,wcaM,putative colanic acid biosynthesis protein WcaM,synteny_chain
beril_Keio,16154,b2044,wcaL,putative colanic acid biosynthesis glycosyl transferase WcaL,synteny_chain
beril_Keio,16155,b2045,wcaK,colanic acid biosynthesis pyruvyl transferase WcaK,synteny_chain
beril_Keio,16156,b2046,wzxC,colanic acid repeat unit flippase,synteny_chain
beril_Keio,16157,b2049,cpsB,mannose-1-phosphate guanylyltransferase,synteny_chain
beril_Keio,16158,b2050,wcaI,colanic acid biosynthesis fucosyltransferase WcaI,synteny_chain
beril_Keio,16159,b2051,gmm,GDP-mannose mannosyl hydrolase,synteny_chain
beril_Keio,16160,b2052,fcl,GDP-L-fucose synthase,synteny_chain
beril_Keio,16161,b2053,gmd,GDP-mannose 4%2C6-dehydratase,anchor_product
beril_Keio,16162,b2054,wcaF,colanic acid biosynthesis acetyltransferase WcaF,synteny_chain
beril_Keio,16163,b2055,wcaE,GDP-Fuc:2/3-O-Ac-alpha-L-Fuc-(1->3)-alpha-D-Glc-PP-Und alpha-(1%2C4)-fucosyltransferase,synteny_chain
beril_Keio,16165,b3606,trmL,tRNA (cytidine/uridine-2'-O)-ribose methyltransferase,synteny_chain
beril_Keio,16166,b3607,cysE,serine acetyltransferase,anchor_product
beril_Keio,16167,b2059,wcaA,UDP-glucuronate:2-O-Ac-beta-D-Gal-(1->3)-alpha-L-Fuc-(1->4)-2/3-O-Ac-alpha-L-Fuc-(1->3)-beta-D-Glc-PP-Und beta-(1%2C3)-glucuronosyltransferase,synteny_chain
beril_Keio,16168,b2060,wzc,protein-tyrosine kinase Wzc,synteny_chain
beril_Keio,16169,b2061,wzb,protein-tyrosine phosphatase,synteny_chain
beril_Keio,16170,b2062,wza,outer membrane polysaccharide export protein Wza,synteny_chain
beril_Keio,16171,b2063,yegH,inner membrane protein YegH,synteny_chain
beril_Keio,16172,b2064,asmA,putative assembly protein AsmA,synteny_walk
beril_Keio,16173,b2065,dcd,dCTP deaminase,anchor_product
beril_Keio,16174,b2066,udk,uridine/cytidine kinase,synteny_walk
beril_Keio,16175,b2067,dgcE,diguanylate cyclase DgcE,synteny_walk
beril_Keio,16176,b2068,alkA,DNA-3-methyladenine glycosylase 2,synteny_walk
beril_Keio,16177,b2069,yegD,HSP70 family protein YegD,synteny_walk
beril_Keio,16178,b2070,yegI,putative serine/threonine-protein kinase YegI,synteny_walk
beril_Keio,16180,b2071,yegJ,DUF2314 domain-containing protein YegJ,synteny_walk
beril_Keio,16181,b2072,pphC,protein-serine/threonine phosphatase PphC,synteny_walk
beril_Keio,16182,b2073,yegL,IPR002035 domain-containing protein YegL,synteny_chain
beril_Keio,16183,b4667,ibsA,toxic peptide IbsA,synteny_chain
beril_Keio,16184,b4668,ibsB,putative toxic peptide IbsB,synteny_chain
beril_Keio,16185,b2074,mdtA,multidrug efflux pump membrane fusion protein MdtA,synteny_chain
beril_Keio,16186,b2075,mdtB,multidrug efflux pump RND permease subunit MdtB,synteny_chain
beril_Keio,16187,b2076,mdtC,multidrug efflux pump RND permease subunit MdtC,synteny_chain
beril_Keio,16188,b2077,mdtD,putative multidrug efflux pump MdtD,synteny_chain
beril_Keio,16189,b2078,baeS,sensor histidine kinase BaeS,synteny_chain
beril_Keio,16190,b2079,baeR,DNA-binding transcriptional activator BaeR,synteny_chain
beril_Keio,16194,b2086,yegS,lipid kinase YegS,synteny_chain
beril_Keio,16196,b4498,gatR,DNA-binding transcriptional repressor GatR%2C N-terminal fragment,synteny_chain
beril_Keio,16197,b2088,insE5,IS3 element protein InsE,synteny_chain
beril_Keio,16198,b2089,insF5,IS3 element protein InsF,synteny_chain
beril_Keio,16199,b2091,gatD,galactitol-1-phosphate 5-dehydrogenase,synteny_chain
beril_Keio,16200,b2093,gatB,galactitol-specific PTS enzyme IIB component,synteny_chain
beril_Keio,16201,b2094,gatA,galactitol-specific PTS enzyme IIA component,synteny_chain
beril_Keio,16202,b2095,gatZ,putative tagatose-1%2C6-bisphosphate aldolase 2 chaperone,synteny_chain
beril_Keio,16203,b2096,gatY,tagatose-1%2C6-bisphosphate aldolase 2,synteny_chain
beril_Keio,16204,b2097,fbaB,fructose-bisphosphate aldolase class I,synteny_chain
beril_Keio,16205,b2098,yegT,putative transporter YegT,synteny_walk
beril_Keio,16206,b2099,yegU,putative ADP-ribosylglycohydrolase YegU,synteny_walk
beril_Keio,16207,b2100,yegV,putative sugar kinase YegV,synteny_walk
beril_Keio,16208,b2101,yegW,DNA-binding transcriptional regulator GgaR,synteny_walk
beril_Keio,16209,b2102,yegX,putative glycosyl hydrolase YegX,synteny_walk
beril_Keio,16210,b2103,thiD,bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase,anchor_product
beril_Keio,16211,b2104,thiM,hydroxyethylthiazole kinase,anchor_product
beril_Keio,16212,b2105,rcnR,DNA-binding transcriptional repressor RcnR,synteny_walk
beril_Keio,16213,b2106,rcnA,Ni(2(+))/Co(2(+)) exporter,synteny_chain
beril_Keio,16214,b2112,yehE,DUF2574 domain-containing protein YehE,synteny_chain
beril_Keio,16220,b2113,mrp,P-loop NTPase family protein Mrp,synteny_chain
beril_Keio,16221,b2114,metG,methionine--tRNA ligase,anchor_product
beril_Keio,16225,b2115,yehF,PF05406 family protein YehF,synteny_walk
beril_Keio,16227,b2118,yehI,DUF4132 domain-containing protein YehI,synteny_walk
beril_Keio,16228,b4541,yehK,uncharacterized protein YehK,synteny_walk
beril_Keio,16229,b2119,yehL,putative AAA(+) MoxR family ATPase YehL,synteny_walk
beril_Keio,16231,b2120,yehM,uncharacterized protein YehM,synteny_walk
beril_Keio,16232,b2121,yehP,VWA domain-containing protein YehP,synteny_walk
beril_Keio,16233,b2122,yehQ,SWIM zinc finger domains-containing protein YehQ,synteny_chain
beril_Keio,16234,b2123,yehR,DUF1307 domain-containing lipoprotein YehR,synteny_chain
beril_Keio,16235,b2124,yehS,DUF1456 domain-containing protein YehS,synteny_chain
beril_Keio,16236,b2125,btsR,DNA-binding transcriptional dual regulator BtsR,synteny_chain
beril_Keio,16237,b1377,ompN,outer membrane porin N,synteny_chain
