organism,locus_tag,og_id,prev_og_id,next_og_id,prev_locus_tag,next_locus_tag
beril_HerbieS,HSERO_RS23615,OG01490,OG05045,OG01281,HSERO_RS23610,HSERO_RS23620
beril_HerbieS,HSERO_RS23620,OG01281,OG01490,OG01359,HSERO_RS23615,HSERO_RS23625
beril_HerbieS,HSERO_RS23625,OG01359,OG01281,OG05003,HSERO_RS23620,HSERO_RS23630
beril_HerbieS,HSERO_RS23630,OG05003,OG01359,OG00968,HSERO_RS23625,HSERO_RS23635
beril_HerbieS,HSERO_RS23635,OG00968,OG05003,OG00049,HSERO_RS23630,HSERO_RS23640
beril_HerbieS,HSERO_RS23640,OG00049,OG00968,OG00611,HSERO_RS23635,HSERO_RS23645
beril_HerbieS,HSERO_RS23645,OG00611,OG00049,OG01188,HSERO_RS23640,HSERO_RS23650
beril_HerbieS,HSERO_RS23650,OG01188,OG00611,OG01188,HSERO_RS23645,HSERO_RS23655
beril_HerbieS,HSERO_RS23655,OG01188,OG01188,OG00305,HSERO_RS23650,HSERO_RS23660
beril_HerbieS,HSERO_RS23660,OG00305,OG01188,OG01464,HSERO_RS23655,HSERO_RS23665
beril_HerbieS,HSERO_RS23665,OG01464,OG00305,OG01769,HSERO_RS23660,HSERO_RS23670
beril_HerbieS,HSERO_RS23670,OG01769,OG01464,OG00016,HSERO_RS23665,HSERO_RS23675
beril_HerbieS,HSERO_RS23675,OG00016,OG01769,OG00101,HSERO_RS23670,HSERO_RS23710
beril_HerbieS,HSERO_RS23710,OG00101,OG00016,OG01227,HSERO_RS23675,HSERO_RS23720
beril_HerbieS,HSERO_RS23720,OG01227,OG00101,OG01183,HSERO_RS23710,HSERO_RS23725
beril_HerbieS,HSERO_RS23725,OG01183,OG01227,OG00235,HSERO_RS23720,HSERO_RS23730
beril_HerbieS,HSERO_RS23730,OG00235,OG01183,OG00225,HSERO_RS23725,HSERO_RS23735
beril_HerbieS,HSERO_RS23735,OG00225,OG00235,OG01341,HSERO_RS23730,HSERO_RS23740
beril_HerbieS,HSERO_RS23740,OG01341,OG00225,OG01150,HSERO_RS23735,HSERO_RS23745
beril_HerbieS,HSERO_RS23745,OG01150,OG01341,OG00733,HSERO_RS23740,HSERO_RS23750
beril_HerbieS,HSERO_RS23750,OG00733,OG01150,OG00711,HSERO_RS23745,HSERO_RS23775
beril_HerbieS,HSERO_RS23775,OG00711,OG00733,OG00306,HSERO_RS23750,HSERO_RS23780
beril_HerbieS,HSERO_RS23780,OG00306,OG00711,OG00988,HSERO_RS23775,HSERO_RS23785
beril_HerbieS,HSERO_RS23785,OG00988,OG00306,OG00299,HSERO_RS23780,HSERO_RS23790
beril_HerbieS,HSERO_RS23790,OG00299,OG00988,OG00299,HSERO_RS23785,HSERO_RS23795
beril_HerbieS,HSERO_RS23795,OG00299,OG00299,OG00913,HSERO_RS23790,HSERO_RS23800
beril_HerbieS,HSERO_RS23800,OG00913,OG00299,OG01533,HSERO_RS23795,HSERO_RS23805
beril_HerbieS,HSERO_RS23805,OG01533,OG00913,OG00677,HSERO_RS23800,HSERO_RS23810
beril_HerbieS,HSERO_RS23810,OG00677,OG01533,OG04556,HSERO_RS23805,HSERO_RS23815
beril_HerbieS,HSERO_RS23815,OG04556,OG00677,OG01775,HSERO_RS23810,HSERO_RS23820
beril_HerbieS,HSERO_RS23820,OG01775,OG04556,OG02566,HSERO_RS23815,HSERO_RS23825
beril_HerbieS,HSERO_RS23825,OG02566,OG01775,OG00032,HSERO_RS23820,HSERO_RS23830
beril_HerbieS,HSERO_RS23830,OG00032,OG02566,OG01627,HSERO_RS23825,HSERO_RS23835
beril_HerbieS,HSERO_RS23835,OG01627,OG00032,OG01478,HSERO_RS23830,HSERO_RS23845
beril_HerbieS,HSERO_RS23845,OG01478,OG01627,OG00736,HSERO_RS23835,HSERO_RS23850
beril_HerbieS,HSERO_RS23850,OG00736,OG01478,OG00249,HSERO_RS23845,HSERO_RS23855
beril_HerbieS,HSERO_RS23855,OG00249,OG00736,OG00045,HSERO_RS23850,HSERO_RS23860
beril_HerbieS,HSERO_RS23860,OG00045,OG00249,OG13440,HSERO_RS23855,HSERO_RS23865
beril_HerbieS,HSERO_RS23865,OG13440,OG00045,OG00594,HSERO_RS23860,HSERO_RS23870
beril_HerbieS,HSERO_RS23870,OG00594,OG13440,OG00746,HSERO_RS23865,HSERO_RS23875
beril_HerbieS,HSERO_RS23875,OG00746,OG00594,OG00019,HSERO_RS23870,HSERO_RS23885
beril_HerbieS,HSERO_RS23885,OG00019,OG00746,OG01835,HSERO_RS23875,HSERO_RS23890
beril_HerbieS,HSERO_RS23890,OG01835,OG00019,OG01899,HSERO_RS23885,HSERO_RS23905
beril_HerbieS,HSERO_RS23905,OG01899,OG01835,OG03624,HSERO_RS23890,HSERO_RS23910
beril_HerbieS,HSERO_RS23910,OG03624,OG01899,OG00067,HSERO_RS23905,HSERO_RS23915
beril_HerbieS,HSERO_RS23915,OG00067,OG03624,OG00509,HSERO_RS23910,HSERO_RS23920
beril_HerbieS,HSERO_RS23920,OG00509,OG00067,OG00218,HSERO_RS23915,HSERO_RS23925
beril_HerbieS,HSERO_RS23925,OG00218,OG00509,OG00615,HSERO_RS23920,HSERO_RS23930
beril_HerbieS,HSERO_RS23930,OG00615,OG00218,OG01409,HSERO_RS23925,HSERO_RS23935
beril_HerbieS,HSERO_RS23935,OG01409,OG00615,OG00545,HSERO_RS23930,HSERO_RS23940
beril_HerbieS,HSERO_RS23940,OG00545,OG01409,OG01714,HSERO_RS23935,HSERO_RS23945
beril_HerbieS,HSERO_RS23945,OG01714,OG00545,OG00582,HSERO_RS23940,HSERO_RS23950
beril_HerbieS,HSERO_RS23950,OG00582,OG01714,OG00315,HSERO_RS23945,HSERO_RS23955
beril_HerbieS,HSERO_RS23955,OG00315,OG00582,OG02568,HSERO_RS23950,HSERO_RS23965
beril_HerbieS,HSERO_RS23965,OG02568,OG00315,OG01080,HSERO_RS23955,HSERO_RS23970
beril_HerbieS,HSERO_RS23970,OG01080,OG02568,OG00132,HSERO_RS23965,HSERO_RS23975
beril_HerbieS,HSERO_RS23975,OG00132,OG01080,OG00172,HSERO_RS23970,HSERO_RS23980
beril_HerbieS,HSERO_RS23980,OG00172,OG00132,OG00093,HSERO_RS23975,HSERO_RS23985
beril_HerbieS,HSERO_RS23985,OG00093,OG00172,OG00305,HSERO_RS23980,HSERO_RS23990
beril_HerbieS,HSERO_RS23990,OG00305,OG00093,OG00112,HSERO_RS23985,HSERO_RS23995
beril_HerbieS,HSERO_RS23995,OG00112,OG00305,OG00249,HSERO_RS23990,HSERO_RS24000
beril_HerbieS,HSERO_RS24000,OG00249,OG00112,OG00045,HSERO_RS23995,HSERO_RS24005
beril_HerbieS,HSERO_RS24005,OG00045,OG00249,OG00019,HSERO_RS24000,HSERO_RS24010
beril_HerbieS,HSERO_RS24010,OG00019,OG00045,OG00915,HSERO_RS24005,HSERO_RS24015
beril_HerbieS,HSERO_RS24015,OG00915,OG00019,OG02544,HSERO_RS24010,HSERO_RS24020
beril_HerbieS,HSERO_RS24020,OG02544,OG00915,OG00148,HSERO_RS24015,HSERO_RS24025
beril_HerbieS,HSERO_RS24025,OG00148,OG02544,OG00166,HSERO_RS24020,HSERO_RS24040
beril_HerbieS,HSERO_RS24040,OG00166,OG00148,,HSERO_RS24025,
beril_Kang,B158DRAFT_0001,OG01936,,OG00121,,B158DRAFT_0002
beril_Kang,B158DRAFT_0002,OG00121,OG01936,OG02112,B158DRAFT_0001,B158DRAFT_0003
beril_Kang,B158DRAFT_0003,OG02112,OG00121,OG01901,B158DRAFT_0002,B158DRAFT_0004
beril_Kang,B158DRAFT_0004,OG01901,OG02112,OG00743,B158DRAFT_0003,B158DRAFT_0006
beril_Kang,B158DRAFT_0006,OG00743,OG01901,OG02013,B158DRAFT_0004,B158DRAFT_0007
beril_Kang,B158DRAFT_0007,OG02013,OG00743,OG02120,B158DRAFT_0006,B158DRAFT_0008
beril_Kang,B158DRAFT_0008,OG02120,OG02013,OG01716,B158DRAFT_0007,B158DRAFT_0009
beril_Kang,B158DRAFT_0009,OG01716,OG02120,OG01044,B158DRAFT_0008,B158DRAFT_0010
beril_Kang,B158DRAFT_0010,OG01044,OG01716,OG02147,B158DRAFT_0009,B158DRAFT_0011
beril_Kang,B158DRAFT_0011,OG02147,OG01044,OG02529,B158DRAFT_0010,B158DRAFT_0013
beril_Kang,B158DRAFT_0013,OG02529,OG02147,OG00003,B158DRAFT_0011,B158DRAFT_0015
beril_Kang,B158DRAFT_0015,OG00003,OG02529,OG00053,B158DRAFT_0013,B158DRAFT_0016
beril_Kang,B158DRAFT_0016,OG00053,OG00003,OG02102,B158DRAFT_0015,B158DRAFT_0017
beril_Kang,B158DRAFT_0017,OG02102,OG00053,OG02613,B158DRAFT_0016,B158DRAFT_0018
beril_Kang,B158DRAFT_0018,OG02613,OG02102,OG02429,B158DRAFT_0017,B158DRAFT_0019
beril_Kang,B158DRAFT_0019,OG02429,OG02613,OG01045,B158DRAFT_0018,B158DRAFT_0020
beril_Kang,B158DRAFT_0020,OG01045,OG02429,OG01392,B158DRAFT_0019,B158DRAFT_0021
beril_Kang,B158DRAFT_0021,OG01392,OG01045,OG01289,B158DRAFT_0020,B158DRAFT_0022
beril_Kang,B158DRAFT_0022,OG01289,OG01392,OG00143,B158DRAFT_0021,B158DRAFT_0024
beril_Kang,B158DRAFT_0024,OG00143,OG01289,OG00045,B158DRAFT_0022,B158DRAFT_0025
beril_Kang,B158DRAFT_0025,OG00045,OG00143,OG02798,B158DRAFT_0024,B158DRAFT_0028
beril_Kang,B158DRAFT_0028,OG02798,OG00045,OG00634,B158DRAFT_0025,B158DRAFT_0029
beril_Kang,B158DRAFT_0029,OG00634,OG02798,OG01172,B158DRAFT_0028,B158DRAFT_0030
beril_Kang,B158DRAFT_0030,OG01172,OG00634,OG02732,B158DRAFT_0029,B158DRAFT_0031
beril_Kang,B158DRAFT_0031,OG02732,OG01172,OG02113,B158DRAFT_0030,B158DRAFT_0032
beril_Kang,B158DRAFT_0032,OG02113,OG02732,OG02407,B158DRAFT_0031,B158DRAFT_0033
beril_Kang,B158DRAFT_0033,OG02407,OG02113,OG00703,B158DRAFT_0032,B158DRAFT_0034
beril_Kang,B158DRAFT_0034,OG00703,OG02407,OG00236,B158DRAFT_0033,B158DRAFT_0035
beril_Kang,B158DRAFT_0035,OG00236,OG00703,OG02037,B158DRAFT_0034,B158DRAFT_0036
beril_Kang,B158DRAFT_0036,OG02037,OG00236,OG00637,B158DRAFT_0035,B158DRAFT_0037
beril_Kang,B158DRAFT_0037,OG00637,OG02037,OG02757,B158DRAFT_0036,B158DRAFT_0038
beril_Kang,B158DRAFT_0038,OG02757,OG00637,OG02154,B158DRAFT_0037,B158DRAFT_0039
beril_Kang,B158DRAFT_0039,OG02154,OG02757,OG02639,B158DRAFT_0038,B158DRAFT_0040
beril_Kang,B158DRAFT_0040,OG02639,OG02154,OG02016,B158DRAFT_0039,B158DRAFT_0042
beril_Kang,B158DRAFT_0042,OG02016,OG02639,OG02547,B158DRAFT_0040,B158DRAFT_0048
beril_Kang,B158DRAFT_0048,OG02547,OG02016,OG00736,B158DRAFT_0042,B158DRAFT_0049
beril_Kang,B158DRAFT_0049,OG00736,OG02547,OG02571,B158DRAFT_0048,B158DRAFT_0052
beril_Kang,B158DRAFT_0052,OG02571,OG00736,OG00028,B158DRAFT_0049,B158DRAFT_0053
beril_Kang,B158DRAFT_0053,OG00028,OG02571,OG02443,B158DRAFT_0052,B158DRAFT_0055
beril_Kang,B158DRAFT_0055,OG02443,OG00028,OG00793,B158DRAFT_0053,B158DRAFT_0056
beril_Kang,B158DRAFT_0056,OG00793,OG02443,OG02284,B158DRAFT_0055,B158DRAFT_0057
beril_Kang,B158DRAFT_0057,OG02284,OG00793,OG02365,B158DRAFT_0056,B158DRAFT_0058
beril_Kang,B158DRAFT_0058,OG02365,OG02284,OG00683,B158DRAFT_0057,B158DRAFT_0059
beril_Kang,B158DRAFT_0059,OG00683,OG02365,OG02217,B158DRAFT_0058,B158DRAFT_0060
beril_Kang,B158DRAFT_0060,OG02217,OG00683,OG01600,B158DRAFT_0059,B158DRAFT_0061
beril_Kang,B158DRAFT_0061,OG01600,OG02217,OG01252,B158DRAFT_0060,B158DRAFT_0062
beril_Kang,B158DRAFT_0062,OG01252,OG01600,OG00055,B158DRAFT_0061,B158DRAFT_0063
beril_Kang,B158DRAFT_0063,OG00055,OG01252,OG01185,B158DRAFT_0062,B158DRAFT_0064
beril_Kang,B158DRAFT_0064,OG01185,OG00055,OG00245,B158DRAFT_0063,B158DRAFT_0066
beril_Kang,B158DRAFT_0066,OG00245,OG01185,OG00016,B158DRAFT_0064,B158DRAFT_0067
beril_Kang,B158DRAFT_0067,OG00016,OG00245,OG00582,B158DRAFT_0066,B158DRAFT_0068
beril_Kang,B158DRAFT_0068,OG00582,OG00016,OG00257,B158DRAFT_0067,B158DRAFT_0072
beril_Kang,B158DRAFT_0072,OG00257,OG00582,OG00053,B158DRAFT_0068,B158DRAFT_0073
beril_Kang,B158DRAFT_0073,OG00053,OG00257,OG00201,B158DRAFT_0072,B158DRAFT_0074
beril_Kang,B158DRAFT_0074,OG00201,OG00053,OG00594,B158DRAFT_0073,B158DRAFT_0075
beril_Kang,B158DRAFT_0075,OG00594,OG00201,OG00746,B158DRAFT_0074,B158DRAFT_0076
beril_Kang,B158DRAFT_0076,OG00746,OG00594,OG01835,B158DRAFT_0075,B158DRAFT_0077
beril_Kang,B158DRAFT_0077,OG01835,OG00746,OG01899,B158DRAFT_0076,B158DRAFT_0078
beril_Kang,B158DRAFT_0078,OG01899,OG01835,OG01654,B158DRAFT_0077,B158DRAFT_0079
beril_Kang,B158DRAFT_0079,OG01654,OG01899,OG02042,B158DRAFT_0078,B158DRAFT_0080
beril_Kang,B158DRAFT_0080,OG02042,OG01654,OG01890,B158DRAFT_0079,B158DRAFT_0081
beril_Kang,B158DRAFT_0081,OG01890,OG02042,OG01179,B158DRAFT_0080,B158DRAFT_0083
beril_Kang,B158DRAFT_0083,OG01179,OG01890,OG02678,B158DRAFT_0081,B158DRAFT_0084
beril_Kang,B158DRAFT_0084,OG02678,OG01179,OG02150,B158DRAFT_0083,B158DRAFT_0085
beril_Kang,B158DRAFT_0085,OG02150,OG02678,OG02208,B158DRAFT_0084,B158DRAFT_0086
beril_Kang,B158DRAFT_0086,OG02208,OG02150,OG01521,B158DRAFT_0085,B158DRAFT_0087
beril_Kang,B158DRAFT_0087,OG01521,OG02208,OG00971,B158DRAFT_0086,B158DRAFT_0088
beril_Kang,B158DRAFT_0088,OG00971,OG01521,OG02680,B158DRAFT_0087,B158DRAFT_0090
beril_Kang,B158DRAFT_0090,OG02680,OG00971,OG00809,B158DRAFT_0088,B158DRAFT_0095
beril_Kang,B158DRAFT_0095,OG00809,OG02680,OG02031,B158DRAFT_0090,B158DRAFT_0096
beril_Kang,B158DRAFT_0096,OG02031,OG00809,OG01575,B158DRAFT_0095,B158DRAFT_0097
beril_Kang,B158DRAFT_0097,OG01575,OG02031,OG01737,B158DRAFT_0096,B158DRAFT_0098
beril_Kang,B158DRAFT_0098,OG01737,OG01575,OG00873,B158DRAFT_0097,B158DRAFT_0099
beril_Kang,B158DRAFT_0099,OG00873,OG01737,OG00965,B158DRAFT_0098,B158DRAFT_0100
beril_Kang,B158DRAFT_0100,OG00965,OG00873,OG02118,B158DRAFT_0099,B158DRAFT_0101
beril_Kang,B158DRAFT_0101,OG02118,OG00965,OG02087,B158DRAFT_0100,B158DRAFT_0103
beril_Kang,B158DRAFT_0103,OG02087,OG02118,OG02286,B158DRAFT_0101,B158DRAFT_0104
beril_Kang,B158DRAFT_0104,OG02286,OG02087,OG01220,B158DRAFT_0103,B158DRAFT_0105
beril_Kang,B158DRAFT_0105,OG01220,OG02286,OG02546,B158DRAFT_0104,B158DRAFT_0107
beril_Kang,B158DRAFT_0107,OG02546,OG01220,OG01523,B158DRAFT_0105,B158DRAFT_0108
beril_Kang,B158DRAFT_0108,OG01523,OG02546,OG00296,B158DRAFT_0107,B158DRAFT_0109
beril_Kang,B158DRAFT_0109,OG00296,OG01523,OG01567,B158DRAFT_0108,B158DRAFT_0110
beril_Kang,B158DRAFT_0110,OG01567,OG00296,OG00942,B158DRAFT_0109,B158DRAFT_0111
beril_Kang,B158DRAFT_0111,OG00942,OG01567,OG00167,B158DRAFT_0110,B158DRAFT_0112
beril_Kang,B158DRAFT_0112,OG00167,OG00942,OG02109,B158DRAFT_0111,B158DRAFT_0114
beril_Kang,B158DRAFT_0114,OG02109,OG00167,OG02109,B158DRAFT_0112,B158DRAFT_0115
beril_Kang,B158DRAFT_0115,OG02109,OG02109,OG00415,B158DRAFT_0114,B158DRAFT_0116
beril_Kang,B158DRAFT_0116,OG00415,OG02109,OG01483,B158DRAFT_0115,B158DRAFT_0117
beril_Kang,B158DRAFT_0117,OG01483,OG00415,OG00280,B158DRAFT_0116,B158DRAFT_0118
beril_Kang,B158DRAFT_0118,OG00280,OG01483,OG00794,B158DRAFT_0117,B158DRAFT_0119
beril_Kang,B158DRAFT_0119,OG00794,OG00280,OG00442,B158DRAFT_0118,B158DRAFT_0120
beril_Kang,B158DRAFT_0120,OG00442,OG00794,OG01715,B158DRAFT_0119,B158DRAFT_0121
beril_Kang,B158DRAFT_0121,OG01715,OG00442,OG00639,B158DRAFT_0120,B158DRAFT_0122
beril_Kang,B158DRAFT_0122,OG00639,OG01715,OG00441,B158DRAFT_0121,B158DRAFT_0123
beril_Kang,B158DRAFT_0123,OG00441,OG00639,OG00160,B158DRAFT_0122,B158DRAFT_0124
beril_Kang,B158DRAFT_0124,OG00160,OG00441,OG00385,B158DRAFT_0123,B158DRAFT_0125
beril_Kang,B158DRAFT_0125,OG00385,OG00160,OG01033,B158DRAFT_0124,B158DRAFT_0126
beril_Kang,B158DRAFT_0126,OG01033,OG00385,OG01990,B158DRAFT_0125,B158DRAFT_0127
beril_Kang,B158DRAFT_0127,OG01990,OG01033,OG00225,B158DRAFT_0126,B158DRAFT_0128
beril_Kang,B158DRAFT_0128,OG00225,OG01990,OG00225,B158DRAFT_0127,B158DRAFT_0130
beril_Kang,B158DRAFT_0130,OG00225,OG00225,OG01476,B158DRAFT_0128,B158DRAFT_0131
beril_Kang,B158DRAFT_0131,OG01476,OG00225,OG01362,B158DRAFT_0130,B158DRAFT_0133
beril_Kang,B158DRAFT_0133,OG01362,OG01476,OG01450,B158DRAFT_0131,B158DRAFT_0134
beril_Kang,B158DRAFT_0134,OG01450,OG01362,OG00314,B158DRAFT_0133,B158DRAFT_0135
beril_Kang,B158DRAFT_0135,OG00314,OG01450,OG01209,B158DRAFT_0134,B158DRAFT_0136
beril_Kang,B158DRAFT_0136,OG01209,OG00314,OG00974,B158DRAFT_0135,B158DRAFT_0137
beril_Kang,B158DRAFT_0137,OG00974,OG01209,OG00003,B158DRAFT_0136,B158DRAFT_0139
beril_Kang,B158DRAFT_0139,OG00003,OG00974,OG02790,B158DRAFT_0137,B158DRAFT_0140
beril_Kang,B158DRAFT_0140,OG02790,OG00003,OG02791,B158DRAFT_0139,B158DRAFT_0141
beril_Kang,B158DRAFT_0141,OG02791,OG02790,OG02563,B158DRAFT_0140,B158DRAFT_0142
beril_Kang,B158DRAFT_0142,OG02563,OG02791,OG01515,B158DRAFT_0141,B158DRAFT_0144
beril_Kang,B158DRAFT_0144,OG01515,OG02563,OG01203,B158DRAFT_0142,B158DRAFT_0145
beril_Kang,B158DRAFT_0145,OG01203,OG01515,OG00446,B158DRAFT_0144,B158DRAFT_0146
beril_Kang,B158DRAFT_0146,OG00446,OG01203,OG02434,B158DRAFT_0145,B158DRAFT_0147
beril_Kang,B158DRAFT_0147,OG02434,OG00446,OG02553,B158DRAFT_0146,B158DRAFT_0148
beril_Kang,B158DRAFT_0148,OG02553,OG02434,OG00381,B158DRAFT_0147,B158DRAFT_0149
beril_Kang,B158DRAFT_0149,OG00381,OG02553,OG02577,B158DRAFT_0148,B158DRAFT_0150
beril_Kang,B158DRAFT_0150,OG02577,OG00381,OG02756,B158DRAFT_0149,B158DRAFT_0151
beril_Kang,B158DRAFT_0151,OG02756,OG02577,OG01977,B158DRAFT_0150,B158DRAFT_0152
beril_Kang,B158DRAFT_0152,OG01977,OG02756,OG01032,B158DRAFT_0151,B158DRAFT_0153
beril_Kang,B158DRAFT_0153,OG01032,OG01977,OG00711,B158DRAFT_0152,B158DRAFT_0155
beril_Kang,B158DRAFT_0155,OG00711,OG01032,OG00245,B158DRAFT_0153,B158DRAFT_0156
beril_Kang,B158DRAFT_0156,OG00245,OG00711,OG02059,B158DRAFT_0155,B158DRAFT_0157
beril_Kang,B158DRAFT_0157,OG02059,OG00245,OG00108,B158DRAFT_0156,B158DRAFT_0158
beril_Kang,B158DRAFT_0158,OG00108,OG02059,OG01010,B158DRAFT_0157,B158DRAFT_0159
beril_Kang,B158DRAFT_0159,OG01010,OG00108,OG02256,B158DRAFT_0158,B158DRAFT_0162
beril_Kang,B158DRAFT_0162,OG02256,OG01010,OG02122,B158DRAFT_0159,B158DRAFT_0163
beril_Kang,B158DRAFT_0163,OG02122,OG02256,OG02751,B158DRAFT_0162,B158DRAFT_0164
beril_Kang,B158DRAFT_0164,OG02751,OG02122,OG01573,B158DRAFT_0163,B158DRAFT_0165
beril_Kang,B158DRAFT_0165,OG01573,OG02751,OG00579,B158DRAFT_0164,B158DRAFT_0166
beril_Kang,B158DRAFT_0166,OG00579,OG01573,OG02006,B158DRAFT_0165,B158DRAFT_0167
beril_Kang,B158DRAFT_0167,OG02006,OG00579,OG02700,B158DRAFT_0166,B158DRAFT_0169
beril_Kang,B158DRAFT_0169,OG02700,OG02006,OG02017,B158DRAFT_0167,B158DRAFT_0170
beril_Kang,B158DRAFT_0170,OG02017,OG02700,OG00053,B158DRAFT_0169,B158DRAFT_0171
beril_Kang,B158DRAFT_0171,OG00053,OG02017,OG02493,B158DRAFT_0170,B158DRAFT_0172
beril_Kang,B158DRAFT_0172,OG02493,OG00053,OG01169,B158DRAFT_0171,B158DRAFT_0173
beril_Kang,B158DRAFT_0173,OG01169,OG02493,OG02156,B158DRAFT_0172,B158DRAFT_0174
beril_Kang,B158DRAFT_0174,OG02156,OG01169,OG02219,B158DRAFT_0173,B158DRAFT_0176
beril_Kang,B158DRAFT_0176,OG02219,OG02156,OG01723,B158DRAFT_0174,B158DRAFT_0177
beril_Kang,B158DRAFT_0177,OG01723,OG02219,OG02674,B158DRAFT_0176,B158DRAFT_0178
beril_Kang,B158DRAFT_0178,OG02674,OG01723,OG00975,B158DRAFT_0177,B158DRAFT_0179
beril_Kang,B158DRAFT_0179,OG00975,OG02674,OG01906,B158DRAFT_0178,B158DRAFT_0180
beril_Kang,B158DRAFT_0180,OG01906,OG00975,OG02464,B158DRAFT_0179,B158DRAFT_0181
beril_Kang,B158DRAFT_0181,OG02464,OG01906,OG00129,B158DRAFT_0180,B158DRAFT_0184
beril_Kang,B158DRAFT_0184,OG00129,OG02464,OG02715,B158DRAFT_0181,B158DRAFT_0185
beril_Kang,B158DRAFT_0185,OG02715,OG00129,OG00868,B158DRAFT_0184,B158DRAFT_0186
beril_Kang,B158DRAFT_0186,OG00868,OG02715,OG00368,B158DRAFT_0185,B158DRAFT_0187
beril_Kang,B158DRAFT_0187,OG00368,OG00868,OG00368,B158DRAFT_0186,B158DRAFT_0188
beril_Kang,B158DRAFT_0188,OG00368,OG00368,OG01329,B158DRAFT_0187,B158DRAFT_0189
beril_Kang,B158DRAFT_0189,OG01329,OG00368,OG00949,B158DRAFT_0188,B158DRAFT_0190
beril_Kang,B158DRAFT_0190,OG00949,OG01329,OG01917,B158DRAFT_0189,B158DRAFT_0191
beril_Kang,B158DRAFT_0191,OG01917,OG00949,OG00374,B158DRAFT_0190,B158DRAFT_0192
beril_Kang,B158DRAFT_0192,OG00374,OG01917,OG02272,B158DRAFT_0191,B158DRAFT_0194
beril_Kang,B158DRAFT_0194,OG02272,OG00374,OG01250,B158DRAFT_0192,B158DRAFT_0195
beril_Kang,B158DRAFT_0195,OG01250,OG02272,OG00116,B158DRAFT_0194,B158DRAFT_0196
beril_Kang,B158DRAFT_0196,OG00116,OG01250,OG00841,B158DRAFT_0195,B158DRAFT_0197
beril_Kang,B158DRAFT_0197,OG00841,OG00116,OG01937,B158DRAFT_0196,B158DRAFT_0198
beril_Kang,B158DRAFT_0198,OG01937,OG00841,OG02206,B158DRAFT_0197,B158DRAFT_0199
beril_Kang,B158DRAFT_0199,OG02206,OG01937,OG01916,B158DRAFT_0198,B158DRAFT_0200
beril_Kang,B158DRAFT_0200,OG01916,OG02206,OG00791,B158DRAFT_0199,B158DRAFT_0201
beril_Kang,B158DRAFT_0201,OG00791,OG01916,OG02218,B158DRAFT_0200,B158DRAFT_0202
beril_Kang,B158DRAFT_0202,OG02218,OG00791,OG01597,B158DRAFT_0201,B158DRAFT_0203
beril_Kang,B158DRAFT_0203,OG01597,OG02218,OG02414,B158DRAFT_0202,B158DRAFT_0205
beril_Kang,B158DRAFT_0205,OG02414,OG01597,OG01212,B158DRAFT_0203,B158DRAFT_0206
beril_Kang,B158DRAFT_0206,OG01212,OG02414,OG02523,B158DRAFT_0205,B158DRAFT_0212
beril_Kang,B158DRAFT_0212,OG02523,OG01212,OG02406,B158DRAFT_0206,B158DRAFT_0218
beril_Kang,B158DRAFT_0218,OG02406,OG02523,OG02161,B158DRAFT_0212,B158DRAFT_0219
beril_Kang,B158DRAFT_0219,OG02161,OG02406,OG00070,B158DRAFT_0218,B158DRAFT_0220
beril_Kang,B158DRAFT_0220,OG00070,OG02161,OG02488,B158DRAFT_0219,B158DRAFT_0221
beril_Kang,B158DRAFT_0221,OG02488,OG00070,OG02652,B158DRAFT_0220,B158DRAFT_0224
beril_Kang,B158DRAFT_0224,OG02652,OG02488,OG01982,B158DRAFT_0221,B158DRAFT_0225
beril_Kang,B158DRAFT_0225,OG01982,OG02652,OG02073,B158DRAFT_0224,B158DRAFT_0226
beril_Kang,B158DRAFT_0226,OG02073,OG01982,OG01683,B158DRAFT_0225,B158DRAFT_0227
beril_Kang,B158DRAFT_0227,OG01683,OG02073,OG00485,B158DRAFT_0226,B158DRAFT_0228
beril_Kang,B158DRAFT_0228,OG00485,OG01683,OG00017,B158DRAFT_0227,B158DRAFT_0229
beril_Kang,B158DRAFT_0229,OG00017,OG00485,OG02655,B158DRAFT_0228,B158DRAFT_0230
beril_Kang,B158DRAFT_0230,OG02655,OG00017,OG02057,B158DRAFT_0229,B158DRAFT_0233
beril_Kang,B158DRAFT_0233,OG02057,OG02655,OG02480,B158DRAFT_0230,B158DRAFT_0234
beril_Kang,B158DRAFT_0234,OG02480,OG02057,OG02249,B158DRAFT_0233,B158DRAFT_0237
beril_Kang,B158DRAFT_0237,OG02249,OG02480,OG00583,B158DRAFT_0234,B158DRAFT_0238
beril_Kang,B158DRAFT_0238,OG00583,OG02249,OG01282,B158DRAFT_0237,B158DRAFT_0239
beril_Kang,B158DRAFT_0239,OG01282,OG00583,OG00061,B158DRAFT_0238,B158DRAFT_0240
beril_Kang,B158DRAFT_0240,OG00061,OG01282,OG00079,B158DRAFT_0239,B158DRAFT_0243
beril_Kang,B158DRAFT_0243,OG00079,OG00061,OG00898,B158DRAFT_0240,B158DRAFT_0244
beril_Kang,B158DRAFT_0244,OG00898,OG00079,OG02034,B158DRAFT_0243,B158DRAFT_0245
beril_Kang,B158DRAFT_0245,OG02034,OG00898,OG01685,B158DRAFT_0244,B158DRAFT_0246
beril_Kang,B158DRAFT_0246,OG01685,OG02034,OG01703,B158DRAFT_0245,B158DRAFT_0248
