locus_tag,product,essential,conservation,n_paralogs,gene_len_aa,n_sisters_present,absent_in_a_sister,rogue
RS_RS07645,YhbY family RNA-binding protein,0,0.25,0.0,166,3,False,False
RS_RS07650,RlmE family RNA methyltransferase,1,0.7941176470588235,0.0,222,3,False,False
RS_RS07655,ATP-dependent zinc metalloprotease FtsH,1,0.9736842105263158,0.0,629,3,False,False
RS_RS07660,dihydropteroate synthase,1,1.0,0.0,288,3,False,False
RS_RS07665,phosphoglucosamine mutase,1,0.975609756097561,1.0,448,3,False,False
RS_RS07670,phosphate ABC transporter substrate-binding protein PstS,0,0.1176470588235294,0.0,344,3,False,False
RS_RS07675,phosphate ABC transporter permease PstC,0,0.1818181818181818,0.0,322,3,False,False
RS_RS07680,phosphate ABC transporter permease PstA,0,0.1304347826086956,0.0,295,3,False,False
RS_RS07685,phosphate ABC transporter ATP-binding protein PstB,0,0.358974358974359,0.0,262,3,False,False
RS_RS07690,phosphate signaling complex protein PhoU,0,0.4615384615384615,0.0,236,3,False,False
RS_RS07695,phosphate regulon transcriptional regulator PhoB,1,0.7948717948717948,17.0,238,3,False,False
RS_RS07700,phosphate regulon sensor histidine kinase PhoR,0,0.03125,0.0,444,3,False,False
RS_RS07705,polyphosphate kinase 1,0,0.0,0.0,725,3,False,False
RS_RS07710,exopolyphosphatase,0,0.0303030303030303,0.0,513,3,False,False
RS_RS07715,GNAT family N-acetyltransferase,0,0.0476190476190476,0.0,279,3,False,False
RS_RS07720,phosphohistidine phosphatase SixA,1,0.1351351351351351,0.0,158,3,False,False
RS_RS07730,acyltransferase family protein,0,0.1111111111111111,1.0,391,3,False,False
RS_RS07735,sulfite exporter TauE/SafE family protein,0,0.1351351351351351,3.0,274,3,False,False
RS_RS07740,NAD(P)/FAD-dependent oxidoreductase,0,0.0,1.0,422,3,False,False
RS_RS07745,ArsR/SmtB family transcription factor,1,0.2307692307692307,3.0,122,3,False,False
RS_RS07750,MBL fold metallo-hydrolase,0,0.0,0.0,287,3,False,False
RS_RS07755,putative bifunctional diguanylate cyclase/phosphodiesterase,0,0.0,0.0,777,3,False,False
RS_RS07780,DUF2278 family protein,0,0.0,0.0,243,0,True,False
RS_RS07790,transposase,0,0.5555555555555556,0.0,84,0,True,False
RS_RS07820,integrase,0,0.0333333333333333,5.0,355,2,True,False
RS_RS07830,hypothetical protein,0,0.0,0.0,70,3,False,False
RS_RS07835,FAD-binding oxidoreductase,0,0.2758620689655172,2.0,471,3,False,False
RS_RS07840,DUF2069 domain-containing protein,0,0.0,0.0,130,3,False,False
RS_RS07845,NAD(P)H:quinone oxidoreductase,0,0.0344827586206896,2.0,198,3,False,False
RS_RS07850,YihY family inner membrane protein,0,0.0,0.0,442,3,False,False
RS_RS07855,Mpo1-like protein,0,0.0833333333333333,0.0,106,3,False,False
RS_RS07860,alpha/beta fold hydrolase,0,0.4054054054054054,13.0,275,3,False,False
RS_RS07865,O-acetylhomoserine aminocarboxypropyltransferase,0,0.1052631578947368,1.0,445,3,False,False
RS_RS07870,CBS domain-containing protein,1,0.2424242424242424,1.0,152,3,False,False
RS_RS07875,MFS transporter,0,0.0,0.0,636,3,False,False
RS_RS07880,FKBP-type peptidyl-prolyl cis-trans isomerase,0,0.0909090909090909,0.0,142,3,False,False
RS_RS07885,chorismate synthase,0,0.75,0.0,367,3,False,False
RS_RS07890,electron transfer flavoprotein-ubiquinone oxidoreductase,1,0.6785714285714286,0.0,563,3,False,False
RS_RS07895,SDR family oxidoreductase,1,1.0,27.0,262,3,False,False
RS_RS07900,LuxR C-terminal-related transcriptional regulator,0,0.1666666666666666,0.0,182,3,False,False
RS_RS07905,CoA transferase subunit A,0,0.1923076923076923,1.0,233,3,False,False
RS_RS07910,CoA transferase subunit B,1,0.1034482758620689,1.0,213,3,False,False
RS_RS07915,3-hydroxybutyrate dehydrogenase,1,1.0,27.0,260,3,False,False
RS_RS07920,alpha/beta fold hydrolase,0,0.4054054054054054,13.0,290,3,False,False
RS_RS07925,RidA family protein,1,0.4615384615384615,6.0,121,3,False,False
RS_RS07930,RelA/SpoT family protein,1,0.4615384615384615,1.0,747,3,False,False
RS_RS07940,threonine--tRNA ligase,1,0.9743589743589745,0.0,636,3,False,False
RS_RS07945,translation initiation factor IF-3,1,1.0,0.0,184,3,False,False
RS_RS07950,50S ribosomal protein L35,1,1.0,0.0,66,3,False,False
RS_RS07955,50S ribosomal protein L20,1,1.0,0.0,119,3,False,False
RS_RS07960,phenylalanine--tRNA ligase subunit alpha,1,1.0,0.0,345,3,False,False
RS_RS07965,phenylalanine--tRNA ligase subunit beta,1,0.9736842105263158,0.0,810,3,False,False
RS_RS07970,integration host factor subunit alpha,1,0.0,0.0,140,3,False,True
RS_RS07975,MerR family transcriptional regulator,0,0.25,0.0,147,3,False,False
RS_RS07985,aldose 1-epimerase,0,0.0294117647058823,2.0,313,3,False,False
RS_RS07990,hypothetical protein,0,0.0,0.0,119,3,False,False
RS_RS07995,DNA polymerase IV,0,0.0256410256410256,0.0,363,3,False,False
RS_RS08000,amino acid permease,0,0.0294117647058823,2.0,477,3,False,False
RS_RS08005,DUF1223 domain-containing protein,0,0.4285714285714285,0.0,268,3,False,False
RS_RS08010,DUF1488 family protein,0,0.0,0.0,96,3,False,False
RS_RS08015,4-hydroxy-2-oxoheptanedioate aldolase,1,0.1363636363636363,2.0,273,3,False,False
RS_RS08020,homoprotocatechuate degradation operon regulator HpaR,1,0.4871794871794871,13.0,155,3,False,False
RS_RS08025,exodeoxyribonuclease III,0,0.1463414634146341,1.0,270,3,False,False
RS_RS08030,amidohydrolase family protein,0,0.0416666666666666,0.0,424,3,False,False
RS_RS08035,M3 family metallopeptidase,0,0.0,0.0,707,3,False,False
RS_RS08040,bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD,1,0.9743589743589745,0.0,290,3,False,False
RS_RS08045,response regulator transcription factor,1,0.4210526315789473,11.0,211,3,False,False
RS_RS08050,PAS domain S-box protein,0,0.0,0.0,858,3,False,False
RS_RS08055,pyruvate dehydrogenase (acetyl-transferring)%2C homodimeric type,1,0.5517241379310345,0.0,897,3,False,False
RS_RS08060,dihydrolipoyllysine-residue acetyltransferase,1,0.9473684210526316,2.0,555,3,False,False
RS_RS08065,MFS transporter,1,0.0,0.0,192,3,False,True
RS_RS08070,dihydrolipoyl dehydrogenase,1,0.902439024390244,3.0,595,3,False,False
RS_RS08075,hypothetical protein,0,0.0,0.0,186,3,False,False
RS_RS08080,phasin family protein,1,0.0,0.0,194,3,False,True
RS_RS08085,histone deacetylase family protein,0,0.03125,1.0,324,3,False,False
RS_RS08090,DMT family transporter,1,0.073170731707317,15.0,308,3,False,True
RS_RS08095,nitroreductase,0,0.032258064516129,2.0,236,3,False,False
RS_RS08100,D-alanyl-D-alanine endopeptidase,0,0.0,0.0,393,3,False,False
RS_RS08105,IclR family transcriptional regulator,1,0.2580645161290322,6.0,267,3,False,False
RS_RS08110,(Fe-S)-binding protein,0,0.0,0.0,242,3,False,False
RS_RS08115,LutB/LldF family L-lactate oxidation iron-sulfur protein,0,0.0,0.0,470,3,False,False
RS_RS08120,hypothetical protein,1,0.0,0.0,94,3,False,True
RS_RS08125,TM2 domain-containing protein,0,0.0,0.0,105,3,False,False
RS_RS08135,arginyltransferase,0,0.0,0.0,258,3,False,False
RS_RS08140,leucyl/phenylalanyl-tRNA--protein transferase,0,0.0277777777777777,0.0,249,3,False,False
RS_RS08145,NUDIX hydrolase,0,0.0,0.0,196,3,False,False
RS_RS08160,quinone-dependent dihydroorotate dehydrogenase,1,0.5121951219512195,0.0,345,3,False,False
RS_RS08165,hypothetical protein,0,0.0,0.0,81,3,False,False
RS_RS08170,potassium transporter Kup,1,0.25,1.0,634,3,False,False
RS_RS08175,hypothetical protein,1,0.0,0.0,168,3,False,True
RS_RS08180,Tex family protein,0,0.027027027027027,0.0,780,3,False,False
RS_RS08185,hypothetical protein,0,1.0,0.0,239,3,False,False
RS_RS08190,DUF465 domain-containing protein,0,0.6,0.0,68,3,False,False
RS_RS08195,ATP-dependent DNA helicase,0,0.0689655172413793,0.0,714,3,False,False
RS_RS08200,outer membrane protein assembly factor BamD,1,0.8157894736842105,0.0,278,3,False,False
RS_RS08205,RluA family pseudouridine synthase,0,0.25,1.0,371,3,False,False
RS_RS08210,peptidoglycan editing factor PgeF,0,0.0555555555555555,0.0,268,3,False,False
RS_RS08215,hypothetical protein,1,0.0,0.0,77,3,False,True
RS_RS08220,class I poly(R)-hydroxyalkanoic acid synthase,0,0.05,0.0,599,3,False,False
RS_RS08225,acetyl-CoA C-acetyltransferase,1,0.2368421052631578,5.0,394,3,False,False
RS_RS08230,3-ketoacyl-ACP reductase,1,1.0,27.0,247,3,False,False
RS_RS08235,polyhydroxyalkanoate synthesis repressor PhaR,0,0.0833333333333333,0.0,185,3,False,False
RS_RS08240,tRNA dihydrouridine synthase,0,0.0,0.0,327,3,False,False
RS_RS08245,30S ribosomal protein S12 methylthiotransferase RimO,0,0.1219512195121951,1.0,454,3,False,False
RS_RS08250,beta-ketothiolase BktB,1,0.2368421052631578,5.0,395,3,False,False
RS_RS08255,hypothetical protein,0,0.0,0.0,236,3,False,False
RS_RS08260,cystathionine beta-lyase,0,0.0,0.0,405,3,False,False
RS_RS08265,phosphoserine phosphatase SerB,0,0.6428571428571429,0.0,286,3,False,False
RS_RS08270,acetylornithine deacetylase,1,0.825,4.0,398,3,False,False
RS_RS08275,transcription-repair coupling factor,0,0.0,0.0,1144,3,False,False
RS_RS08280,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,1,1.0,0.0,254,3,False,False
RS_RS08285,2-C-methyl-D-erythritol 2%2C4-cyclodiphosphate synthase,1,1.0,0.0,169,3,False,False
RS_RS08290,carboxymuconolactone decarboxylase family protein,0,0.0,0.0,176,3,False,False
RS_RS08295,peroxiredoxin,0,0.2195121951219512,2.0,183,3,False,False
RS_RS08300,ATP-binding protein,0,0.358974358974359,10.0,454,3,False,False
RS_RS08305,osmolarity response regulator transcription factor OmpR,1,0.7948717948717948,17.0,241,3,False,False
RS_RS08315,DUF1800 domain-containing protein,0,0.0,0.0,539,3,False,False
RS_RS08320,DUF1501 domain-containing protein,0,0.0909090909090909,0.0,395,3,False,False
RS_RS08325,presqualene diphosphate synthase HpnD,0,0.2941176470588235,0.0,291,3,False,False
RS_RS08330,efflux RND transporter periplasmic adaptor subunit,0,0.1794871794871795,13.0,403,3,False,False
RS_RS08335,efflux RND transporter permease subunit,0,0.0769230769230769,14.0,1040,3,False,False
RS_RS08345,tyrosine-type recombinase/integrase,0,0.0,0.0,335,0,True,False
RS_RS25480,hypothetical protein,0,0.0,0.0,103,0,True,False
RS_RS08360,PRTRC system ThiF family protein,0,0.0,0.0,267,0,True,False
RS_RS08370,PRTRC system protein B,0,0.0,0.0,241,0,True,False
RS_RS08460,hypothetical protein,0,1.0,0.0,201,0,True,False
RS_RS08465,HNH endonuclease,0,0.0,0.0,125,0,True,False
RS_RS08475,terminase large subunit,0,0.0,0.0,557,0,True,False
RS_RS08485,phage portal protein,0,0.0,0.0,408,0,True,False
RS_RS08495,phage major capsid protein,0,0.0,0.0,413,0,True,False
RS_RS08505,phage head closure protein,0,0.0,0.0,109,0,True,False
RS_RS08515,DUF3168 domain-containing protein,1,0.0,0.0,118,0,True,True
RS_RS08520,phage tail protein,0,0.0,0.0,218,0,True,False
RS_RS08525,phage tail assembly chaperone,0,0.2,0.0,107,0,True,False
RS_RS08530,DUF1799 domain-containing protein,0,0.0,0.0,87,0,True,False
RS_RS08535,phage tail tape measure protein,0,0.0,0.0,958,0,True,False
RS_RS08540,phage tail protein,0,0.1666666666666666,0.0,113,0,True,False
RS_RS08550,tail fiber assembly protein,0,1.0,0.0,199,0,True,False
RS_RS08555,phage minor tail protein L,0,0.0,0.0,234,0,True,False
RS_RS08560,C40 family peptidase,0,0.0,0.0,237,0,True,False
RS_RS08565,tail assembly protein,0,0.1666666666666666,0.0,201,0,True,False
RS_RS08570,type II toxin-antitoxin system HicB family antitoxin,1,0.25,0.0,113,0,True,False
RS_RS08575,type II toxin-antitoxin system HicA family toxin,0,0.3333333333333333,0.0,85,0,True,False
RS_RS08580,host specificity protein J,0,0.0,0.0,1052,0,True,False
RS_RS08595,glycoside hydrolase family 24 protein,0,0.0,0.0,164,0,True,False
RS_RS08615,IS5-like element ISRso18 family transposase,1,0.125,1.0,322,0,True,False
RS_RS08630,hypothetical protein,0,0.0,0.0,65,3,False,False
RS_RS08635,bifunctional tRNA (5-methylaminomethyl-2-thiouridine)(34)-methyltransferase MnmD/FAD-dependent 5-carboxymethylaminomethyl-2-thiouridine(34) oxidoreductase MnmC,0,0.0,0.0,658,3,False,False
RS_RS08640,trigger factor,0,0.1282051282051282,0.0,450,3,False,False
RS_RS08645,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,1,0.5641025641025641,0.0,218,3,False,False
RS_RS08650,ATP-dependent Clp protease ATP-binding subunit ClpX,0,0.4871794871794871,0.0,425,3,False,False
RS_RS08655,endopeptidase La,1,0.2972972972972973,0.0,807,3,False,False
RS_RS08660,HU family DNA-binding protein,1,0.9487179487179488,2.0,91,3,False,False
RS_RS08675,SurA N-terminal domain-containing protein,0,0.2631578947368421,0.0,649,3,False,False
RS_RS08680,signal peptidase I,1,0.9230769230769232,1.0,231,3,False,False
RS_RS08685,arylesterase,0,0.0,0.0,207,3,False,False
RS_RS08690,ABC transporter ATP-binding protein,1,0.926829268292683,10.0,237,3,False,False
RS_RS08695,glucose-6-phosphate isomerase,1,0.4878048780487805,0.0,540,3,False,False
RS_RS08700,NAD(P)H-hydrate dehydratase,0,0.0256410256410256,0.0,532,3,False,False
RS_RS08705,winged helix DNA-binding protein,0,0.0,0.0,189,3,False,False
RS_RS08710,phosphoribosylformylglycinamidine synthase,1,0.4482758620689655,0.0,1370,3,False,False
RS_RS08715,DUF1843 domain-containing protein,1,0.0,0.0,64,3,False,True
RS_RS08720,DUF1842 domain-containing protein,0,0.0,0.0,209,3,False,False
RS_RS08725,DUF1842 domain-containing protein,0,0.0,0.0,194,3,False,False
RS_RS08730,GDL motif peptide-associated radical SAM/SPASM maturase,0,0.0,0.0,492,3,False,False
RS_RS08735,LysR family transcriptional regulator,1,0.6097560975609756,57.0,307,3,False,False
RS_RS08740,SDR family NAD(P)-dependent oxidoreductase,1,1.0,27.0,257,3,False,False
RS_RS08745,ABC transporter permease,0,0.125,2.0,279,3,False,False
RS_RS08750,ABC transporter permease,0,0.05,0.0,421,3,False,False
RS_RS08755,ABC transporter substrate-binding protein,0,0.0606060606060606,0.0,347,3,False,False
RS_RS08760,ABC transporter ATP-binding protein,1,0.1794871794871795,6.0,364,3,False,False
RS_RS08765,sensor histidine kinase,0,0.358974358974359,10.0,472,3,False,False
RS_RS08770,response regulator,1,0.7948717948717948,17.0,231,3,False,False
RS_RS08775,porin,1,0.2,4.0,354,3,False,False
RS_RS08780,ABC transporter ATP-binding protein,1,0.2,0.0,265,3,False,False
RS_RS08785,ABC transporter permease,0,0.0,0.0,304,3,False,False
RS_RS08790,ABC transporter substrate-binding protein,0,0.0,0.0,330,3,False,False
RS_RS08795,MurR/RpiR family transcriptional regulator,0,0.0,0.0,332,1,True,False
RS_RS08800,C45 family autoproteolytic acyltransferase/hydolase,0,0.0,0.0,351,1,True,False
RS_RS08810,peptidylprolyl isomerase,0,0.2142857142857142,0.0,266,3,False,False
RS_RS08815,BolA family protein,0,0.3235294117647059,1.0,95,3,False,False
RS_RS08820,septation protein A,1,0.8333333333333334,0.0,187,3,False,False
RS_RS08825,peptide-methionine (R)-S-oxide reductase MsrB,0,0.0303030303030303,0.0,129,3,False,False
RS_RS08830,protein adenylyltransferase SelO,0,0.0,0.0,526,3,False,False
RS_RS08835,3-(methylthio)propionyl-CoA ligase,0,0.0975609756097561,9.0,546,3,False,False
RS_RS08840,branched-chain amino acid ABC transporter substrate-binding protein,0,0.0666666666666666,12.0,418,3,False,False
RS_RS08845,branched-chain amino acid ABC transporter permease,0,0.2068965517241379,4.0,316,3,False,False
RS_RS08850,branched-chain amino acid ABC transporter permease,0,0.25,0.0,441,3,False,False
RS_RS08855,ABC transporter ATP-binding protein,1,0.3571428571428571,4.0,267,3,False,False
RS_RS08860,ABC transporter ATP-binding protein,1,0.425,7.0,240,3,False,False
RS_RS08870,glycosyl hydrolase family 28 protein,0,0.0,0.0,703,3,False,False
RS_RS08875,amino acid permease,0,0.0,0.0,510,3,False,False
RS_RS08880,amino acid permease,0,0.0294117647058823,2.0,513,3,False,False
RS_RS08885,3-hydroxyacyl-CoA dehydrogenase NAD-binding domain-containing protein,0,0.1290322580645161,0.0,694,3,False,False
RS_RS08890,bifunctional nicotinamidase/pyrazinamidase,0,0.3428571428571428,2.0,211,3,False,False
RS_RS08895,acetyl-CoA C-acyltransferase,1,0.2368421052631578,5.0,393,3,False,False
RS_RS08900,acyl-CoA dehydrogenase,0,0.0,0.0,626,3,False,False
RS_RS08905,SDR family oxidoreductase,1,1.0,27.0,261,3,False,False
RS_RS08910,PaaI family thioesterase,1,0.3157894736842105,1.0,145,3,False,False
RS_RS08915,serine hydrolase domain-containing protein,0,0.0,0.0,441,3,False,False
RS_RS08920,NADP-dependent oxidoreductase,0,0.358974358974359,14.0,337,3,False,False
RS_RS08925,class II aldolase/adducin family protein,0,0.0857142857142857,1.0,283,3,False,False
RS_RS08930,glutathione S-transferase family protein,0,0.0,0.0,319,3,False,False
RS_RS08935,SDR family oxidoreductase,1,1.0,27.0,301,3,False,False
RS_RS08940,alpha/beta fold hydrolase,0,0.4054054054054054,13.0,312,3,False,False
RS_RS08945,iron-containing alcohol dehydrogenase,0,0.0833333333333333,1.0,383,3,False,False
RS_RS08950,alpha/beta hydrolase,0,0.0294117647058823,4.0,323,3,False,False
RS_RS08955,acyl-CoA thioesterase,0,0.1951219512195122,4.0,150,3,False,False
RS_RS08960,GNAT family N-acetyltransferase,0,0.1785714285714285,0.0,149,3,False,False
RS_RS08980,ShlB/FhaC/HecB family hemolysin secretion/activation protein,0,0.0,6.0,565,3,False,False
RS_RS08985,NRDE family protein,0,0.0,0.0,273,3,False,False
RS_RS08990,DUF4936 family protein,1,0.0,0.0,97,3,False,True
RS_RS08995,YgfZ/GcvT domain-containing protein,1,0.78125,0.0,347,3,False,False
RS_RS09000,endolytic transglycosylase MltG,0,0.1621621621621621,0.0,333,3,False,False
RS_RS09005,dTMP kinase,1,1.0,0.0,206,3,False,False
RS_RS09010,DNA polymerase III subunit delta',1,1.0,0.0,337,3,False,False
RS_RS09015,PilZ domain-containing protein,0,0.1333333333333333,0.0,130,3,False,False
RS_RS09020,TatD family hydrolase,0,0.0,1.0,268,3,False,False
RS_RS09025,ankyrin repeat domain-containing protein,0,0.0,0.0,292,3,False,False
RS_RS09030,ergothioneine biosynthesis protein EgtB,0,0.0,1.0,435,3,False,False
RS_RS09035,LacI family DNA-binding transcriptional regulator,1,0.2941176470588235,5.0,361,3,False,False
RS_RS09040,ABC transporter substrate-binding protein,0,0.09375,0.0,344,3,False,False
RS_RS09045,ABC transporter permease,0,0.125,2.0,283,3,False,False
RS_RS09050,ABC transporter permease,0,0.125,2.0,266,3,False,False
RS_RS09055,ABC transporter ATP-binding protein,1,0.1794871794871795,6.0,360,3,False,False
RS_RS09060,phosphodiesterase,1,0.3870967741935484,1.0,283,3,False,False
RS_RS09065,N-acetylmuramoyl-L-alanine amidase,0,0.0769230769230769,0.0,344,3,False,False
RS_RS09070,pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha,0,0.3703703703703703,0.0,364,3,False,False
RS_RS09075,alpha-ketoacid dehydrogenase subunit beta,0,0.2,0.0,327,3,False,False
RS_RS09080,dihydrolipoamide acetyltransferase family protein,1,0.9473684210526316,2.0,373,3,False,False
RS_RS09085,GALA protein,0,0.0,0.0,402,2,True,False
RS_RS09090,GALA protein,0,0.0,0.0,523,3,False,False
RS_RS09095,DJ-1/PfpI family protein,0,0.1538461538461538,1.0,225,3,False,False
RS_RS09100,voltage-gated chloride channel family protein,0,0.0,1.0,444,3,False,False
RS_RS09110,thiazolinyl imide reductase,0,0.5,0.0,388,3,False,False
RS_RS09115,hybrid non-ribosomal peptide synthetase/type I polyketide synthase,0,0.0,0.0,4269,1,True,False
RS_RS09120,TonB-dependent receptor,0,0.054054054054054,13.0,692,3,False,False
RS_RS09125,ABC transporter ATP-binding protein,1,0.9743589743589745,3.0,619,3,False,False
RS_RS09130,ABC transporter ATP-binding protein,1,0.9743589743589745,3.0,582,3,False,False
RS_RS09135,beta-ketoacyl synthase N-terminal-like domain-containing protein,0,0.0,0.0,2381,1,True,False
RS_RS09140,non-ribosomal peptide synthetase,0,0.0,0.0,1969,1,True,False
RS_RS09145,hypothetical protein,0,0.0,0.0,139,3,False,False
