chromosome,gene,crispr_hit,log_dist,atac_enh,h3k27ac_enh,polr2a_enh,procap_enh,tf_count,promoter_atac,promoter_polii,gene_expr,abc_score
chr10,CHCHD1,0,5.177435489467283,1.69823,6.80509,0.0,1.0,3,5.41983,120.03646,1.411826491355896,0.0
chr10,MRPS16,0,5.832393937184183,1.69823,6.80509,0.0,1.0,3,6.56882,189.44496,1.2301876544952393,0.0
chr10,ANXA7,0,5.734821423805222,2.57892,7.83848,32.54201,1.0,6,11.6888,116.09486,0.9327408671379089,0.0
chr10,CHCHD1,0,5.243174519793413,2.57892,7.83848,32.54201,1.0,6,5.41983,120.03646,1.411826491355896,0.0
chr10,DNAJC9,0,5.850181064413553,2.57892,7.83848,32.54201,1.0,6,0.438763,0.0,1.7267814874649048,0.0
chr10,MRPS16,0,5.847825512704087,2.57892,7.83848,32.54201,1.0,6,6.56882,189.44496,1.2301876544952393,0.0
chr10,CHCHD1,0,5.322076574527404,4.20455,15.34048,39.53013,0.0,3,5.41983,120.03646,1.411826491355896,0.0
chr10,DNAJC9,0,5.87105719660592,4.20455,15.34048,39.53013,0.0,3,0.438763,0.0,1.7267814874649048,0.0
chr10,VCL,1,3.50745106090197,4.20455,15.34048,39.53013,0.0,3,0.236743,0.0,0.8357982635498047,0.0
chr10,VDAC2,0,4.717578975363936,0.0,0.0,0.0,0.0,0,8.35543,63.45421,4.732747554779053,0.0
chr10,MINPP1,1,3.6071332043915665,1.37626,10.96128,0.0,0.0,5,2.02967,74.83017,0.0,0.0795157606
chr10,PCGF5,0,5.6159626701989485,0.517677,2.91291,0.0,0.0,0,1.19634,0.0,0.4146982431411743,0.0
chr10,RPP30,0,5.847762621426725,0.517677,2.91291,0.0,0.0,0,2.56629,58.69554,0.4495624005794525,0.0
chr10,HHEX,1,4.8232002633726045,2.55366,23.46706,0.0,1.0,5,2.69886,126.7146,1.209544062614441,0.0
chr10,HHEX,1,4.828524561146368,1.55934,23.46706,0.0,1.0,1,2.69886,126.7146,1.209544062614441,0.0
chr10,HHEX,0,5.147184566769786,1.81503,22.72727,199.62415,1.0,3,2.69886,126.7146,1.209544062614441,0.0
chr10,PDLIM1,1,3.822037248072585,2.31061,11.31542,18.7378,1.0,4,4.16036,0.0,0.985660195350647,0.0
chr10,TM9SF3,0,5.385917138609924,0.486111,24.59223,0.0,0.0,0,3.07765,54.01429,1.0666322708129883,0.0
chr10,PGAM1,0,5.420988240139324,0.435606,6.51399,0.0,0.0,1,10.9091,50.61886,1.6222569942474365,0.0
chr10,EXOSC1,0,5.961577696625092,2.44634,7.02722,18.86813,1.0,2,8.80366,61.44041,0.45877721905708313,0.0
chr10,BLOC1S2,0,4.9262549614379605,1.5625,15.98251,34.9296,1.0,5,6.06376,88.858,0.41666120290756226,0.0
chr10,MRPL43,0,5.789878130221757,1.5625,15.98251,34.9296,1.0,5,2.50947,56.32513,0.5545929670333862,0.0
chr10,NDUFB8,0,5.201143028701487,1.5625,15.98251,34.9296,1.0,5,1.73611,70.33405,2.033709764480591,0.0
chr10,SCD,0,4.379668034033654,1.5625,15.98251,34.9296,1.0,5,4.60227,77.71422,1.6571346521377563,0.0
chr10,GSTO1,0,5.430413711892598,0.252525,2.84013,0.0,0.0,0,0.0,0.0,2.0568296909332275,0.0
chr10,USMG5,0,5.755480764207237,0.252525,2.84013,0.0,0.0,0,4.77589,112.01453,0.0,0.0
chr10,SMC3,0,5.462171806362022,0.0,5.46468,0.0,0.0,4,2.06124,44.70108,1.612428903579712,0.0
chr10,PDZD8,1,4.559631365011087,1.88447,15.46962,0.0,0.0,5,3.0745,71.47126,0.2482823133468628,0.0
chr10,FAM204A,0,5.145314523123422,0.52399,14.49398,0.0,0.0,0,7.76515,56.6818,0.5682209134101868,0.0
chr10,EIF3A,0,5.767250138583231,0.438763,9.50739,0.0,0.0,1,3.11553,127.89739,4.35889196395874,0.0
chr10,EIF3A,0,5.038107288436271,0.51452,6.23981,0.0,0.0,0,3.11553,127.89739,4.35889196395874,0.0
chr10,UROS,1,3.8188195075475364,2.24748,15.24496,0.0,1.0,3,4.0625,46.52371,0.49180418252944946,0.2368468055
chr10,BNIP3,0,4.814966384078264,0.558712,23.16901,0.0,1.0,0,7.48738,64.02446,0.6022176146507263,0.017412105
chr11,CD151,0,5.7869103505198325,2.30745,7.20981,0.0,0.0,0,2.45581,0.0,0.43620145320892334,0.0
chr11,POLR2L,0,5.7937387131417095,2.30745,7.20981,0.0,0.0,0,4.64962,182.66299,1.7923979759216309,0.0
chr11,PSMD13,0,4.202133980060819,2.30745,7.20981,0.0,0.0,0,6.98548,54.47891,1.415073275566101,0.0337854036
chr11,RNH1,0,5.457398910705151,2.30745,7.20981,0.0,0.0,0,10.3188,46.61658,0.5735501646995544,0.0
chr11,CD151,0,5.7525547014219525,2.32323,0.0,0.0,0.0,0,2.45581,0.0,0.43620145320892334,0.0
chr11,IFITM1,0,4.665787302235192,2.32323,0.0,0.0,0.0,0,2.4495,205.47627,0.5282324552536011,0.0
chr11,POLR2L,0,5.759940420538626,2.32323,0.0,0.0,0.0,0,4.64962,182.66299,1.7923979759216309,0.0
chr11,PSMD13,0,4.486288760960567,2.32323,0.0,0.0,0.0,0,6.98548,54.47891,1.415073275566101,0.0
chr11,RNH1,0,5.380421099999524,2.32323,0.0,0.0,0.0,0,10.3188,46.61658,0.5735501646995544,0.0
chr11,RPLP2,0,5.734370121425956,2.32323,0.0,0.0,0.0,0,6.69508,120.69382,22.030879974365234,0.0
chr11,CD151,0,5.751946203632539,2.2096,18.7762,45.97408,1.0,4,2.45581,0.0,0.43620145320892334,0.0
chr11,PKP3,0,5.095650471490775,2.2096,18.7762,45.97408,1.0,4,5.49558,0.0,0.1358204483985901,0.0126784142
chr11,POLR2L,0,5.759341434725167,2.2096,18.7762,45.97408,1.0,4,4.64962,182.66299,1.7923979759216309,0.0
chr11,PSMD13,0,4.49737201580375,2.2096,18.7762,45.97408,1.0,4,6.98548,54.47891,1.415073275566101,0.0
chr11,RNH1,0,5.378984438241877,2.2096,18.7762,45.97408,1.0,4,10.3188,46.61658,0.5735501646995544,0.0
chr11,RPLP2,0,5.733735584937189,2.2096,18.7762,45.97408,1.0,4,6.69508,120.69382,22.030879974365234,0.0
chr11,TALDO1,0,5.680655449719964,2.2096,18.7762,45.97408,1.0,4,4.46023,85.82497,2.536431312561035,0.0
chr11,CHID1,0,5.810096023204413,0.893308,18.7762,31.94467,1.0,3,0.0,0.0,0.42402300238609314,0.0
chr11,POLR2L,0,5.758369821054848,0.893308,18.7762,31.94467,1.0,3,4.64962,182.66299,1.7923979759216309,0.0
chr11,PSMD13,0,4.514760199518823,0.893308,18.7762,31.94467,1.0,3,6.98548,54.47891,1.415073275566101,0.0
chr11,RNH1,0,5.376648117128826,0.893308,18.7762,31.94467,1.0,3,10.3188,46.61658,0.5735501646995544,0.0
chr11,RPLP2,0,5.732704892725688,0.893308,18.7762,31.94467,1.0,3,6.69508,120.69382,22.030879974365234,0.0
chr11,SIGIRR,0,5.170830620514827,0.893308,18.7762,31.94467,1.0,3,0.0,0.0,0.3310723900794983,0.0
chr11,TALDO1,0,5.679490583132241,0.893308,18.7762,31.94467,1.0,3,4.46023,85.82497,2.536431312561035,0.0
chr11,CD151,0,5.750789091316993,0.0,18.7762,31.94467,1.0,3,2.45581,0.0,0.43620145320892334,0.0
chr11,IFITM1,0,4.6437190936395405,0.0,18.7762,31.94467,1.0,3,2.4495,205.47627,0.5282324552536011,0.0160851655
chr11,BET1L,0,4.956115581692453,1.29104,6.9986,10.51525,1.0,2,7.77778,139.22199,0.15019604563713074,0.0
chr11,CD151,0,5.728376510857289,1.29104,6.9986,10.51525,1.0,2,2.45581,0.0,0.43620145320892334,0.0
chr11,HRAS,0,5.379254741314769,1.29104,6.9986,10.51525,1.0,2,5.40089,0.0,0.40432509779930115,0.0
chr11,IFITM1,0,4.195650622404186,1.29104,6.9986,10.51525,1.0,2,2.4495,205.47627,0.5282324552536011,0.0235956515
chr11,POLR2L,0,5.736181293899313,1.29104,6.9986,10.51525,1.0,2,4.64962,182.66299,1.7923979759216309,0.0
chr11,PSMD13,0,4.787254968481747,1.29104,6.9986,10.51525,1.0,2,6.98548,54.47891,1.415073275566101,0.0
chr11,RNH1,0,5.321152931118769,1.29104,6.9986,10.51525,1.0,2,10.3188,46.61658,0.5735501646995544,0.0
chr11,CD151,0,5.713001371403125,1.02273,13.67328,0.0,1.0,1,2.45581,0.0,0.43620145320892334,0.0
chr11,CHID1,0,5.777160653905565,1.02273,13.67328,0.0,1.0,1,0.0,0.0,0.42402300238609314,0.0
chr11,DEAF1,0,5.591387423942136,1.02273,13.67328,0.0,1.0,1,2.18434,0.0,0.33110731840133667,0.0
chr11,HRAS,0,5.344121000570649,1.02273,13.67328,0.0,1.0,1,5.40089,0.0,0.40432509779930115,0.0
chr11,IFITM1,1,3.46553155697355,1.02273,13.67328,0.0,1.0,1,2.4495,205.47627,0.5282324552536011,0.0
chr11,PHRF1,0,5.41507522818686,1.02273,13.67328,0.0,1.0,1,9.81692,67.43496,0.20379802584648132,0.0
chr11,POLR2L,0,5.721084811442744,1.02273,13.67328,0.0,1.0,1,4.64962,182.66299,1.7923979759216309,0.0
chr11,PSMD13,0,4.902443493000912,1.02273,13.67328,0.0,1.0,1,6.98548,54.47891,1.415073275566101,0.0
chr11,RNH1,0,5.280749050064477,1.02273,13.67328,0.0,1.0,1,10.3188,46.61658,0.5735501646995544,0.0
chr11,RPLP2,0,5.693042439913782,1.02273,13.67328,0.0,1.0,1,6.69508,120.69382,22.030879974365234,0.0
chr11,CD151,0,5.701761345511558,6.90026,14.47249,96.584,1.0,4,2.45581,0.0,0.43620145320892334,0.0
chr11,IFITM1,1,4.207230309848353,6.90026,14.47249,96.584,1.0,4,2.4495,205.47627,0.5282324552536011,0.0
chr11,POLR2L,0,5.710054713825629,6.90026,14.47249,96.584,1.0,4,4.64962,182.66299,1.7923979759216309,0.0
chr11,PSMD13,0,4.96883304489043,6.90026,14.47249,96.584,1.0,4,6.98548,54.47891,1.415073275566101,0.0
chr11,RNH1,0,5.249640989784338,6.90026,14.47249,96.584,1.0,4,10.3188,46.61658,0.5735501646995544,0.0130642333
chr11,CD151,0,5.697603302859731,0.909091,5.59395,0.0,1.0,2,2.45581,0.0,0.43620145320892334,0.0
chr11,IFITM1,1,4.320354032817672,0.909091,5.59395,0.0,1.0,2,2.4495,205.47627,0.5282324552536011,0.0
chr11,POLR2L,0,5.7059756911083905,0.909091,5.59395,0.0,1.0,2,4.64962,182.66299,1.7923979759216309,0.0
chr11,PSMD13,0,4.990649588318854,0.909091,5.59395,0.0,1.0,2,6.98548,54.47891,1.415073275566101,0.0
chr11,RNH1,0,5.237759826305046,0.909091,5.59395,0.0,1.0,2,10.3188,46.61658,0.5735501646995544,0.0
chr11,RPLP2,0,5.675393353189009,0.404041,8.63139,0.0,0.0,1,6.69508,120.69382,22.030879974365234,0.0
chr11,SIGIRR,0,4.91055504028052,0.404041,8.63139,0.0,0.0,1,0.0,0.0,0.3310723900794983,0.0
chr11,TALDO1,0,5.6141185831957205,0.404041,8.63139,0.0,0.0,1,4.46023,85.82497,2.536431312561035,0.0
chr11,CD151,0,5.696243649779323,0.404041,8.63139,0.0,0.0,1,2.45581,0.0,0.43620145320892334,0.0
chr11,HRAS,0,5.303876135417853,0.404041,8.63139,0.0,0.0,1,5.40089,0.0,0.40432509779930115,0.0
chr11,IFITM1,0,4.351564415204105,0.404041,8.63139,0.0,0.0,1,2.4495,205.47627,0.5282324552536011,0.0
chr11,PKP3,0,4.753138579668098,0.404041,8.63139,0.0,0.0,1,5.49558,0.0,0.1358204483985901,0.0
chr11,POLR2L,0,5.704642038467758,0.404041,8.63139,0.0,0.0,1,4.64962,182.66299,1.7923979759216309,0.0
chr11,PSMD13,0,4.997508703643835,0.404041,8.63139,0.0,0.0,1,6.98548,54.47891,1.415073275566101,0.0
chr11,RNH1,0,5.23382834517082,0.404041,8.63139,0.0,0.0,1,10.3188,46.61658,0.5735501646995544,0.0
chr11,CD151,0,5.691217685328436,0.0,7.13431,0.0,0.0,0,2.45581,0.0,0.43620145320892334,0.0
chr11,PSMD13,0,5.021788625343413,0.0,7.13431,0.0,0.0,0,6.98548,54.47891,1.415073275566101,0.0
chr11,CD151,0,5.688154536578203,0.287248,5.7737,0.0,0.0,0,2.45581,0.0,0.43620145320892334,0.0
chr11,POLR2L,0,5.696709273436817,0.287248,5.7737,0.0,0.0,0,4.64962,182.66299,1.7923979759216309,0.0
chr11,PSMD13,0,5.035817828001984,0.287248,5.7737,0.0,0.0,0,6.98548,54.47891,1.415073275566101,0.0
chr11,RPLP2,0,5.666991328125273,0.287248,5.7737,0.0,0.0,0,6.69508,120.69382,22.030879974365234,0.0
chr11,MIR210HG,1,5.337792591630678,0.609217,14.54618,18.63312,1.0,5,7.73359,32.5925,0.0,0.0
chr11,RPLP2,0,5.661678307851558,0.609217,14.54618,18.63312,1.0,5,6.69508,120.69382,22.030879974365234,0.0
chr11,BET1L,0,5.156975967484768,0.609217,14.54618,18.63312,1.0,5,7.77778,139.22199,0.15019604563713074,0.0
chr11,CD151,0,5.6829352966537225,0.609217,14.54618,18.63312,1.0,5,2.45581,0.0,0.43620145320892334,0.0
chr11,CHID1,0,5.751349170667571,0.609217,14.54618,18.63312,1.0,5,0.0,0.0,0.42402300238609314,0.0
chr11,DEAF1,0,5.551142467178233,0.609217,14.54618,18.63312,1.0,5,2.18434,0.0,0.33110731840133667,0.0
chr11,HRAS,0,5.2702594755266245,0.609217,14.54618,18.63312,1.0,5,5.40089,0.0,0.40432509779930115,0.0
chr11,IFITM1,1,4.573602552304502,0.609217,14.54618,18.63312,1.0,5,2.4495,205.47627,0.5282324552536011,0.0
chr11,IFITM2,1,4.636868865243935,0.609217,14.54618,18.63312,1.0,5,0.0,0.0,1.0670008659362793,0.0
chr11,PKP3,0,4.619583722900777,0.609217,14.54618,18.63312,1.0,5,5.49558,0.0,0.1358204483985901,0.0
chr11,POLR2L,0,5.6915924383063645,0.609217,14.54618,18.63312,1.0,5,4.64962,182.66299,1.7923979759216309,0.0
chr11,PSMD13,0,5.0585133301309755,0.609217,14.54618,18.63312,1.0,5,6.98548,54.47891,1.415073275566101,0.0
chr11,RNH1,0,5.194050661993406,0.609217,14.54618,18.63312,1.0,5,10.3188,46.61658,0.5735501646995544,0.0
chr11,TSPAN4,0,5.691824728818269,0.609217,14.54618,18.63312,1.0,5,4.64962,182.66299,0.19687049090862274,0.0
chr11,CHID1,0,5.7493714167725605,0.625,25.73648,0.0,1.0,1,0.0,0.0,0.42402300238609314,0.0
chr11,HRAS,0,5.264243891992797,0.625,25.73648,0.0,1.0,1,5.40089,0.0,0.40432509779930115,0.0
chr11,POLR2L,0,5.689322180835923,0.625,25.73648,0.0,1.0,1,4.64962,182.66299,1.7923979759216309,0.0
chr11,RPLP2,0,5.659077211347325,0.625,25.73648,0.0,1.0,1,6.69508,120.69382,22.030879974365234,0.0
chr11,TALDO1,0,5.595275711802099,0.625,25.73648,0.0,1.0,1,4.46023,85.82497,2.536431312561035,0.0
chr11,BET1L,0,5.1655114107855535,0.625,25.73648,0.0,1.0,1,7.77778,139.22199,0.15019604563713074,0.0
chr11,CD151,0,5.680359992789392,0.625,25.73648,0.0,1.0,1,2.45581,0.0,0.43620145320892334,0.0
chr11,IFITM1,1,4.605434345347712,0.625,25.73648,0.0,1.0,1,2.4495,205.47627,0.5282324552536011,0.0
chr11,IFITM2,1,4.664519754284691,0.625,25.73648,0.0,1.0,1,0.0,0.0,1.0670008659362793,0.0
chr11,PSMD13,0,5.06919433183356,0.625,25.73648,0.0,1.0,1,6.98548,54.47891,1.415073275566101,0.0
chr11,RNH1,0,5.186063108973574,0.625,25.73648,0.0,1.0,1,10.3188,46.61658,0.5735501646995544,0.0
chr11,CD151,0,5.6788842340824335,0.0,25.73648,0.0,1.0,0,2.45581,0.0,0.43620145320892334,0.0
chr11,CHID1,0,5.747890898982855,0.0,25.73648,0.0,1.0,0,0.0,0.0,0.42402300238609314,0.0
chr11,DEAF1,0,5.545646006113111,0.0,25.73648,0.0,1.0,0,2.18434,0.0,0.33110731840133667,0.0
chr11,HRAS,0,5.259703752478806,0.0,25.73648,0.0,1.0,0,5.40089,0.0,0.40432509779930115,0.0
chr11,IFITM1,1,4.6225973596046215,0.0,25.73648,0.0,1.0,0,2.4495,205.47627,0.5282324552536011,0.0
chr11,IFITM2,1,4.679536910832304,0.0,25.73648,0.0,1.0,0,0.0,0.0,1.0670008659362793,0.0
chr11,POLR2L,0,5.68762169592528,0.0,25.73648,0.0,1.0,0,4.64962,182.66299,1.7923979759216309,0.0
chr11,PSMD13,0,5.075170896671823,0.0,25.73648,0.0,1.0,0,6.98548,54.47891,1.415073275566101,0.0
chr11,RNH1,0,5.1814405356978845,0.0,25.73648,0.0,1.0,0,10.3188,46.61658,0.5735501646995544,0.0
chr11,RPLP2,0,5.65725286689314,0.0,25.73648,0.0,1.0,0,6.69508,120.69382,22.030879974365234,0.0
chr11,TSPAN4,0,5.687856119425854,0.0,25.73648,0.0,1.0,0,4.64962,182.66299,0.19687049090862274,0.0
chr11,CD151,0,5.6781239662225795,3.50379,25.73648,27.73733,1.0,2,2.45581,0.0,0.43620145320892334,0.0
chr11,DEAF1,0,5.544612432376984,3.50379,25.73648,27.73733,1.0,2,2.18434,0.0,0.33110731840133667,0.0
chr11,HRAS,0,5.2577049676545,3.50379,25.73648,27.73733,1.0,2,5.40089,0.0,0.40432509779930115,0.0151266785
chr11,IFITM1,1,4.631159558151505,3.50379,25.73648,27.73733,1.0,2,2.4495,205.47627,0.5282324552536011,0.0
chr11,IFITM2,1,4.687056063029479,3.50379,25.73648,27.73733,1.0,2,0.0,0.0,1.0670008659362793,0.0
chr11,POLR2L,0,5.686876583863731,3.50379,25.73648,27.73733,1.0,2,4.64962,182.66299,1.7923979759216309,0.0
chr11,PSMD13,0,5.078210237007229,3.50379,25.73648,27.73733,1.0,2,6.98548,54.47891,1.415073275566101,0.0
chr11,RNH1,0,5.179045968745688,3.50379,25.73648,27.73733,1.0,2,10.3188,46.61658,0.5735501646995544,0.0236606637
chr11,RPLP2,0,5.656453736913628,3.50379,25.73648,27.73733,1.0,2,6.69508,120.69382,22.030879974365234,0.0
chr11,BET1L,0,5.375083557918308,1.25631,5.2941,0.0,1.0,1,7.77778,139.22199,0.15019604563713074,0.0
chr11,CD151,0,5.589093566512909,1.25631,5.2941,0.0,1.0,1,2.45581,0.0,0.43620145320892334,0.0
chr11,IFITM1,0,5.117619254855621,1.25631,5.2941,0.0,1.0,1,2.4495,205.47627,0.5282324552536011,0.0
chr11,POLR2L,0,5.599813230159509,1.25631,5.2941,0.0,1.0,1,4.64962,182.66299,1.7923979759216309,0.0
chr11,PSMD13,0,5.318199030786988,1.25631,5.2941,0.0,1.0,1,6.98548,54.47891,1.415073275566101,0.0
chr11,RNH1,0,4.797205197435356,1.25631,5.2941,0.0,1.0,1,10.3188,46.61658,0.5735501646995544,0.0
chr11,BET1L,0,5.4031565678384075,4.15089,10.92297,0.0,1.0,5,7.77778,139.22199,0.15019604563713074,0.0
chr11,CD151,0,5.571005007467046,4.15089,10.92297,0.0,1.0,5,2.45581,0.0,0.43620145320892334,0.0
chr11,HRAS,0,4.885587356189656,4.15089,10.92297,0.0,1.0,5,5.40089,0.0,0.40432509779930115,0.023131899
chr11,IFITM1,0,5.167148902189627,4.15089,10.92297,0.0,1.0,5,2.4495,205.47627,0.5282324552536011,0.0
chr11,POLR2L,0,5.582174764484439,4.15089,10.92297,0.0,1.0,5,4.64962,182.66299,1.7923979759216309,0.0
chr11,PSMD13,0,5.350059912581787,4.15089,10.92297,0.0,1.0,5,6.98548,54.47891,1.415073275566101,0.0
chr11,RNH1,0,4.670737404012121,4.15089,10.92297,0.0,1.0,5,10.3188,46.61658,0.5735501646995544,0.057908066
chr11,RPLP2,0,5.543074235033532,4.15089,10.92297,0.0,1.0,5,6.69508,120.69382,22.030879974365234,0.0
chr11,BET1L,0,5.493363234787683,5.68498,9.6519,64.4295,1.0,3,7.77778,139.22199,0.15019604563713074,0.0
chr11,CD151,0,5.496908901025977,5.68498,9.6519,64.4295,1.0,3,2.45581,0.0,0.43620145320892334,0.0
chr11,CHID1,0,5.597914471202528,5.68498,9.6519,64.4295,1.0,3,0.0,0.0,0.42402300238609314,0.0
chr11,DEAF1,0,5.273827382549431,5.68498,9.6519,64.4295,1.0,3,2.18434,0.0,0.33110731840133667,0.0
chr11,HRAS,0,4.265501770039226,5.68498,9.6519,64.4295,1.0,3,5.40089,0.0,0.40432509779930115,0.0459894964
chr11,IFITM1,0,5.31250316670274,5.68498,9.6519,64.4295,1.0,3,2.4495,205.47627,0.5282324552536011,0.0
chr11,PHRF1,0,4.760633547500218,5.68498,9.6519,64.4295,1.0,3,9.81692,67.43496,0.20379802584648132,0.0143591727
chr11,POLR2L,0,5.510125257506874,5.68498,9.6519,64.4295,1.0,3,4.64962,182.66299,1.7923979759216309,0.0
chr11,PSMD13,0,5.450732415419279,5.68498,9.6519,64.4295,1.0,3,6.98548,54.47891,1.415073275566101,0.0
chr11,RASSF7,0,4.618529216771113,5.68498,9.6519,64.4295,1.0,3,14.1825,68.30662,0.0,0.0107926064
chr11,RIC8A,0,5.493247475179695,5.68498,9.6519,64.4295,1.0,3,7.77778,139.22199,0.19921018183231354,0.0
chr11,RNH1,1,4.06295783408451,5.68498,9.6519,64.4295,1.0,3,10.3188,46.61658,0.5735501646995544,0.0
chr11,RPLP2,0,5.463577973955719,5.68498,9.6519,64.4295,1.0,3,6.69508,120.69382,22.030879974365234,0.0
chr11,BET1L,0,5.537001348520268,0.628157,3.18771,0.0,0.0,1,7.77778,139.22199,0.15019604563713074,0.0
chr11,CD151,0,5.448808313037336,0.628157,3.18771,0.0,0.0,1,2.45581,0.0,0.43620145320892334,0.0
chr11,DEAF1,0,5.190157945624704,0.628157,3.18771,0.0,0.0,1,2.18434,0.0,0.33110731840133667,0.0
chr11,IFITM1,0,5.377074832882118,0.628157,3.18771,0.0,0.0,1,2.4495,205.47627,0.5282324552536011,0.0
chr11,PHRF1,0,4.392855169389535,0.628157,3.18771,0.0,0.0,1,9.81692,67.43496,0.20379802584648132,0.0
chr11,POLR2L,0,5.463546609242977,0.628157,3.18771,0.0,0.0,1,4.64962,182.66299,1.7923979759216309,0.0
chr11,PSMD13,0,5.498631675085673,0.628157,3.18771,0.0,0.0,1,6.98548,54.47891,1.415073275566101,0.0
chr11,RNH1,0,4.648155014649453,0.628157,3.18771,0.0,0.0,1,10.3188,46.61658,0.5735501646995544,0.0
chr11,RPLP2,0,5.411400820260078,0.628157,3.18771,0.0,0.0,1,6.69508,120.69382,22.030879974365234,0.0
chr11,CD151,0,5.41248238760909,0.0,4.665,0.0,0.0,0,2.45581,0.0,0.43620145320892334,0.0
chr11,POLR2L,0,5.428481443031096,0.0,4.665,0.0,0.0,0,4.64962,182.66299,1.7923979759216309,0.0
chr11,PSMD13,0,5.5286416456827565,0.0,4.665,0.0,0.0,0,6.98548,54.47891,1.415073275566101,0.0
chr11,RPLP2,0,5.371653303034503,0.0,4.665,0.0,0.0,0,6.69508,120.69382,22.030879974365234,0.0
chr11,TALDO1,0,5.238043592748812,0.0,4.665,0.0,0.0,0,4.46023,85.82497,2.536431312561035,0.0
chr11,BET1L,0,5.580539525057053,1.60669,10.29355,0.0,0.0,1,7.77778,139.22199,0.15019604563713074,0.0
chr11,CD151,0,5.3887315725905145,1.60669,10.29355,0.0,0.0,1,2.45581,0.0,0.43620145320892334,0.0
chr11,POLR2L,0,5.40561440262357,1.60669,10.29355,0.0,0.0,1,4.64962,182.66299,1.7923979759216309,0.0
chr11,PSMD13,0,5.5459796899854155,1.60669,10.29355,0.0,0.0,1,6.98548,54.47891,1.415073275566101,0.0
chr11,RNH1,0,4.907357608131173,1.60669,10.29355,0.0,0.0,1,10.3188,46.61658,0.5735501646995544,0.0
chr11,RPLP2,0,5.3454893963037575,1.60669,10.29355,0.0,0.0,1,6.69508,120.69382,22.030879974365234,0.0
chr11,BET1L,0,5.624587335732178,0.0,0.0,0.0,0.0,0,7.77778,139.22199,0.15019604563713074,0.0
chr11,CD151,0,5.309887687297946,0.0,0.0,0.0,0.0,0,2.45581,0.0,0.43620145320892334,0.0
chr11,IFITM1,0,5.498611009190212,0.0,0.0,0.0,0.0,0,2.4495,205.47627,0.5282324552536011,0.0
chr11,POLR2L,0,5.330054418533378,0.0,0.0,0.0,0.0,0,4.64962,182.66299,1.7923979759216309,0.0
chr11,RNH1,0,5.084304535482358,0.0,0.0,0.0,0.0,0,10.3188,46.61658,0.5735501646995544,0.0
chr11,RPLP2,0,5.2574985812980914,0.0,0.0,0.0,0.0,0,6.69508,120.69382,22.030879974365234,0.0
chr11,BET1L,0,5.684590452897628,1.80556,4.36773,0.0,0.0,2,7.77778,139.22199,0.15019604563713074,0.0
chr11,CD151,0,5.151372915123604,1.80556,4.36773,0.0,0.0,2,2.45581,0.0,0.43620145320892334,0.0
chr11,IFITM1,0,5.577075688909834,1.80556,4.36773,0.0,0.0,2,2.4495,205.47627,0.5282324552536011,0.0
chr11,PKP3,0,5.474987980958807,1.80556,4.36773,0.0,0.0,2,5.49558,0.0,0.1358204483985901,0.0
chr11,POLR2L,0,5.1801344806497704,1.80556,4.36773,0.0,0.0,2,4.64962,182.66299,1.7923979759216309,0.0
chr11,PSMD13,0,5.657627520718308,1.80556,4.36773,0.0,0.0,2,6.98548,54.47891,1.415073275566101,0.0
chr11,RNH1,0,5.264449460642671,1.80556,4.36773,0.0,0.0,2,10.3188,46.61658,0.5735501646995544,0.0
chr11,RPLP2,0,5.073736674621221,1.80556,4.36773,0.0,0.0,2,6.69508,120.69382,22.030879974365234,0.0
chr11,BET1L,0,5.727759162879133,0.0,0.0,0.0,0.0,0,7.77778,139.22199,0.15019604563713074,0.0
chr11,CD151,0,4.959751908351783,0.0,0.0,0.0,0.0,0,2.45581,0.0,0.43620145320892334,0.0
chr11,DEAF1,0,4.54383222047354,0.0,0.0,0.0,0.0,0,2.18434,0.0,0.33110731840133667,0.0
chr11,POLR2L,0,5.003680208868356,0.0,0.0,0.0,0.0,0,4.64962,182.66299,1.7923979759216309,0.0
chr11,PSMD13,0,5.7034203573252436,0.0,0.0,0.0,0.0,0,6.98548,54.47891,1.415073275566101,0.0
chr11,RNH1,0,5.369950196114184,0.0,0.0,0.0,0.0,0,10.3188,46.61658,0.5735501646995544,0.0
chr11,RPLP2,0,4.832208634794567,0.0,0.0,0.0,0.0,0,6.69508,120.69382,22.030879974365234,0.0
chr11,CD151,0,4.9409644934928,0.0,0.0,0.0,0.0,0,2.45581,0.0,0.43620145320892334,0.0
chr11,POLR2L,0,4.9859381639521,0.0,0.0,0.0,0.0,0,4.64962,182.66299,1.7923979759216309,0.0
chr11,CD151,0,4.691435152144062,0.599748,0.0,0.0,0.0,1,2.45581,0.0,0.43620145320892334,0.0
chr11,CTSD,0,5.991611451800089,0.599748,0.0,0.0,0.0,1,9.1572,58.07147,0.3692045211791992,0.0
chr11,DEAF1,0,4.886434319628938,0.599748,0.0,0.0,0.0,1,2.18434,0.0,0.33110731840133667,0.0
chr11,HRAS,0,5.3916724283915505,0.599748,0.0,0.0,0.0,1,5.40089,0.0,0.40432509779930115,0.0
chr11,IFITM1,0,5.672281701150164,0.599748,0.0,0.0,0.0,1,2.4495,205.47627,0.5282324552536011,0.0
chr11,PHRF1,0,5.316429573548333,0.599748,0.0,0.0,0.0,1,9.81692,67.43496,0.20379802584648132,0.0
chr11,PKP3,0,5.592277821844969,0.599748,0.0,0.0,0.0,1,5.49558,0.0,0.1358204483985901,0.0
