organism,locus_tag,essential,leading,oriC_frac,mobile_dist_kb,n_paralogs,gene_len_aa,gc,conservation,score_conservation_only,score_all_combined
beril_RalstoniaBSBF1503,RALBFv3_RS04655,0,1,0.5944,101.07,0.0,342,0.7505,0.08108108108108109,0.2949098247097851,0.25471217773229576
beril_RalstoniaBSBF1503,RALBFv3_RS04660,0,0,0.5938,99.98,2.0,350,0.6838,0.3103448275862069,0.5346863484146847,0.5107300020444031
beril_RalstoniaBSBF1503,RALBFv3_RS04665,1,0,0.593,98.6,6.0,396,0.6591,0.36585365853658536,0.5947552630082511,0.5694177291486691
beril_RalstoniaBSBF1503,RALBFv3_RS04670,1,0,0.5924,97.69,0.0,159,0.6583,0.08333333333333333,0.2969784750070805,0.33221878534333277
beril_RalstoniaBSBF1503,RALBFv3_RS04675,1,1,0.5921,97.03,8.0,239,0.6499,0.425,0.6557437197420078,0.677853747074762
beril_RalstoniaBSBF1503,RALBFv3_RS04680,1,1,0.5916,96.25,5.0,259,0.6641,0.35714285714285715,0.5854677851220945,0.5905285406115567
beril_RalstoniaBSBF1503,RALBFv3_RS04685,0,1,0.5911,95.28,5.0,379,0.6359,0.034482758620689655,0.25406134837934874,0.22467291971741923
beril_RalstoniaBSBF1503,RALBFv3_RS04690,0,1,0.5905,94.23,4.0,312,0.6389,0.20689655172413793,0.4213960809279022,0.40408255315557623
beril_RalstoniaBSBF1503,RALBFv3_RS04695,0,1,0.5897,92.95,13.0,404,0.6163,0.06666666666666667,0.2818716065322862,0.26412101866473753
beril_RalstoniaBSBF1503,RALBFv3_RS04700,1,1,0.5888,91.4,0.0,325,0.6697,0.9473684210526315,0.950123983071649,0.9431954614229094
beril_RalstoniaBSBF1503,RALBFv3_RS04705,1,1,0.5884,90.68,1.0,160,0.65,0.34285714285714286,0.5701068635985448,0.5972304588477066
beril_RalstoniaBSBF1503,RALBFv3_RS04710,0,0,0.588,89.98,0.0,225,0.6489,0.0,0.22634386782534116,0.23532666536640462
beril_RalstoniaBSBF1503,RALBFv3_RS04715,1,0,0.5876,89.35,0.0,78,0.594,0.9487179487179487,0.9504051380009283,0.9635260787567259
beril_RalstoniaBSBF1503,RALBFv3_RS04720,0,0,0.5875,89.13,0.0,57,0.5322,0.8787878787878788,0.9336860638827922,0.9533617123377282
beril_RalstoniaBSBF1503,RALBFv3_RS04725,1,0,0.5869,88.08,1.0,534,0.6704,0.7804878048780488,0.9012704033762411,0.860840893880612
beril_RalstoniaBSBF1503,RALBFv3_RS04730,0,1,0.5862,86.83,0.0,296,0.6971,0.3333333333333333,0.5597888012592253,0.5271879559201588
beril_RalstoniaBSBF1503,RALBFv3_RS04735,0,1,0.5856,85.82,0.0,383,0.6554,0.2972972972972973,0.5203520954747165,0.4578972658997153
beril_RalstoniaBSBF1503,RALBFv3_RS04740,1,1,0.5848,84.47,0.0,399,0.6282,0.19047619047619047,0.40385498825818533,0.3408214071029957
beril_RalstoniaBSBF1503,RALBFv3_RS04745,0,1,0.5839,82.82,0.0,448,0.6659,0.1111111111111111,0.32316166082895176,0.24921275443876273
beril_RalstoniaBSBF1503,RALBFv3_RS04750,0,1,0.5833,81.85,0.0,190,0.7088,0.0,0.22634386782534116,0.22712063231473548
beril_RalstoniaBSBF1503,RALBFv3_RS04755,0,1,0.5827,80.87,1.0,465,0.7025,0.02702702702702703,0.24788329819023258,0.1815951691687415
beril_RalstoniaBSBF1503,RALBFv3_RS04760,1,1,0.5821,79.85,0.0,217,0.6605,0.1282051282051282,0.3398579983194049,0.335792663895229
beril_RalstoniaBSBF1503,RALBFv3_RS04765,1,0,0.5815,78.81,11.0,222,0.6622,0.42105263157894735,0.6518050846287952,0.693233729411578
beril_RalstoniaBSBF1503,RALBFv3_RS04770,0,1,0.5808,77.5,0.0,611,0.6901,0.0,0.22634386782534116,0.13462901901676
beril_RalstoniaBSBF1503,RALBFv3_RS04775,1,0,0.5798,75.87,0.0,333,0.6907,1.0,0.9600385855743632,0.9550646572397549
beril_RalstoniaBSBF1503,RALBFv3_RS04780,1,0,0.5787,73.82,0.0,960,0.6594,1.0,0.9600385855743632,0.8927192871243008
beril_RalstoniaBSBF1503,RALBFv3_RS04785,1,0,0.5777,72.12,0.0,175,0.6743,0.9473684210526315,0.950123983071649,0.9552219051974562
beril_RalstoniaBSBF1503,RALBFv3_RS04790,0,1,0.5773,71.54,0.0,191,0.6998,0.0,0.22634386782534116,0.22410070872384832
beril_RalstoniaBSBF1503,RALBFv3_RS04795,1,0,0.5767,70.5,0.0,402,0.7114,0.975,0.9555896420417596,0.9439563107726928
beril_RalstoniaBSBF1503,RALBFv3_RS04800,0,0,0.5761,69.37,0.0,351,0.6952,0.0,0.22634386782534116,0.19407984755979316
beril_RalstoniaBSBF1503,RALBFv3_RS04805,1,0,0.5756,68.62,0.0,149,0.6756,0.7631578947368421,0.8942613931424584,0.9067596924139879
beril_RalstoniaBSBF1503,RALBFv3_RS04810,1,1,0.5748,67.18,0.0,763,0.6514,0.20512820512820512,0.41949664105286383,0.23432640310935984
beril_RalstoniaBSBF1503,RALBFv3_RS04815,0,1,0.5741,65.88,0.0,109,0.578,0.10344827586206896,0.315817853897394,0.34872158569255957
beril_RalstoniaBSBF1503,RALBFv3_RS04820,1,0,0.5736,65.04,2.0,68,0.6078,0.8285714285714286,0.9185928203973096,0.9388905883215873
beril_RalstoniaBSBF1503,RALBFv3_RS04825,0,0,0.573,63.99,0.0,207,0.6924,0.2,0.41400192771175226,0.4188158938747001
beril_RalstoniaBSBF1503,RALBFv3_RS04830,1,1,0.5726,63.39,0.0,71,0.6385,0.0,0.22634386782534116,0.2585533665163464
beril_RalstoniaBSBF1503,RALBFv3_RS04835,0,1,0.5723,62.8,0.0,171,0.4854,0.0,0.22634386782534116,0.24067367832508432
beril_RalstoniaBSBF1503,RALBFv3_RS04845,0,1,0.571,60.49,0.0,891,0.575,0.0,0.22634386782534116,0.09347164479663264
beril_RalstoniaBSBF1503,RALBFv3_RS04850,0,1,0.5699,58.6,0.0,239,0.6346,0.0,0.22634386782534116,0.21177147397509474
beril_RalstoniaBSBF1503,RALBFv3_RS04855,1,1,0.5688,56.8,4.0,417,0.6203,0.4878048780487805,0.715293842786989,0.6542497923725892
beril_RalstoniaBSBF1503,RALBFv3_RS04860,1,0,0.5681,55.51,0.0,69,0.628,0.0,0.22634386782534116,0.2690558964247324
beril_RalstoniaBSBF1503,RALBFv3_RS04865,0,0,0.5674,54.4,0.0,504,0.7097,0.0,0.22634386782534116,0.15610631006981693
beril_RalstoniaBSBF1503,RALBFv3_RS04870,0,0,0.5666,52.97,2.0,450,0.7222,0.0,0.22634386782534116,0.16982707334186473
beril_RalstoniaBSBF1503,RALBFv3_RS04875,0,0,0.566,51.98,0.0,151,0.66,0.1875,0.4007004273034473,0.4233612998626451
beril_RalstoniaBSBF1503,RALBFv3_RS04880,0,0,0.5656,51.23,0.0,322,0.6915,0.0625,0.2781686547429219,0.24328241457508146
beril_RalstoniaBSBF1503,RALBFv3_RS04885,0,1,0.5652,50.49,0.0,154,0.6688,0.0,0.22634386782534116,0.22904116156332058
beril_RalstoniaBSBF1503,RALBFv3_RS04890,1,1,0.5647,49.72,55.0,322,0.6998,0.6097560975609756,0.8113510265635785,0.8759931717195417
beril_RalstoniaBSBF1503,RALBFv3_RS04895,0,1,0.5641,48.71,0.0,306,0.7375,0.0,0.22634386782534116,0.1867113231960769
beril_RalstoniaBSBF1503,RALBFv3_RS04900,0,0,0.5634,47.4,1.0,519,0.6911,0.0,0.22634386782534116,0.15407378723682566
beril_RalstoniaBSBF1503,RALBFv3_RS04905,0,1,0.5628,46.41,0.0,137,0.6399,0.15151515151515152,0.3632759905823455,0.37463955963364814
beril_RalstoniaBSBF1503,RALBFv3_RS04910,0,0,0.5621,45.26,2.0,543,0.7182,0.02631578947368421,0.2472992372143525,0.1647830808405691
beril_RalstoniaBSBF1503,RALBFv3_RS04915,0,0,0.5614,44.04,0.0,124,0.7177,0.0,0.22634386782534116,0.2429390783721425
beril_RalstoniaBSBF1503,RALBFv3_RS04920,0,0,0.5611,43.4,0.0,292,0.6998,0.125,0.3366953852836731,0.30372141004180236
beril_RalstoniaBSBF1503,RALBFv3_RS04925,0,1,0.5606,42.66,0.0,183,0.7322,0.0,0.22634386782534116,0.21495555096780503
beril_RalstoniaBSBF1503,RALBFv3_RS04930,0,0,0.5601,41.65,0.0,298,0.7002,0.0,0.22634386782534116,0.19829173140530984
beril_RalstoniaBSBF1503,RALBFv3_RS04935,1,1,0.5596,40.82,29.0,249,0.7229,1.0,0.9600385855743632,0.9685808952492968
beril_RalstoniaBSBF1503,RALBFv3_RS04940,0,0,0.5589,39.56,0.0,494,0.7213,0.0,0.22634386782534116,0.15391770247208778
beril_RalstoniaBSBF1503,RALBFv3_RS04945,0,0,0.5583,38.55,1.0,186,0.7133,0.13333333333333333,0.3449479219217461,0.3467098441233288
beril_RalstoniaBSBF1503,RALBFv3_RS04950,0,0,0.5578,37.71,15.0,311,0.7095,0.07317073170731707,0.28771126506108813,0.28823723789922207
beril_RalstoniaBSBF1503,RALBFv3_RS04955,0,0,0.5568,35.98,0.0,442,0.6817,0.0,0.22634386782534116,0.1655049546551158
beril_RalstoniaBSBF1503,RALBFv3_RS04960,0,1,0.5563,35.17,0.0,90,0.6815,0.0,0.22634386782534116,0.24043750053048857
beril_RalstoniaBSBF1503,RALBFv3_RS04965,0,1,0.5559,34.43,0.0,339,0.6971,0.0,0.22634386782534116,0.17757408232652264
beril_RalstoniaBSBF1503,RALBFv3_RS04975,0,0,0.555,32.89,11.0,268,0.653,0.1111111111111111,0.32316166082895176,0.32921371488678913
beril_RalstoniaBSBF1503,RALBFv3_RS04980,0,1,0.5545,32.05,0.0,269,0.6865,0.0,0.22634386782534116,0.19343896666717386
beril_RalstoniaBSBF1503,RALBFv3_RS04985,0,0,0.554,31.09,0.0,81,0.679,0.0,0.22634386782534116,0.2532125685770181
beril_RalstoniaBSBF1503,RALBFv3_RS04990,0,0,0.5534,30.07,1.0,403,0.6849,0.0,0.22634386782534116,0.17394594078336176
beril_RalstoniaBSBF1503,RALBFv3_RS04995,0,0,0.5526,28.7,0.0,521,0.7249,0.0,0.22634386782534116,0.14599629538639672
beril_RalstoniaBSBF1503,RALBFv3_RS05000,0,0,0.5519,27.46,0.0,256,0.6966,0.0,0.22634386782534116,0.20446135563267212
beril_RalstoniaBSBF1503,RALBFv3_RS05005,1,0,0.5514,26.7,0.0,147,0.6871,0.0,0.22634386782534116,0.23287017017377903
beril_RalstoniaBSBF1503,RALBFv3_RS05010,0,1,0.5509,25.72,0.0,467,0.6845,0.08333333333333333,0.2969784750070805,0.20303485358754728
beril_RalstoniaBSBF1503,RALBFv3_RS05015,0,1,0.5503,24.72,0.0,101,0.7063,0.0,0.22634386782534116,0.23229857472826734
beril_RalstoniaBSBF1503,RALBFv3_RS05020,0,0,0.5497,23.73,9.0,443,0.6862,0.09375,0.3066538431063366,0.24817500987859073
beril_RalstoniaBSBF1503,RALBFv3_RS05025,0,1,0.5491,22.65,0.0,251,0.7317,0.0,0.22634386782534116,0.1923593225430464
beril_RalstoniaBSBF1503,RALBFv3_RS05030,1,0,0.5486,21.83,2.0,95,0.614,0.9487179487179487,0.9504051380009283,0.958606630875881
beril_RalstoniaBSBF1503,RALBFv3_RS05035,0,1,0.5483,21.32,0.0,198,0.7222,0.14285714285714285,0.35449491550214096,0.32748338074543876
beril_RalstoniaBSBF1503,RALBFv3_RS05040,0,0,0.5477,20.33,0.0,304,0.6711,0.0,0.22634386782534116,0.1923492817082315
beril_RalstoniaBSBF1503,RALBFv3_RS05045,0,0,0.5473,19.51,0.0,242,0.6722,0.0,0.22634386782534116,0.2069728239941757
beril_RalstoniaBSBF1503,RALBFv3_RS05050,1,0,0.5467,18.49,29.0,251,0.6826,1.0,0.9600385855743632,0.9695481567437009
beril_RalstoniaBSBF1503,RALBFv3_RS05055,1,1,0.5462,17.73,0.0,193,0.6339,0.8205128205128205,0.9158965692998294,0.910701250219423
beril_RalstoniaBSBF1503,RALBFv3_RS05060,0,1,0.5456,16.59,0.0,469,0.7214,0.05263157894736842,0.2695188269390476,0.17693509370704158
beril_RalstoniaBSBF1503,RALBFv3_RS05065,1,0,0.544,13.87,2.0,207,0.6651,0.7948717948717948,0.9067706594542615,0.9052454308015137
beril_RalstoniaBSBF1503,RALBFv3_RS05070,1,0,0.5437,13.32,2.0,144,0.6644,0.8205128205128205,0.9158965692998294,0.921649919425257
beril_RalstoniaBSBF1503,RALBFv3_RS05075,1,0,0.5433,12.57,0.0,350,0.7076,1.0,0.9600385855743632,0.9482104515318237
beril_RalstoniaBSBF1503,RALBFv3_RS05080,1,0,0.5429,11.89,0.0,63,0.6455,0.8275862068965517,0.9182674606763069,0.9306266071065717
beril_RalstoniaBSBF1503,RALBFv3_RS05085,1,0,0.5426,11.37,0.0,269,0.7125,0.9473684210526315,0.950123983071649,0.9422336246502282
beril_RalstoniaBSBF1503,RALBFv3_RS05090,1,0,0.5419,10.31,0.0,223,0.6487,0.9743589743589743,0.9554695691984876,0.9526910934373877
beril_RalstoniaBSBF1503,RALBFv3_RS05095,1,0,0.5414,9.44,29.0,253,0.697,1.0,0.9600385855743632,0.9687991153222428
beril_RalstoniaBSBF1503,RALBFv3_RS05100,1,1,0.541,8.61,55.0,298,0.7181,0.6097560975609756,0.8113510265635785,0.8708262158560199
beril_RalstoniaBSBF1503,RALBFv3_RS05105,0,0,0.5403,7.54,0.0,340,0.6608,0.0,0.22634386782534116,0.18108669714832368
beril_RalstoniaBSBF1503,RALBFv3_RS05110,0,1,0.5396,6.2,0.0,509,0.6948,0.3939393939393939,0.6242118904419879,0.4770625848622276
beril_RalstoniaBSBF1503,RALBFv3_RS05115,1,1,0.539,5.16,0.0,190,0.714,0.972972972972973,0.9552088933415595,0.9502998470178907
beril_RalstoniaBSBF1503,RALBFv3_RS05120,0,0,0.5385,4.28,0.0,387,0.6882,0.0,0.22634386782534116,0.16853757209081105
beril_RalstoniaBSBF1503,RALBFv3_RS05125,0,1,0.5376,2.78,0.0,587,0.6428,0.0,0.22634386782534116,0.12504892976354914
beril_RalstoniaBSBF1503,RALBFv3_RS05130,0,0,0.5368,1.37,0.0,217,0.6897,0.0,0.22634386782534116,0.20658620060354616
beril_RalstoniaBSBF1503,RALBFv3_RS05135,0,0,0.5364,0.7,1.0,160,0.6875,0.13333333333333333,0.3449479219217461,0.34187529860539395
beril_RalstoniaBSBF1503,RALBFv3_RS05140,0,0,0.536,0.0,1.0,312,0.6966,0.3902439024390244,0.620383009778772,0.5626033969687678
beril_RalstoniaBSBF1503,RALBFv3_RS05145,0,0,0.5356,0.72,1.0,164,0.6789,0.18181818181818182,0.39470107738238613,0.391183872721459
beril_RalstoniaBSBF1503,RALBFv3_RS05150,1,0,0.5352,1.34,0.0,208,0.6763,0.42857142857142855,0.659288913657471,0.6401013891635798
beril_RalstoniaBSBF1503,RALBFv3_RS05155,1,0,0.535,1.76,0.0,41,0.6992,0.0,0.22634386782534116,0.2530260058007184
beril_RalstoniaBSBF1503,RALBFv3_RS05160,0,1,0.5348,2.14,0.0,162,0.5926,0.21875,0.4341857493227996,0.42174647292366657
beril_RalstoniaBSBF1503,RALBFv3_RS05165,1,0,0.5343,3.0,0.0,343,0.7026,1.0,0.9600385855743632,0.9479882791802426
beril_RalstoniaBSBF1503,RALBFv3_RS05170,0,1,0.5336,4.07,0.0,350,0.6552,0.0,0.22634386782534116,0.16950338527637362
beril_RalstoniaBSBF1503,RALBFv3_RS05175,0,0,0.533,5.14,0.0,106,0.6069,0.2,0.41400192771175226,0.43746232171608623
beril_RalstoniaBSBF1503,RALBFv3_RS05180,1,0,0.5325,6.07,0.0,446,0.6517,0.3902439024390244,0.620383009778772,0.5164656869946326
beril_RalstoniaBSBF1503,RALBFv3_RS05185,1,1,0.5317,7.35,0.0,309,0.6278,0.3170731707317073,0.5420573953106127,0.4743623714826183
beril_RalstoniaBSBF1503,RALBFv3_RS05190,0,0,0.5312,8.34,0.0,108,0.6512,0.8,0.9086642078045418,0.9167994952701584
beril_RalstoniaBSBF1503,RALBFv3_RS05195,1,1,0.5309,8.77,0.0,89,0.6367,1.0,0.9600385855743632,0.9630529764507516
beril_RalstoniaBSBF1503,RALBFv3_RS05200,1,0,0.5302,9.98,0.0,518,0.6602,0.9428571428571428,0.9491731227295805,0.9180232982076525
beril_RalstoniaBSBF1503,RALBFv3_RS05205,0,0,0.5295,11.18,0.0,282,0.6383,0.04,0.2586979754650637,0.22690225218837085
beril_RalstoniaBSBF1503,RALBFv3_RS05210,0,1,0.5291,11.94,0.0,219,0.6317,0.1935483870967742,0.407119664272019,0.3758971908088999
beril_RalstoniaBSBF1503,RALBFv3_RS05215,1,0,0.5286,12.81,0.0,210,0.6603,0.0,0.22634386782534116,0.2142416886556255
beril_RalstoniaBSBF1503,RALBFv3_RS05220,0,0,0.528,13.82,1.0,221,0.6501,0.0,0.22634386782534116,0.21467255767555604
beril_RalstoniaBSBF1503,RALBFv3_RS05225,0,0,0.5273,15.05,1.0,562,0.7094,0.047619047619047616,0.2651908388342018,0.16534158226324278
beril_RalstoniaBSBF1503,RALBFv3_RS05230,0,0,0.5262,16.92,0.0,645,0.7106,0.07692307692307693,0.2911129022310204,0.16468582917482602
beril_RalstoniaBSBF1503,RALBFv3_RS05235,0,0,0.5254,18.39,0.0,324,0.7222,0.46153846153846156,0.6911390791929496,0.6379711333362289
beril_RalstoniaBSBF1503,RALBFv3_RS05240,0,0,0.5249,19.14,1.0,178,0.7097,0.16666666666666666,0.37886145374245217,0.3768625685368504
beril_RalstoniaBSBF1503,RALBFv3_RS05255,0,0,0.5238,21.09,0.0,219,0.7199,0.045454545454545456,0.26333572560111085,0.24681451448887878
beril_RalstoniaBSBF1503,RALBFv3_RS05260,0,0,0.5234,21.75,0.0,213,0.7058,0.0,0.22634386782534116,0.21385945018134697
beril_RalstoniaBSBF1503,RALBFv3_RS05265,0,0,0.5229,22.71,0.0,358,0.7356,0.0,0.22634386782534116,0.17807997403815926
beril_RalstoniaBSBF1503,RALBFv3_RS05270,0,0,0.5225,23.39,0.0,91,0.7253,0.0,0.22634386782534116,0.24572143585270345
beril_RalstoniaBSBF1503,RALBFv3_RS05275,0,0,0.5222,23.77,0.0,141,0.7069,0.0,0.22634386782534116,0.23337485729778754
beril_RalstoniaBSBF1503,RALBFv3_RS05280,1,1,0.5218,24.6,0.0,357,0.6816,0.5121951219512195,0.7366737187516686,0.6699688565643002
beril_RalstoniaBSBF1503,RALBFv3_RS05285,0,0,0.5211,25.83,0.0,357,0.6583,0.12195121951219512,0.3337005549524626,0.27860321378516895
beril_RalstoniaBSBF1503,RALBFv3_RS05290,1,0,0.5205,26.73,0.0,234,0.6952,0.8125,0.9131354738893063,0.907881512091145
beril_RalstoniaBSBF1503,RALBFv3_RS05295,1,0,0.5201,27.55,0.0,225,0.6652,0.24,0.4573239318897764,0.4434488555696273
beril_RalstoniaBSBF1503,RALBFv3_RS05300,0,0,0.5194,28.68,0.0,517,0.7073,0.038461538461538464,0.2573995482937222,0.17146388363811133
beril_RalstoniaBSBF1503,RALBFv3_RS05305,1,0,0.5188,29.71,0.0,170,0.6706,0.9487179487179487,0.9504051380009283,0.9527843602495679
beril_RalstoniaBSBF1503,RALBFv3_RS05310,0,0,0.5185,30.32,0.0,215,0.6775,0.0,0.22634386782534116,0.218197855979874
beril_RalstoniaBSBF1503,RALBFv3_RS05315,1,0,0.518,31.11,0.0,274,0.6764,0.48717948717948717,0.7147320903511467,0.6899148301410531
beril_RalstoniaBSBF1503,RALBFv3_RS05320,0,0,0.5176,31.88,0.0,236,0.7203,0.0,0.22634386782534116,0.2107656203082325
beril_RalstoniaBSBF1503,RALBFv3_RS05325,0,0,0.5172,32.58,0.0,229,0.722,0.0,0.22634386782534116,0.21267086860373047
beril_RalstoniaBSBF1503,RALBFv3_RS05330,0,1,0.5164,33.83,0.0,629,0.7154,0.0,0.22634386782534116,0.12252215028459884
beril_RalstoniaBSBF1503,RALBFv3_RS05335,1,1,0.5155,35.38,0.0,382,0.6597,0.6666666666666666,0.8467950395195342,0.80013087104785
beril_RalstoniaBSBF1503,RALBFv3_RS05340,1,1,0.5146,37.06,0.0,653,0.6371,0.9487179487179487,0.9504051380009283,0.904001510123055
beril_RalstoniaBSBF1503,RALBFv3_RS05345,0,1,0.5137,38.62,0.0,135,0.6988,0.14285714285714285,0.35449491550214096,0.36045722509542727
beril_RalstoniaBSBF1503,RALBFv3_RS05355,1,1,0.5133,39.3,0.0,141,0.6927,0.0,0.22634386782534116,0.22918219303537052
beril_RalstoniaBSBF1503,RALBFv3_RS05360,1,1,0.513,39.84,0.0,215,0.6899,0.8974358974358975,0.9385978984425077,0.9347313154429774
beril_RalstoniaBSBF1503,RALBFv3_RS05365,0,0,0.5126,40.55,0.0,63,0.5926,0.0,0.22634386782534116,0.27012713421666107
beril_RalstoniaBSBF1503,RALBFv3_RS05370,0,1,0.5124,40.85,0.0,132,0.697,0.03225806451612903,0.25220731792726947,0.2583724862192145
beril_RalstoniaBSBF1503,RALBFv3_RS05375,1,1,0.5119,41.6,0.0,372,0.69,0.8888888888888888,0.936390321722148,0.9161222614414304
beril_RalstoniaBSBF1503,RALBFv3_RS05380,0,1,0.5112,42.83,0.0,409,0.7213,0.0,0.22634386782534116,0.16519584440276924
beril_RalstoniaBSBF1503,RALBFv3_RS05385,0,1,0.5106,43.93,0.0,328,0.7327,0.0,0.22634386782534116,0.18245588130601506
beril_RalstoniaBSBF1503,RALBFv3_RS05390,0,1,0.5099,45.2,0.0,519,0.7071,0.0,0.22634386782534116,0.14483746630495203
beril_RalstoniaBSBF1503,RALBFv3_RS05395,0,1,0.5089,46.9,0.0,602,0.6949,0.0,0.22634386782534116,0.13093453652369277
beril_RalstoniaBSBF1503,RALBFv3_RS05400,0,0,0.5081,48.29,4.0,238,0.6779,0.3142857142857143,0.5390057225853278,0.54372924960352
beril_RalstoniaBSBF1503,RALBFv3_RS05405,0,1,0.5076,49.2,0.0,353,0.6629,0.06666666666666667,0.2818716065322862,0.2306534685482249
beril_RalstoniaBSBF1503,RALBFv3_RS05410,1,0,0.5069,50.3,0.0,310,0.672,0.9666666666666667,0.9540043506647846,0.9486560535420729
beril_RalstoniaBSBF1503,RALBFv3_RS05415,0,0,0.5061,51.65,0.0,570,0.7099,0.05128205128205128,0.26834922492448193,0.17502725238230304
beril_RalstoniaBSBF1503,RALBFv3_RS05420,0,0,0.5055,52.81,0.0,149,0.7136,0.0,0.22634386782534116,0.24192309437926868
beril_RalstoniaBSBF1503,RALBFv3_RS05425,0,0,0.5048,54.03,0.0,540,0.6963,0.0,0.22634386782534116,0.1515131669047708
beril_RalstoniaBSBF1503,RALBFv3_RS05430,0,0,0.5036,56.08,0.0,678,0.6839,0.0,0.22634386782534116,0.12764537733148112
beril_RalstoniaBSBF1503,RALBFv3_RS05435,0,1,0.5028,57.47,0.0,207,0.7118,0.0,0.22634386782534116,0.21740333612966067
beril_RalstoniaBSBF1503,RALBFv3_RS05440,0,1,0.5018,59.22,0.0,959,0.7021,0.0,0.22634386782534116,0.08260247580207801
beril_RalstoniaBSBF1503,RALBFv3_RS05445,0,0,0.4996,62.97,0.0,1425,0.7228,0.04,0.2586979754650637,0.05363470393198709
beril_RalstoniaBSBF1503,RALBFv3_RS05450,0,0,0.4981,65.55,0.0,290,0.708,0.1794871794871795,0.3922488430175176,0.3707962500090149
beril_RalstoniaBSBF1503,RALBFv3_RS05455,0,0,0.4974,66.74,0.0,487,0.6851,0.0,0.22634386782534116,0.1663521547559699
beril_RalstoniaBSBF1503,RALBFv3_RS05460,0,0,0.4965,68.4,1.0,360,0.6565,0.17857142857142858,0.3912869430884146,0.3543062937114605
beril_RalstoniaBSBF1503,RALBFv3_RS05465,0,1,0.4957,69.67,2.0,439,0.6272,0.0,0.22634386782534116,0.17550466615420943
beril_RalstoniaBSBF1503,RALBFv3_RS05470,1,1,0.4953,70.49,0.0,112,0.625,0.0,0.22634386782534116,0.2538918292651885
beril_RalstoniaBSBF1503,RALBFv3_RS05475,0,0,0.4947,71.38,0.0,299,0.66,0.03125,0.251370168312788,0.23678732914360823
beril_RalstoniaBSBF1503,RALBFv3_RS05480,0,1,0.4943,72.2,0.0,186,0.7204,0.10714285714285714,0.319347435347317,0.32182399445881466
beril_RalstoniaBSBF1503,RALBFv3_RS05485,0,0,0.4936,73.3,2.0,473,0.6829,0.27586206896551724,0.4967410678583482,0.4195311950068828
beril_RalstoniaBSBF1503,RALBFv3_RS05490,0,0,0.4926,75.07,2.0,498,0.6988,0.27586206896551724,0.4967410678583482,0.4098717948236331
beril_RalstoniaBSBF1503,RALBFv3_RS05495,0,0,0.4918,76.4,0.0,382,0.7408,0.0,0.22634386782534116,0.18948569298385548
beril_RalstoniaBSBF1503,RALBFv3_RS05500,0,0,0.4911,77.6,0.0,416,0.7051,0.038461538461538464,0.2573995482937222,0.2111225577560839
beril_RalstoniaBSBF1503,RALBFv3_RS05505,0,0,0.4906,78.47,0.0,126,0.6772,0.17391304347826086,0.3864070061093435,0.4335373930226108
beril_RalstoniaBSBF1503,RALBFv3_RS05510,0,0,0.4903,79.02,0.0,244,0.694,0.10714285714285714,0.319347435347317,0.3215172232469315
beril_RalstoniaBSBF1503,RALBFv3_RS05515,0,0,0.4899,79.75,0.0,132,0.6717,0.0,0.22634386782534116,0.260414745529926
beril_RalstoniaBSBF1503,RALBFv3_RS05520,0,0,0.4896,80.24,0.0,160,0.6542,0.0,0.22634386782534116,0.25378202485246926
beril_RalstoniaBSBF1503,RALBFv3_RS05525,0,0,0.4892,80.88,0.0,233,0.7096,0.043478260869565216,0.2616492263098116,0.2660724719552401
beril_RalstoniaBSBF1503,RALBFv3_RS05530,0,1,0.4889,81.49,1.0,166,0.6305,0.05555555555555555,0.27206397240386276,0.29356150079971305
beril_RalstoniaBSBF1503,RALBFv3_RS05535,0,1,0.4878,83.44,0.0,1071,0.6536,0.0,0.22634386782534116,0.07536715122657715
beril_RalstoniaBSBF1503,RALBFv3_RS05540,0,1,0.4867,85.34,0.0,179,0.6294,0.0,0.22634386782534116,0.24066506412611305
beril_RalstoniaBSBF1503,RALBFv3_RS05545,0,1,0.4862,86.13,3.0,343,0.6589,0.0,0.22634386782534116,0.20329903675865083
beril_RalstoniaBSBF1503,RALBFv3_RS05550,0,1,0.4857,86.94,0.0,197,0.6667,0.0,0.22634386782534116,0.23388533730828134
beril_RalstoniaBSBF1503,RALBFv3_RS05555,0,1,0.4854,87.47,0.0,163,0.6605,0.1111111111111111,0.32316166082895176,0.3455731832189601
beril_RalstoniaBSBF1503,RALBFv3_RS05560,0,1,0.4852,87.94,2.0,147,0.6304,0.0,0.22634386782534116,0.25556383442842884
beril_RalstoniaBSBF1503,RALBFv3_RS05565,0,1,0.4846,88.93,0.0,380,0.6342,0.06666666666666667,0.2818716065322862,0.2404359447477333
beril_RalstoniaBSBF1503,RALBFv3_RS05570,0,1,0.4839,90.07,0.0,348,0.6264,0.0,0.22634386782534116,0.19897824771909162
beril_RalstoniaBSBF1503,RALBFv3_RS05575,0,0,0.4834,91.07,1.0,241,0.7054,0.07692307692307693,0.2911129022310204,0.3011549918070978
beril_RalstoniaBSBF1503,RALBFv3_RS05580,0,0,0.4829,91.88,0.0,275,0.72,0.38461538461538464,0.6145225610771474,0.6120687368318071
beril_RalstoniaBSBF1503,RALBFv3_RS05585,0,0,0.4826,92.44,0.0,93,0.6738,0.0,0.22634386782534116,0.2771165782028349
beril_RalstoniaBSBF1503,RALBFv3_RS05590,1,1,0.4822,93.01,0.0,292,0.6701,1.0,0.9600385855743632,0.9577633695200669
