locus_tag,contig,mid,essential,product,motif_density,rbs_strength,mobile_dist_kb,length_aa,gc,leading,oriC_frac,n_paralogs,conservation,atg_start,tga_stop,m10_hit,m35_hit,deep_operon,ess_axis,pc1,pc2,ne_cluster
RS_RS02880,NC_003295.1,619584,1,5-(carboxyamino)imidazole ribonucleotide mutase,5.882,4,3.16,170,0.698,1,0.3334,0.0,0.6667,1,0,0,0,1,2.046657817511112,0.9415275729211082,-0.39264081707856296,-1
RS_RS02885,NC_003295.1,620479,1,5-(carboxyamino)imidazole ribonucleotide synthase,10.467,1,2.27,414,0.7021,1,0.3339,0.0,0.561,1,1,0,0,1,1.3395874270773807,-0.825832354687604,0.06429322960458508,-1
RS_RS02890,NC_003295.1,621626,1,L-threonylcarbamoyladenylate synthase,6.924,3,1.12,337,0.727,1,0.3345,0.0,0.8667,1,0,0,0,0,2.634994795068038,0.9770553630621619,-0.10463243655073584,-1
RS_RS02905,NC_003295.1,624074,0,SGNH/GDSL hydrolase family protein,9.579,4,0.74,348,0.683,1,0.3358,0.0,0.3333,1,1,0,0,0,0.00477691544419886,-0.1791016345742403,-0.8920301062961425,0
RS_RS02910,NC_003295.1,625099,0,HAD-IA family hydrolase,1.425,2,1.76,234,0.6282,0,0.3364,7.0,0.2683,1,1,0,0,0,0.5209534719294281,1.2311424293344808,-0.8451765567614958,0
RS_RS02920,NC_003295.1,626954,0,molybdopterin-guanine dinucleotide biosynthesis protein B,7.576,4,3.62,176,0.6818,0,0.3374,1.0,0.0833,1,1,0,0,0,-0.7649897318197744,-0.3341146379315065,-1.43360124956701,0
RS_RS02925,NC_003295.1,627987,0,D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine endopeptidase,6.472,2,4.65,515,0.7087,0,0.338,0.0,0.0,1,1,0,0,0,-1.928696616120751,-1.3341109002029166,-0.9482029600001515,0
RS_RS02930,NC_003295.1,629651,0,MFS transporter,11.026,2,6.32,393,0.7057,1,0.3388,0.0,0.0,1,1,0,0,0,-1.4788535030158838,-1.2430235609983487,-0.680294168769104,0
RS_RS02935,NC_003295.1,630600,0,hypothetical protein,2.874,4,7.26,116,0.6466,1,0.3394,1.0,0.0,1,0,0,0,0,-1.068891123700239,1.4719004418037973,-1.0896763428895326,1
RS_RS02940,NC_003295.1,631224,0,hypothetical protein,5.807,3,7.89,287,0.6992,1,0.3397,0.0,0.0,0,1,0,0,0,-1.32034599043082,-0.676204848090917,-1.3126606864036447,2
RS_RS02945,NC_003295.1,633350,0,sensor domain-containing protein,7.375,3,10.02,904,0.7087,1,0.3408,0.0,0.0,1,0,0,0,0,-3.0492387574835487,-1.0791921335292685,-0.4766726820843264,1
RS_RS02950,NC_003295.1,635589,1,amidase,4.454,4,12.25,449,0.7572,0,0.342,1.0,0.7895,1,0,0,0,0,1.8419993412062012,0.2543202780728075,-0.38877644762472485,-1
RS_RS02955,NC_003295.1,636776,1,MarR family winged helix-turn-helix transcriptional regulator,3.724,3,13.44,179,0.7002,1,0.3427,13.0,0.4872,1,1,0,0,0,2.1401242185454246,0.8988956351095408,-0.1836018823984096,-1
RS_RS02960,NC_003295.1,637277,0,hypothetical protein,2.825,3,13.94,118,0.6102,0,0.343,0.0,0.0,1,0,0,0,0,-1.0879039259091818,1.6372139160327426,-1.1915915632493663,1
RS_RS02965,NC_003295.1,638364,0,HD-GYP domain-containing protein,4.125,4,15.03,404,0.6551,1,0.3435,1.0,0.0,1,1,0,0,0,-1.749504583360839,0.0765057814434976,-0.925720327111989,0
RS_RS02970,NC_003295.1,639896,0,DUF6685 family protein,6.079,4,16.56,329,0.6626,1,0.3444,0.0,0.0,1,0,0,0,0,-1.646741894263268,0.5861387029351202,-0.8686343565225773,1
RS_RS02975,NC_003295.1,640740,0,hypothetical protein,14.006,2,17.41,119,0.7507,1,0.3448,0.0,0.0,0,1,0,0,0,-0.6352212013920591,-1.861035066924398,-1.0342490771596142,2
RS_RS02980,NC_003295.1,642091,0,TonB-dependent receptor,5.479,3,18.76,730,0.6731,1,0.3455,0.0,0.0,1,1,0,0,0,-2.5489634180036527,-0.8617605236985618,-0.5427840681013885,0
RS_RS02985,NC_003295.1,643594,0,hypothetical protein,9.009,4,19.44,74,0.7027,1,0.3464,0.0,0.0,1,1,0,0,0,-0.8666537786742919,-0.49427343576200117,-0.9843930069192696,0
RS_RS02990,NC_003295.1,644140,1,hypothetical protein,5.65,4,18.89,118,0.7345,0,0.3466,0.0,0.0,1,1,0,0,0,-1.0899202681285018,-0.9521569495395487,-1.2379463574617158,-1
RS_RS02995,NC_003295.1,645252,0,PLP-dependent aminotransferase family protein,5.398,1,17.78,494,0.7186,1,0.3472,7.0,0.027,1,0,0,0,0,-1.1438447455823606,-0.21362472492025686,-0.000731248597911534,1
RS_RS03000,NC_003295.1,646307,0,PqiC family protein,4.717,3,16.73,212,0.75,0,0.3478,0.0,0.3043,1,0,0,0,0,0.17271099805025358,-0.08705202274433065,-0.6732487522747747,1
RS_RS03005,NC_003295.1,647443,0,intermembrane transport protein PqiB,6.083,3,15.59,548,0.6928,0,0.3484,1.0,0.0476,1,1,0,0,1,-1.7597162907243606,-1.5416609939110382,-0.7591566604434736,0
RS_RS03010,NC_003295.1,648633,0,paraquat-inducible protein A,12.097,4,14.4,248,0.7272,0,0.3491,0.0,0.0,1,1,0,0,1,-1.2887300842034013,-2.1290711875683495,-1.1340056642544023,0
RS_RS03015,NC_003295.1,649412,0,paraquat-inducible protein A,8.516,2,13.62,274,0.7129,0,0.3495,0.0,0.1,1,1,0,0,0,-0.7653211161542074,-1.0502799854067113,-0.825427121332079,0
RS_RS03025,NC_003295.1,650953,0,S-formylglutathione hydrolase,0.0,5,12.08,290,0.6977,0,0.3503,0.0,0.0,1,0,0,0,0,-1.8023081814996866,0.48501926635364007,-1.3673831739000197,1
RS_RS03030,NC_003295.1,651952,0,S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase,2.71,4,11.08,369,0.6631,0,0.3509,14.0,0.359,1,1,0,0,0,0.8951793594530294,0.7612563909799319,-0.756100610947839,0
RS_RS03035,NC_003295.1,653612,0,methyl-accepting chemotaxis protein,4.992,4,9.42,601,0.6883,1,0.3517,1.0,0.0357,0,1,0,0,0,-2.0318995071422252,-0.8741060076779685,-1.2734983825732127,2
RS_RS03040,NC_003295.1,654857,1,glutathione S-transferase family protein,4.673,3,8.18,214,0.6713,0,0.3524,10.0,0.5588,1,1,0,0,0,2.132818599405206,0.919418878886615,-0.5772500814614739,-1
RS_RS03050,NC_003295.1,656337,0,type III effector,6.098,3,6.7,164,0.6321,1,0.3532,0.0,0.0,0,0,0,0,0,-1.050455191470634,1.077439375587594,-1.3576846423263946,2
RS_RS03055,NC_003295.1,657306,0,DUF6662 family protein,1.089,5,5.73,306,0.6307,1,0.3537,0.0,0.0,1,1,0,0,0,-1.7226104648506444,0.8374630061410985,-1.2938825695028897,0
RS_RS03060,NC_003295.1,658038,0,FMN-binding protein,5.814,4,5.0,172,0.6318,1,0.3541,1.0,0.0,1,0,0,0,1,-1.117544558743139,0.8189642238170409,-0.9533899092603486,1
RS_RS03065,NC_003295.1,658725,0,FAD:protein FMN transferase,4.459,3,4.31,299,0.7302,1,0.3545,1.0,0.2333,1,1,0,0,1,-0.17265627172987671,-0.9278553059169903,-0.4758453900211057,0
RS_RS03070,NC_003295.1,659459,0,hypothetical protein,10.363,4,3.58,193,0.7254,1,0.3549,0.0,0.0,1,1,0,0,0,-1.179486737878,-1.0864300663198967,-1.111462716832296,0
RS_RS03075,NC_003295.1,660123,0,inclusion body family protein,5.236,4,2.91,191,0.6283,0,0.3552,0.0,0.0,1,1,0,0,0,-1.3122076844470698,0.4053905948904838,-1.5436504782871812,0
RS_RS03080,NC_003295.1,661430,1,DMT family transporter,12.085,4,1.6,331,0.6667,0,0.356,15.0,0.0732,1,0,0,0,0,-0.2536491310375372,0.22879057946863582,-1.0756494950442455,-1
RS_RS03085,NC_003295.1,662447,1,LysR family transcriptional regulator,5.747,3,0.59,290,0.6828,1,0.3565,57.0,0.6098,1,1,0,0,0,5.491862875065541,2.05535885976083,0.5535617527125113,-1
RS_RS03090,NC_003295.1,663462,0,nuclear transport factor 2 family protein,9.747,2,0.43,171,0.6257,0,0.357,0.0,0.0,1,0,0,0,0,-1.034234398332056,0.7245729170560176,-1.156307445744557,1
RS_RS03095,NC_003295.1,664102,0,hypothetical protein,5.602,2,1.07,119,0.5882,0,0.3574,0.0,0.0,1,0,0,0,0,-0.955545527768234,1.6771853816696196,-1.1970501829202895,1
RS_RS03100,NC_003295.1,665271,0,recombination-associated protein RdgC,7.576,2,2.24,308,0.6277,1,0.358,0.0,0.1923,1,1,0,0,0,-0.3780906868282426,0.5350573623462976,-0.6535616939806629,0
RS_RS03105,NC_003295.1,666455,0,cytochrome b/b6 domain-containing protein,4.695,5,3.42,213,0.5962,1,0.3587,0.0,0.1818,0,0,0,0,0,-0.5465267718842748,1.9222761887602384,-1.6231745887645517,2
RS_RS03110,NC_003295.1,667182,0,molybdopterin-dependent oxidoreductase,5.168,3,3.64,258,0.6111,1,0.359,0.0,0.0,0,1,0,0,0,-1.2602896892507942,0.6008149897915265,-1.453113850789899,2
RS_RS03115,NC_003295.1,667765,0,pentapeptide MXKDX repeat protein,3.788,4,3.06,88,0.5341,1,0.3594,0.0,0.0,1,0,0,0,0,-1.0599180072904535,2.908720037423722,-1.2839997621673696,1
RS_RS03120,NC_003295.1,669577,0,ATP-dependent RNA helicase DbpA,5.722,2,1.24,466,0.6624,0,0.3603,2.0,0.5,1,1,0,0,0,0.7445007256851909,0.23999909662402935,-0.5671111351262224,0
RS_RS03125,NC_003295.1,670383,0,hypothetical protein,5.376,2,0.44,62,0.6237,0,0.3608,0.0,0.0,0,1,0,0,0,-0.6897956020931736,0.4520968598136103,-1.7043358469866996,2
RS_RS03135,NC_003295.1,671725,0,zinc-dependent alcohol dehydrogenase family protein,0.983,2,0.91,339,0.6323,0,0.3615,14.0,0.359,1,1,0,0,0,1.1595417489811812,1.3484692659820448,-0.5507267624471569,0
RS_RS03140,NC_003295.1,672968,0,AraC family transcriptional regulator,6.211,5,2.15,322,0.6108,1,0.3622,6.0,0.1389,1,0,0,0,0,-0.6677451096875255,1.6723008915405373,-1.0629360304261148,1
RS_RS03145,NC_003295.1,673790,0,(2Fe-2S)-binding protein,2.179,4,2.97,153,0.6427,1,0.3626,3.0,0.2812,1,0,0,0,0,0.3190048653999673,2.0035664089662735,-0.8118819947292035,1
RS_RS03150,NC_003295.1,675138,0,xanthine dehydrogenase family protein molybdopterin-binding subunit,4.975,4,4.32,737,0.6386,1,0.3633,2.0,0.0,1,1,0,0,1,-2.502768538867313,-0.7775886884101355,-0.7479946851027542,0
RS_RS03155,NC_003295.1,676748,0,XdhC family protein,4.946,3,5.93,337,0.6588,1,0.3642,2.0,0.0323,1,1,0,0,1,-1.1717173058086583,-0.3712271787688907,-0.6626872668438818,0
RS_RS03160,NC_003295.1,677439,0,c-type cytochrome,3.175,4,6.54,105,0.6222,1,0.3646,1.0,0.5,1,1,0,0,1,1.5022012775852107,1.3587059283721015,-0.5995346515282699,0
RS_RS03165,NC_003295.1,677904,0,cyclophilin-like fold protein,1.916,4,6.07,174,0.5824,1,0.3648,0.0,0.1667,1,0,0,0,0,-0.5013128746752801,2.541438850040157,-0.9801640180369549,1
RS_RS03170,NC_003295.1,678610,0,carboxymuconolactone decarboxylase family protein,5.487,1,5.37,243,0.6351,0,0.3652,0.0,0.1111,1,0,0,0,0,-0.6301413487692326,1.0026000589168698,-0.7269611910028163,1
RS_RS03175,NC_003295.1,679560,0,NAD(P)-dependent alcohol dehydrogenase,5.666,4,4.42,353,0.6157,0,0.3657,14.0,0.359,1,1,0,0,0,0.9702417633309289,1.1598000778204474,-0.8995424225020769,0
RS_RS03180,NC_003295.1,680378,0,flavodoxin family protein,0.0,4,3.6,191,0.6195,0,0.3661,2.0,0.0345,1,0,0,0,0,-1.1362507079007547,1.7772277709229225,-1.347390910258451,1
RS_RS03185,NC_003295.1,681551,1,LysR family transcriptional regulator,6.27,3,2.43,319,0.6092,1,0.3668,57.0,0.6098,1,1,0,0,0,5.421222091917471,2.935080300566539,0.5167976185345553,-1
RS_RS03195,NC_003295.1,682635,0,TetR/AcrR family transcriptional regulator,1.634,3,1.34,204,0.6111,0,0.3674,0.0,0.0,1,1,0,0,0,-1.288437217378192,0.9136483174435643,-1.3536532538396708,0
RS_RS03215,NC_003295.1,686602,0,Hsp70 family protein,7.177,3,2.62,418,0.6627,0,0.3695,0.0,0.0,1,1,0,0,0,-1.7744280723734729,-0.6175666899018178,-1.1982541205499213,0
RS_RS03225,NC_003295.1,688668,1,co-chaperone GroES,10.309,4,4.69,97,0.6048,1,0.3706,0.0,1.0,1,0,0,0,0,3.854278907598447,2.8929968086250275,-0.32862338402075675,-1
RS_RS03230,NC_003295.1,689730,1,chaperonin GroEL,8.516,4,5.75,548,0.6393,1,0.3712,0.0,1.0,1,0,0,0,0,2.6351536641206916,1.8632078804275591,-0.06036342694756985,-1
RS_RS03235,NC_003295.1,691300,0,YjgN family protein,10.214,4,7.32,359,0.662,1,0.372,0.0,0.0,1,1,0,0,0,-1.6200405287054644,-0.5097767787499576,-1.0303444017276975,0
RS_RS03240,NC_003295.1,692401,0,M48 family metallopeptidase,11.142,4,8.42,359,0.7187,1,0.3726,0.0,0.0,1,1,0,0,0,-1.6028426166633662,-1.3501900185383129,-0.9455182849943212,0
RS_RS03255,NC_003295.1,694412,0,MFS transporter,8.071,2,10.44,413,0.6425,1,0.3737,0.0,0.0,1,0,0,0,0,-1.6264089830453228,0.5000404664013294,-0.5213656490173485,1
RS_RS03260,NC_003295.1,695860,0,TadG family pilus assembly protein,6.705,4,11.88,348,0.6657,0,0.3745,0.0,0.0,1,0,0,0,0,-1.7517977981706674,0.1898619119371636,-1.1831434407324715,1
RS_RS03265,NC_003295.1,696642,0,TadE/TadG family type IV pilus assembly protein,6.897,4,12.66,145,0.6506,0,0.3749,0.0,0.0,1,1,0,0,1,-1.092405398154822,-0.48521372631579407,-1.220782524547841,0
RS_RS03270,NC_003295.1,697357,0,type II secretion system F family protein,12.658,3,13.38,316,0.6951,0,0.3753,0.0,0.0,1,1,0,0,1,-1.3517251637066,-1.8896163967195199,-0.9219567160145802,0
RS_RS03275,NC_003295.1,698366,0,type II secretion system F family protein,10.225,4,14.39,326,0.684,0,0.3758,1.0,0.0,1,1,0,0,1,-1.4533302068424971,-1.4985045560768622,-1.0712230890571104,0
RS_RS03280,NC_003295.1,699546,0,CpaF family protein,6.608,4,15.57,454,0.6696,0,0.3765,1.0,0.05,1,0,0,0,1,-1.6579252547263599,-0.4254767348844253,-0.8705379313741027,1
RS_RS03285,NC_003295.1,700864,0,AAA family ATPase,14.238,4,16.89,398,0.6977,0,0.3772,1.0,0.0,1,1,0,0,0,-1.6455471661175889,-1.665671181023719,-1.149214800821453,0
RS_RS03290,NC_003295.1,701670,1,hypothetical protein,0.0,4,17.69,103,0.6926,0,0.3776,0.0,0.0,1,1,0,0,0,-1.1307210880670666,0.12446668405440044,-1.2203903668934213,-1
RS_RS03295,NC_003295.1,702810,0,type II and III secretion system protein family protein,6.299,4,18.83,635,0.7071,0,0.3782,1.0,0.0476,1,1,0,0,0,-2.1527887862637134,-1.3952500596451272,-0.9236351517188565,0
RS_RS03300,NC_003295.1,704276,0,Flp pilus assembly protein CpaB,8.074,4,20.3,289,0.6724,0,0.379,0.0,0.1176,1,1,0,0,0,-0.939911087187106,-0.4530180396347872,-1.065759267791418,0
RS_RS03305,NC_003295.1,705282,0,A24 family peptidase,7.707,3,21.3,173,0.7225,0,0.3795,0.0,0.25,1,0,0,0,0,0.06120672291788745,-0.028504875946350792,-0.6551559173845487,1
RS_RS03320,NC_003295.1,706198,0,Flp family type IVb pilin,12.346,5,22.22,54,0.5988,0,0.38,1.0,0.0,1,0,0,0,0,-0.9254038828692542,1.0762155641631819,-1.4381968016147793,1
RS_RS03325,NC_003295.1,706413,0,Flp family type IVb pilin,12.346,4,22.44,54,0.6111,0,0.3802,1.0,0.0,1,0,0,0,0,-0.8139157069360006,0.8925095224854506,-1.2348647136533324,1
RS_RS03330,NC_003295.1,707854,1,TPM domain-containing protein,3.831,3,23.88,174,0.7241,0,0.3809,0.0,0.0,1,1,0,0,0,-1.1460562627513342,-0.7832811873362538,-0.8905876810968493,-1
RS_RS03335,NC_003295.1,708550,0,TPM domain-containing protein,9.524,3,24.57,280,0.7345,0,0.3813,0.0,0.25,1,0,0,0,1,-0.13188012024100187,-1.0246547351067687,-0.40721714461011915,1
RS_RS03340,NC_003295.1,709296,0,LemA family protein,7.974,4,25.32,209,0.6603,0,0.3817,0.0,0.0,1,1,0,0,0,-1.2930397800922153,-0.3432793128492237,-1.1401309043634777,0
RS_RS03345,NC_003295.1,710450,0,4-hydroxy-tetrahydrodipicolinate synthase,8.743,3,26.47,305,0.7126,1,0.3823,0.0,0.125,1,1,0,0,0,-0.7569804541564388,-0.829957346190309,-0.4039175910430598,0
RS_RS03350,NC_003295.1,711660,1,glutamate-1-semialdehyde 2%2C1-aminomutase,5.376,2,27.68,434,0.6935,0,0.383,0.0,0.9143,1,1,0,0,0,2.7245590896573266,0.4392693470210289,0.1922061791504146,-1
RS_RS03355,NC_003295.1,712614,1,rubredoxin,5.464,2,28.64,61,0.5738,1,0.3835,0.0,0.35,1,1,0,0,0,1.039686362334366,2.02703328272447,-0.2664733081912295,-1
RS_RS03360,NC_003295.1,713229,1,response regulator,8.547,3,29.25,156,0.6282,1,0.3838,4.0,0.4103,0,1,0,0,0,1.3513254523156812,0.9086972793440083,-0.667228991892093,-1
RS_RS03365,NC_003295.1,713679,1,response regulator,0.0,4,29.7,123,0.6016,1,0.3841,4.0,0.4103,1,0,0,0,0,1.091295497649698,2.9624335029045685,-0.32307841134923987,-1
RS_RS03370,NC_003295.1,714194,0,chemotaxis protein CheW,10.989,2,30.22,182,0.707,1,0.3843,0.0,0.0714,1,1,0,0,0,-0.5438317664244979,-0.8659425126269886,-0.28153250084251985,0
RS_RS03375,NC_003295.1,715828,0,methyl-accepting chemotaxis protein,6.72,4,31.85,744,0.6505,1,0.3852,0.0,0.0,1,1,0,1,0,-2.2431355295063686,-0.5865592239784374,-0.4676827550712495,0
RS_RS03380,NC_003295.1,720097,0,hybrid sensor histidine kinase/response regulator,6.507,4,36.12,2049,0.7096,1,0.3875,0.0,0.0,1,1,0,0,0,-6.121639151157988,-3.596867291283607,0.22810687845611088,0
RS_RS03390,NC_003295.1,723957,0,pseudouridine synthase,6.588,2,39.98,253,0.6917,1,0.3896,0.0,0.037,1,1,0,0,0,-0.9500113037166595,-0.4549269435669643,-0.13014546207286298,0
RS_RS03395,NC_003295.1,724706,1,YqgE/AlgH family protein,3.49,2,40.73,191,0.637,1,0.39,0.0,0.027,1,1,0,0,0,-0.8792594546569761,0.633965778568528,-0.20956427973851155,-1
RS_RS03400,NC_003295.1,725202,1,Holliday junction resolvase RuvX,0.0,4,41.23,145,0.6414,1,0.3903,0.0,0.9487,1,1,0,0,1,3.4958868470289746,1.9150064299441663,0.35787174138445027,-1
RS_RS03405,NC_003295.1,725678,0,bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR,7.619,3,41.7,175,0.6914,1,0.3905,0.0,0.1429,1,1,0,0,0,-0.3245632735492934,-0.23888256182468487,-0.2386713123471192,0
RS_RS03410,NC_003295.1,726502,1,aspartate carbamoyltransferase catalytic subunit,7.202,2,42.52,324,0.6461,1,0.391,0.0,0.5122,1,0,0,0,0,1.1141252343051797,1.3960730578326996,0.36445362569210404,-1
RS_RS03415,NC_003295.1,727635,1,dihydroorotase,4.695,2,43.66,426,0.6972,1,0.3916,0.0,0.5882,1,1,0,0,1,1.2978600412266872,-0.2967594379207687,0.6296722727731537,-1
RS_RS03420,NC_003295.1,728661,0,lysophospholipid acyltransferase family protein,7.491,3,44.68,267,0.6891,1,0.3921,0.0,0.2174,1,0,0,0,0,-0.2633875173000851,0.45348189092967417,-0.00803835994822263,1
RS_RS03425,NC_003295.1,729503,1,symmetrical bis(5'-nucleosyl)-tetraphosphatase,8.216,3,45.53,284,0.6995,0,0.3926,0.0,0.1923,1,0,0,0,0,-0.4787148437081211,-0.08142924329988191,-0.32252417246721515,-1
RS_RS03430,NC_003295.1,730673,1,dTDP-glucose 4%2C6-dehydratase,2.817,4,46.7,355,0.646,1,0.3932,3.0,0.8049,0,0,0,0,0,2.4374453785007724,2.1180196181636752,-0.048470810071070375,-1
RS_RS03435,NC_003295.1,731653,1,dTDP-4-dehydrorhamnose reductase,11.983,3,47.68,306,0.6993,1,0.3937,0.0,0.5526,1,1,0,0,1,1.4404059789619716,-0.8247697373408381,0.38927709847381925,-1
RS_RS03440,NC_003295.1,732562,0,glucose-1-phosphate thymidylyltransferase RfbA,6.826,3,48.59,293,0.6371,1,0.3942,3.0,0.7805,1,1,0,0,1,2.7107537878578367,0.9063558228031786,0.5880850065875326,0
RS_RS03445,NC_003295.1,733273,1,dTDP-4-dehydrorhamnose 3%2C5-epimerase,5.435,3,49.3,184,0.6413,1,0.3946,0.0,0.5526,1,1,0,0,0,1.6102392537077888,1.2217112035815636,0.1728689521613463,-1
RS_RS03450,NC_003295.1,734344,1,lipopolysaccharide biosynthesis protein,10.244,2,50.37,423,0.6769,1,0.3952,0.0,0.3333,1,0,0,0,0,0.03874929363586709,0.265305466974536,0.39917846010213326,-1
RS_RS03455,NC_003295.1,735481,0,glycosyltransferase family 2 protein,4.301,4,51.5,310,0.6505,1,0.3958,1.0,0.3636,1,1,0,0,0,0.3065727031508426,0.7474314850698969,-0.04753145457037983,0
RS_RS03460,NC_003295.1,736654,0,glycosyltransferase family 2 protein,2.415,4,52.68,276,0.6256,1,0.3964,1.0,0.3636,1,1,0,0,0,0.37043953349249575,1.3003140308956864,-0.0674660731030595,0
RS_RS03465,NC_003295.1,737651,0,MraY family glycosyltransferase,11.586,2,53.67,374,0.6052,1,0.397,0.0,0.25,1,0,0,1,1,0.26552392017061766,0.6775348349566132,0.42418470389251367,1
RS_RS03470,NC_003295.1,738656,0,chain-length determining protein,5.537,2,54.68,301,0.639,1,0.3975,0.0,0.0,1,1,0,0,0,-1.2569569778058287,0.17885088512736758,0.01830337599729619,0
RS_RS03475,NC_003295.1,739880,1,phosphomannomutase/phosphoglucomutase,4.329,3,55.9,462,0.6739,1,0.3982,1.0,0.9756,1,1,0,1,0,3.4027170843852077,1.223087586194927,0.8389217629666906,-1
RS_RS03480,NC_003295.1,741114,1,lipopolysaccharide heptosyltransferase I,2.002,4,54.94,333,0.7167,1,0.3988,2.0,0.7647,1,1,0,0,1,2.2922917943248,0.17021504397290227,0.6153439686033969,-1
RS_RS03485,NC_003295.1,742271,1,lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase,15.186,3,53.79,439,0.7092,1,0.3995,0.0,0.9459,1,0,0,0,0,2.926011792660117,0.3171399962246158,0.8142863271140139,-1
RS_RS03490,NC_003295.1,743426,0,META domain-containing protein,5.398,2,52.63,247,0.7004,1,0.4001,0.0,0.0,1,1,0,0,0,-1.1145527097269028,-0.5371440443270956,0.05121518599717179,0
RS_RS03495,NC_003295.1,744517,0,TolC family outer membrane protein,7.719,3,51.54,475,0.6968,0,0.4007,19.0,0.2632,1,1,0,0,0,0.7267404836546837,-0.4382316520240099,0.16774988541164862,0
RS_RS03500,NC_003295.1,745495,1,rhodanese-like domain-containing protein,3.003,2,50.56,111,0.6667,0,0.4012,2.0,0.3143,1,1,0,0,0,0.8078958803868759,0.614568404870669,-0.08911797796082291,-1
RS_RS03505,NC_003295.1,746011,0,protein-L-isoaspartate O-methyltransferase family protein,9.217,4,50.05,217,0.6667,0,0.4015,0.0,0.2821,1,0,0,0,0,0.0412026918363274,0.5198987758561955,-0.4253969606473169,1
RS_RS03510,NC_003295.1,746820,0,TetR/AcrR family transcriptional regulator,8.805,3,49.24,265,0.6755,0,0.4019,15.0,0.5366,0,1,0,0,0,2.4023402336171187,0.2377226218089525,-0.2682277291540758,2
RS_RS03515,NC_003295.1,747487,1,YkgJ family cysteine cluster protein,0.0,3,48.57,86,0.7132,1,0.4023,0.0,0.25,1,1,0,0,0,0.33279896952837984,0.44252145178621405,-0.0005646011761604076,-1
RS_RS03520,NC_003295.1,747929,0,DUF1439 domain-containing protein,5.025,3,48.13,199,0.7002,1,0.4025,0.0,0.0,1,1,0,0,0,-1.1078674870574923,-0.3976251915752959,-0.20973460902683638,0
RS_RS03525,NC_003295.1,748726,1,undecaprenyl-diphosphate phosphatase,9.07,1,47.33,294,0.6406,1,0.4029,0.0,0.4,1,0,0,0,0,0.7933707136497762,1.1468414350986016,0.5162544651406217,-1
RS_RS03530,NC_003295.1,749836,1,NADH:flavin oxidoreductase/NADH oxidase,3.594,3,46.22,371,0.7188,1,0.4035,3.0,0.0541,1,0,0,0,0,-1.1732812457133066,0.05449123804157911,0.055299368676848364,-1
RS_RS03535,NC_003295.1,750785,0,tRNA (guanosine(46)-N7)-methyltransferase TrmB,9.259,3,45.27,252,0.7011,0,0.404,0.0,0.0606,1,1,0,0,0,-0.9592680958514191,-1.0405230018609242,-0.5148809809769292,0
RS_RS03545,NC_003295.1,752045,0,carbon-nitrogen hydrolase family protein,4.0,3,44.01,250,0.6547,0,0.4047,1.0,0.1795,1,1,0,0,0,-0.3868811335912895,0.2590804334648135,-0.4471627754402215,0
RS_RS03550,NC_003295.1,752765,0,DUF4337 domain-containing protein,10.471,4,43.29,191,0.6771,0,0.4051,0.0,0.0,1,1,0,1,0,-0.7677076441080938,-0.6745506731724374,-0.8179418570305456,0
RS_RS03555,NC_003295.1,753392,0,ParB-like protein,6.7,5,42.67,199,0.6516,0,0.4054,0.0,0.3333,1,0,0,0,0,0.18213821053320836,1.083641442200252,-0.6750221416549356,1
RS_RS03565,NC_003295.1,755725,1,4-hydroxy-3-polyprenylbenzoate decarboxylase,6.614,1,40.33,504,0.6713,0,0.4067,0.0,0.7812,1,0,0,0,0,1.9803327436659381,0.947796513065731,0.5708036157611568,-1
RS_RS03570,NC_003295.1,757623,0,lytic transglycosylase domain-containing protein,3.3,5,38.44,404,0.6914,1,0.4077,0.0,0.0,1,1,0,0,0,-1.908271080475158,-0.4042742358738342,-0.6134852653115559,0
RS_RS03575,NC_003295.1,758904,0,pyridoxal phosphate-dependent aminotransferase,5.907,1,37.15,395,0.681,0,0.4084,7.0,0.1951,1,1,0,0,0,-0.039945998447935206,-0.3532085947948453,0.03947844586327629,0
RS_RS03580,NC_003295.1,759777,1,transcription antitermination factor NusB,6.41,3,36.28,156,0.6838,0,0.4089,0.0,0.9706,1,0,0,0,1,3.653926853869755,1.2011437631608626,0.3201580044505024,-1
