og_a,og_b,n_orgs_adjacent,source
OG02956,OG03111,10,operon-adjacent (synteny)
OG01072,OG02197,10,operon-adjacent (synteny)
OG11392,OG11456,10,operon-adjacent (synteny)
OG00668,OG02985,10,operon-adjacent (synteny)
OG02926,OG03076,10,operon-adjacent (synteny)
OG01600,OG02217,10,operon-adjacent (synteny)
OG00131,OG01190,10,operon-adjacent (synteny)
OG11392,OG11678,10,operon-adjacent (synteny)
OG00014,OG00474,10,operon-adjacent (synteny)
OG00244,OG01555,10,operon-adjacent (synteny)
OG00045,OG02719,10,operon-adjacent (synteny)
OG00128,OG00990,10,operon-adjacent (synteny)
OG04996,OG05568,10,operon-adjacent (synteny)
OG00079,OG01235,10,operon-adjacent (synteny)
OG02378,OG03104,10,operon-adjacent (synteny)
OG00361,OG01421,10,operon-adjacent (synteny)
OG00922,OG03389,10,operon-adjacent (synteny)
OG01154,OG11280,10,operon-adjacent (synteny)
OG01294,OG01919,10,operon-adjacent (synteny)
OG01292,OG03598,10,operon-adjacent (synteny)
OG00018,OG00270,10,operon-adjacent (synteny)
OG00768,OG00835,10,operon-adjacent (synteny)
OG02069,OG04070,10,operon-adjacent (synteny)
OG00275,OG02400,10,operon-adjacent (synteny)
OG02051,OG14615,10,operon-adjacent (synteny)
OG02089,OG02750,10,operon-adjacent (synteny)
OG02040,OG02181,10,operon-adjacent (synteny)
OG00945,OG02667,10,operon-adjacent (synteny)
OG00423,OG02213,10,operon-adjacent (synteny)
OG00423,OG01018,10,operon-adjacent (synteny)
OG00531,OG03057,10,operon-adjacent (synteny)
OG02142,OG02770,10,operon-adjacent (synteny)
OG02223,OG09263,10,operon-adjacent (synteny)
OG00019,OG01448,10,operon-adjacent (synteny)
OG00718,OG02012,10,operon-adjacent (synteny)
OG06858,OG14554,10,operon-adjacent (synteny)
OG02067,OG11558,10,operon-adjacent (synteny)
OG02414,OG02544,10,operon-adjacent (synteny)
OG01321,OG01663,10,operon-adjacent (synteny)
OG00166,OG11593,10,operon-adjacent (synteny)
OG02142,OG06985,10,operon-adjacent (synteny)
OG01328,OG11249,10,operon-adjacent (synteny)
OG01321,OG02353,10,operon-adjacent (synteny)
OG02314,OG04425,10,operon-adjacent (synteny)
OG00772,OG00980,10,operon-adjacent (synteny)
OG00771,OG02492,10,operon-adjacent (synteny)
OG00059,OG00367,10,operon-adjacent (synteny)
OG06954,OG11755,10,operon-adjacent (synteny)
OG00195,OG07092,10,operon-adjacent (synteny)
OG04937,OG08973,10,operon-adjacent (synteny)
OG00019,OG02111,10,operon-adjacent (synteny)
OG00019,OG00398,10,operon-adjacent (synteny)
OG06981,OG11674,10,operon-adjacent (synteny)
OG00562,OG11573,10,operon-adjacent (synteny)
OG00555,OG01133,10,operon-adjacent (synteny)
OG02022,OG06873,10,operon-adjacent (synteny)
OG01284,OG11403,10,operon-adjacent (synteny)
OG05135,OG11291,10,operon-adjacent (synteny)
OG01289,OG11436,10,operon-adjacent (synteny)
OG01284,OG01331,10,operon-adjacent (synteny)
OG05492,OG06172,10,operon-adjacent (synteny)
OG00057,OG00565,10,operon-adjacent (synteny)
OG06814,OG06940,10,operon-adjacent (synteny)
OG01171,OG06784,10,operon-adjacent (synteny)
OG05849,OG06093,10,operon-adjacent (synteny)
OG00961,OG01460,10,operon-adjacent (synteny)
OG00961,OG11395,10,operon-adjacent (synteny)
OG01198,OG01235,10,operon-adjacent (synteny)
OG06376,OG11598,10,operon-adjacent (synteny)
OG01183,OG03210,10,operon-adjacent (synteny)
OG01988,OG02777,10,operon-adjacent (synteny)
OG01988,OG02157,10,operon-adjacent (synteny)
OG02033,OG02157,10,operon-adjacent (synteny)
OG05587,OG11346,10,operon-adjacent (synteny)
OG00192,OG05070,10,operon-adjacent (synteny)
OG00019,OG01627,10,operon-adjacent (synteny)
OG00762,OG04768,10,operon-adjacent (synteny)
OG00767,OG02540,10,operon-adjacent (synteny)
OG00066,OG01402,10,operon-adjacent (synteny)
OG00975,OG04047,10,operon-adjacent (synteny)
OG01178,OG04960,10,operon-adjacent (synteny)
OG02248,OG11266,10,operon-adjacent (synteny)
OG02284,OG02365,10,operon-adjacent (synteny)
OG00245,OG03618,10,operon-adjacent (synteny)
OG02284,OG06783,10,operon-adjacent (synteny)
OG00756,OG01590,10,operon-adjacent (synteny)
OG00194,OG00524,10,operon-adjacent (synteny)
OG00019,OG02540,10,operon-adjacent (synteny)
OG00019,OG01254,10,operon-adjacent (synteny)
OG00936,OG02245,10,operon-adjacent (synteny)
OG00355,OG06761,10,operon-adjacent (synteny)
OG00361,OG01404,10,operon-adjacent (synteny)
OG00562,OG05813,10,operon-adjacent (synteny)
OG00178,OG06000,10,operon-adjacent (synteny)
OG00555,OG00762,10,operon-adjacent (synteny)
OG00554,OG02124,10,operon-adjacent (synteny)
OG02301,OG02462,10,operon-adjacent (synteny)
OG05498,OG11568,10,operon-adjacent (synteny)
OG00358,OG11700,10,operon-adjacent (synteny)
OG06678,OG13982,10,operon-adjacent (synteny)
OG06894,OG11637,10,operon-adjacent (synteny)
OG02315,OG02726,10,operon-adjacent (synteny)
OG00061,OG04939,10,operon-adjacent (synteny)
OG02085,OG03900,10,operon-adjacent (synteny)
OG02320,OG02849,10,operon-adjacent (synteny)
OG02312,OG02637,10,operon-adjacent (synteny)
OG02319,OG11280,10,operon-adjacent (synteny)
OG00533,OG00727,10,operon-adjacent (synteny)
OG06470,OG06744,10,operon-adjacent (synteny)
OG06287,OG06310,10,operon-adjacent (synteny)
OG06860,OG06901,10,operon-adjacent (synteny)
OG01264,OG04647,10,operon-adjacent (synteny)
OG01955,OG02115,10,operon-adjacent (synteny)
OG00590,OG02276,10,operon-adjacent (synteny)
OG00402,OG01116,10,operon-adjacent (synteny)
OG00434,OG00485,10,operon-adjacent (synteny)
OG00410,OG01172,10,operon-adjacent (synteny)
OG04295,OG09115,10,operon-adjacent (synteny)
OG02127,OG13516,10,operon-adjacent (synteny)
OG00407,OG01206,10,operon-adjacent (synteny)
OG00027,OG11554,10,operon-adjacent (synteny)
OG03955,OG05253,10,operon-adjacent (synteny)
OG01380,OG05980,10,operon-adjacent (synteny)
OG00091,OG07011,10,operon-adjacent (synteny)
OG00352,OG02551,10,operon-adjacent (synteny)
OG00583,OG06942,10,operon-adjacent (synteny)
OG03800,OG11557,10,operon-adjacent (synteny)
OG00599,OG01955,10,operon-adjacent (synteny)
OG00725,OG03163,10,operon-adjacent (synteny)
OG00791,OG05929,10,operon-adjacent (synteny)
OG00793,OG01478,10,operon-adjacent (synteny)
OG02165,OG02618,10,operon-adjacent (synteny)
OG02244,OG03361,10,operon-adjacent (synteny)
OG01907,OG02322,10,operon-adjacent (synteny)
OG03839,OG11695,10,operon-adjacent (synteny)
OG00027,OG00159,10,operon-adjacent (synteny)
OG00736,OG14611,10,operon-adjacent (synteny)
OG00209,OG10982,10,operon-adjacent (synteny)
OG00028,OG02443,10,operon-adjacent (synteny)
OG00028,OG01235,10,operon-adjacent (synteny)
OG00884,OG01222,10,operon-adjacent (synteny)
OG00885,OG01551,10,operon-adjacent (synteny)
OG03672,OG04049,10,operon-adjacent (synteny)
OG00495,OG00661,10,operon-adjacent (synteny)
OG01398,OG02618,10,operon-adjacent (synteny)
OG03443,OG07074,10,operon-adjacent (synteny)
OG01421,OG05061,10,operon-adjacent (synteny)
OG00245,OG00906,10,operon-adjacent (synteny)
OG00703,OG07075,10,operon-adjacent (synteny)
OG00284,OG02530,10,operon-adjacent (synteny)
OG02477,OG04390,10,operon-adjacent (synteny)
OG01867,OG11265,10,operon-adjacent (synteny)
OG02251,OG11431,10,operon-adjacent (synteny)
OG02163,OG04588,10,operon-adjacent (synteny)
OG00992,OG03818,10,operon-adjacent (synteny)
OG01469,OG01476,10,operon-adjacent (synteny)
OG01460,OG02508,10,operon-adjacent (synteny)
OG01371,OG05253,10,operon-adjacent (synteny)
OG01390,OG01969,10,operon-adjacent (synteny)
OG04153,OG04286,10,operon-adjacent (synteny)
OG01951,OG02691,10,operon-adjacent (synteny)
OG02256,OG06754,10,operon-adjacent (synteny)
OG00162,OG03821,10,operon-adjacent (synteny)
OG00580,OG11719,10,operon-adjacent (synteny)
OG00578,OG11129,10,operon-adjacent (synteny)
OG00580,OG02213,10,operon-adjacent (synteny)
OG00257,OG04606,10,operon-adjacent (synteny)
OG00427,OG01509,10,operon-adjacent (synteny)
OG02376,OG06816,10,operon-adjacent (synteny)
OG02337,OG06933,10,operon-adjacent (synteny)
OG01170,OG11309,10,operon-adjacent (synteny)
OG06929,OG07086,10,operon-adjacent (synteny)
OG00413,OG11189,10,operon-adjacent (synteny)
OG00917,OG01799,10,operon-adjacent (synteny)
OG00422,OG00650,10,operon-adjacent (synteny)
OG00565,OG01249,10,operon-adjacent (synteny)
OG00434,OG01863,10,operon-adjacent (synteny)
OG00174,OG01172,10,operon-adjacent (synteny)
OG00181,OG00449,10,operon-adjacent (synteny)
OG00569,OG00837,10,operon-adjacent (synteny)
OG00019,OG05203,10,operon-adjacent (synteny)
OG00427,OG01551,10,operon-adjacent (synteny)
OG00019,OG09102,10,operon-adjacent (synteny)
OG00524,OG02793,10,operon-adjacent (synteny)
OG00527,OG00972,10,operon-adjacent (synteny)
OG00332,OG11554,10,operon-adjacent (synteny)
OG00261,OG00382,10,operon-adjacent (synteny)
OG00914,OG01598,10,operon-adjacent (synteny)
OG00335,OG00520,10,operon-adjacent (synteny)
OG00709,OG02083,10,operon-adjacent (synteny)
OG00709,OG00788,10,operon-adjacent (synteny)
OG01161,OG01698,10,operon-adjacent (synteny)
OG02408,OG02501,10,operon-adjacent (synteny)
OG04874,OG04981,10,operon-adjacent (synteny)
OG01340,OG06725,10,operon-adjacent (synteny)
OG00265,OG00711,10,operon-adjacent (synteny)
OG00899,OG02776,10,operon-adjacent (synteny)
OG00903,OG01134,10,operon-adjacent (synteny)
OG00516,OG11160,10,operon-adjacent (synteny)
OG00055,OG00074,10,operon-adjacent (synteny)
OG00918,OG01169,10,operon-adjacent (synteny)
OG03907,OG03953,10,operon-adjacent (synteny)
OG01365,OG04651,10,operon-adjacent (synteny)
OG04389,OG14467,10,operon-adjacent (synteny)
OG00163,OG06948,10,operon-adjacent (synteny)
OG00972,OG01450,10,operon-adjacent (synteny)
OG00156,OG00761,10,operon-adjacent (synteny)
OG04390,OG04803,10,operon-adjacent (synteny)
OG04857,OG05068,10,operon-adjacent (synteny)
OG00088,OG01554,10,operon-adjacent (synteny)
OG01977,OG03627,10,operon-adjacent (synteny)
OG02496,OG04328,10,operon-adjacent (synteny)
OG00968,OG03304,10,operon-adjacent (synteny)
OG00465,OG09241,9,operon-adjacent (synteny)
OG00474,OG02342,9,operon-adjacent (synteny)
OG02170,OG11583,9,operon-adjacent (synteny)
OG00468,OG11604,9,operon-adjacent (synteny)
OG02184,OG11500,9,operon-adjacent (synteny)
OG00071,OG03108,9,operon-adjacent (synteny)
OG02233,OG03846,9,operon-adjacent (synteny)
OG02221,OG06140,9,operon-adjacent (synteny)
OG02240,OG02915,9,operon-adjacent (synteny)
OG02256,OG02751,9,operon-adjacent (synteny)
OG01007,OG01688,9,operon-adjacent (synteny)
OG00487,OG02475,9,operon-adjacent (synteny)
OG01057,OG01509,9,operon-adjacent (synteny)
OG00452,OG01874,9,operon-adjacent (synteny)
OG11310,OG11358,9,operon-adjacent (synteny)
OG00013,OG00725,9,operon-adjacent (synteny)
OG01004,OG11410,9,operon-adjacent (synteny)
OG00461,OG11654,9,operon-adjacent (synteny)
OG01701,OG06795,9,operon-adjacent (synteny)
OG01739,OG03241,9,operon-adjacent (synteny)
OG02174,OG05667,9,operon-adjacent (synteny)
OG00074,OG00591,9,operon-adjacent (synteny)
OG00381,OG05587,9,operon-adjacent (synteny)
OG00668,OG14576,9,operon-adjacent (synteny)
OG01741,OG07022,9,operon-adjacent (synteny)
OG01693,OG06796,9,operon-adjacent (synteny)
OG00008,OG03128,9,operon-adjacent (synteny)
OG00006,OG01906,9,operon-adjacent (synteny)
OG02203,OG02791,9,operon-adjacent (synteny)
OG00734,OG00888,9,operon-adjacent (synteny)
OG00355,OG03762,9,operon-adjacent (synteny)
OG00355,OG04194,9,operon-adjacent (synteny)
OG01029,OG01673,9,operon-adjacent (synteny)
OG01029,OG03846,9,operon-adjacent (synteny)
OG11490,OG11571,9,operon-adjacent (synteny)
OG11570,OG11609,9,operon-adjacent (synteny)
OG00013,OG00143,9,operon-adjacent (synteny)
OG00245,OG00292,9,operon-adjacent (synteny)
OG01074,OG11308,9,operon-adjacent (synteny)
OG01082,OG03608,9,operon-adjacent (synteny)
OG01082,OG11437,9,operon-adjacent (synteny)
OG00016,OG11332,9,operon-adjacent (synteny)
OG00016,OG06049,9,operon-adjacent (synteny)
OG11197,OG11684,9,operon-adjacent (synteny)
OG00014,OG04690,9,operon-adjacent (synteny)
OG01082,OG01722,9,operon-adjacent (synteny)
OG11262,OG14612,9,operon-adjacent (synteny)
OG00014,OG01420,9,operon-adjacent (synteny)
OG01080,OG02342,9,operon-adjacent (synteny)
OG00014,OG00533,9,operon-adjacent (synteny)
OG00211,OG01450,9,operon-adjacent (synteny)
OG00224,OG00829,9,operon-adjacent (synteny)
OG00019,OG00055,9,operon-adjacent (synteny)
OG09241,OG11496,9,operon-adjacent (synteny)
OG00670,OG11381,9,operon-adjacent (synteny)
OG00379,OG01184,9,operon-adjacent (synteny)
OG00376,OG04771,9,operon-adjacent (synteny)
OG00377,OG00522,9,operon-adjacent (synteny)
OG00045,OG00916,9,operon-adjacent (synteny)
OG02725,OG03188,9,operon-adjacent (synteny)
OG02712,OG06846,9,operon-adjacent (synteny)
OG02708,OG07031,9,operon-adjacent (synteny)
OG02694,OG11582,9,operon-adjacent (synteny)
OG02667,OG03583,9,operon-adjacent (synteny)
OG00045,OG03377,9,operon-adjacent (synteny)
OG00045,OG03467,9,operon-adjacent (synteny)
OG02771,OG05578,9,operon-adjacent (synteny)
OG00045,OG00565,9,operon-adjacent (synteny)
OG00052,OG02989,9,operon-adjacent (synteny)
OG00729,OG01616,9,operon-adjacent (synteny)
OG02131,OG02408,9,operon-adjacent (synteny)
OG00218,OG00964,9,operon-adjacent (synteny)
OG00219,OG00428,9,operon-adjacent (synteny)
OG00991,OG01126,9,operon-adjacent (synteny)
OG00991,OG01709,9,operon-adjacent (synteny)
OG00353,OG00373,9,operon-adjacent (synteny)
OG00355,OG00711,9,operon-adjacent (synteny)
OG00725,OG04939,9,operon-adjacent (synteny)
OG02167,OG14461,9,operon-adjacent (synteny)
OG02251,OG06856,9,operon-adjacent (synteny)
OG00355,OG05126,9,operon-adjacent (synteny)
OG01000,OG02361,9,operon-adjacent (synteny)
OG00244,OG00349,9,operon-adjacent (synteny)
OG00244,OG00683,9,operon-adjacent (synteny)
OG00239,OG02128,9,operon-adjacent (synteny)
OG01094,OG02346,9,operon-adjacent (synteny)
OG00218,OG00807,9,operon-adjacent (synteny)
OG02253,OG02918,9,operon-adjacent (synteny)
OG01679,OG02597,9,operon-adjacent (synteny)
OG01671,OG09582,9,operon-adjacent (synteny)
OG00045,OG00299,9,operon-adjacent (synteny)
OG02806,OG11662,9,operon-adjacent (synteny)
OG00650,OG05190,9,operon-adjacent (synteny)
OG00656,OG13511,9,operon-adjacent (synteny)
OG00651,OG02337,9,operon-adjacent (synteny)
OG01703,OG03537,9,operon-adjacent (synteny)
OG00112,OG12271,9,operon-adjacent (synteny)
OG00656,OG11442,9,operon-adjacent (synteny)
OG02751,OG06754,9,operon-adjacent (synteny)
OG01679,OG11190,9,operon-adjacent (synteny)
OG01687,OG09148,9,operon-adjacent (synteny)
OG01680,OG06933,9,operon-adjacent (synteny)
OG01681,OG03132,9,operon-adjacent (synteny)
OG00300,OG00734,9,operon-adjacent (synteny)
OG02990,OG11331,9,operon-adjacent (synteny)
OG00829,OG04639,9,operon-adjacent (synteny)
OG00305,OG00626,9,operon-adjacent (synteny)
OG02784,OG03754,9,operon-adjacent (synteny)
OG00120,OG05967,9,operon-adjacent (synteny)
OG02960,OG11739,9,operon-adjacent (synteny)
OG00034,OG05939,9,operon-adjacent (synteny)
OG00034,OG11422,9,operon-adjacent (synteny)
OG00502,OG14596,9,operon-adjacent (synteny)
OG00501,OG06561,9,operon-adjacent (synteny)
OG00508,OG02109,9,operon-adjacent (synteny)
OG00429,OG12734,9,operon-adjacent (synteny)
OG01101,OG11596,9,operon-adjacent (synteny)
OG01120,OG01216,9,operon-adjacent (synteny)
OG01111,OG01329,9,operon-adjacent (synteny)
OG01108,OG01342,9,operon-adjacent (synteny)
OG01129,OG04291,9,operon-adjacent (synteny)
OG00436,OG00978,9,operon-adjacent (synteny)
OG09115,OG12554,9,operon-adjacent (synteny)
OG00205,OG01810,9,operon-adjacent (synteny)
OG00208,OG01411,9,operon-adjacent (synteny)
OG06954,OG14553,9,operon-adjacent (synteny)
OG06960,OG07001,9,operon-adjacent (synteny)
OG00019,OG00165,9,operon-adjacent (synteny)
OG00984,OG11576,9,operon-adjacent (synteny)
OG00490,OG01100,9,operon-adjacent (synteny)
OG00215,OG02669,9,operon-adjacent (synteny)
OG01141,OG03985,9,operon-adjacent (synteny)
OG00245,OG00891,9,operon-adjacent (synteny)
OG00987,OG06816,9,operon-adjacent (synteny)
OG00988,OG11938,9,operon-adjacent (synteny)
OG00503,OG02079,9,operon-adjacent (synteny)
OG00991,OG02513,9,operon-adjacent (synteny)
OG00216,OG00964,9,operon-adjacent (synteny)
OG01151,OG11403,9,operon-adjacent (synteny)
OG11166,OG11278,9,operon-adjacent (synteny)
OG07071,OG14549,9,operon-adjacent (synteny)
OG00018,OG01843,9,operon-adjacent (synteny)
OG00130,OG02714,9,operon-adjacent (synteny)
OG00128,OG02076,9,operon-adjacent (synteny)
OG00128,OG04237,9,operon-adjacent (synteny)
OG02669,OG03108,9,operon-adjacent (synteny)
OG01722,OG03533,9,operon-adjacent (synteny)
OG01719,OG05168,9,operon-adjacent (synteny)
OG01763,OG04460,9,operon-adjacent (synteny)
OG01758,OG03318,9,operon-adjacent (synteny)
OG01758,OG11444,9,operon-adjacent (synteny)
OG02599,OG11742,9,operon-adjacent (synteny)
OG01791,OG03708,9,operon-adjacent (synteny)
OG01783,OG04617,9,operon-adjacent (synteny)
OG00808,OG11438,9,operon-adjacent (synteny)
OG00809,OG01305,9,operon-adjacent (synteny)
OG01756,OG10584,9,operon-adjacent (synteny)
OG02085,OG02503,9,operon-adjacent (synteny)
OG02085,OG02940,9,operon-adjacent (synteny)
OG02076,OG11044,9,operon-adjacent (synteny)
OG02078,OG02276,9,operon-adjacent (synteny)
OG00349,OG00402,9,operon-adjacent (synteny)
OG00349,OG00553,9,operon-adjacent (synteny)
OG08911,OG09194,9,operon-adjacent (synteny)
OG02227,OG02229,9,operon-adjacent (synteny)
OG02163,OG03035,9,operon-adjacent (synteny)
OG00072,OG02160,9,operon-adjacent (synteny)
OG02168,OG07054,9,operon-adjacent (synteny)
OG00074,OG00189,9,operon-adjacent (synteny)
OG00075,OG05126,9,operon-adjacent (synteny)
OG02148,OG14612,9,operon-adjacent (synteny)
OG00074,OG00165,9,operon-adjacent (synteny)
OG02125,OG02267,9,operon-adjacent (synteny)
OG02125,OG02941,9,operon-adjacent (synteny)
OG06977,OG11536,9,operon-adjacent (synteny)
OG06947,OG07083,9,operon-adjacent (synteny)
OG07005,OG09582,9,operon-adjacent (synteny)
OG01151,OG01654,9,operon-adjacent (synteny)
OG00199,OG01515,9,operon-adjacent (synteny)
OG02142,OG07092,9,operon-adjacent (synteny)
OG03000,OG03336,9,operon-adjacent (synteny)
OG00389,OG02140,9,operon-adjacent (synteny)
OG03002,OG05532,9,operon-adjacent (synteny)
OG02991,OG03710,9,operon-adjacent (synteny)
OG00034,OG01016,9,operon-adjacent (synteny)
OG00034,OG00355,9,operon-adjacent (synteny)
OG01597,OG02985,9,operon-adjacent (synteny)
OG00034,OG00426,9,operon-adjacent (synteny)
OG00034,OG02205,9,operon-adjacent (synteny)
OG00034,OG02384,9,operon-adjacent (synteny)
OG00034,OG01756,9,operon-adjacent (synteny)
OG02942,OG11420,9,operon-adjacent (synteny)
OG01610,OG05568,9,operon-adjacent (synteny)
OG02896,OG03537,9,operon-adjacent (synteny)
OG00040,OG01016,9,operon-adjacent (synteny)
OG01641,OG03139,9,operon-adjacent (synteny)
OG02936,OG03967,9,operon-adjacent (synteny)
OG00131,OG03661,9,operon-adjacent (synteny)
OG00101,OG11470,9,operon-adjacent (synteny)
OG00033,OG04372,9,operon-adjacent (synteny)
OG00637,OG01225,9,operon-adjacent (synteny)
OG00637,OG08789,9,operon-adjacent (synteny)
OG01574,OG03910,9,operon-adjacent (synteny)
OG01586,OG02784,9,operon-adjacent (synteny)
OG00803,OG11535,9,operon-adjacent (synteny)
OG00804,OG01979,9,operon-adjacent (synteny)
OG00802,OG02884,9,operon-adjacent (synteny)
OG00817,OG01586,9,operon-adjacent (synteny)
OG00328,OG00553,9,operon-adjacent (synteny)
OG00033,OG01268,9,operon-adjacent (synteny)
OG02680,OG02912,9,operon-adjacent (synteny)
OG02680,OG11307,9,operon-adjacent (synteny)
OG02671,OG03121,9,operon-adjacent (synteny)
OG00053,OG00391,9,operon-adjacent (synteny)
OG00320,OG00842,9,operon-adjacent (synteny)
OG00434,OG01684,9,operon-adjacent (synteny)
OG00524,OG02144,9,operon-adjacent (synteny)
OG00201,OG01614,9,operon-adjacent (synteny)
OG00201,OG02235,9,operon-adjacent (synteny)
OG01163,OG02770,9,operon-adjacent (synteny)
OG00019,OG00192,9,operon-adjacent (synteny)
OG01165,OG01504,9,operon-adjacent (synteny)
OG00428,OG02841,9,operon-adjacent (synteny)
OG00428,OG02409,9,operon-adjacent (synteny)
OG00427,OG00591,9,operon-adjacent (synteny)
OG00019,OG00135,9,operon-adjacent (synteny)
OG00971,OG01671,9,operon-adjacent (synteny)
OG00245,OG11332,9,operon-adjacent (synteny)
OG06805,OG14550,9,operon-adjacent (synteny)
OG00194,OG03951,9,operon-adjacent (synteny)
OG01175,OG11741,9,operon-adjacent (synteny)
OG00194,OG01446,9,operon-adjacent (synteny)
OG00245,OG11453,9,operon-adjacent (synteny)
OG01176,OG02666,9,operon-adjacent (synteny)
