organism,locus_tag,og_id,pident
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS16475,OG00259,42.6
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS17150,OG01161,45.0
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS10385,OG00352,36.4
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS12325,OG01385,40.9
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS10870,OG00284,34.9
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS12490,OG00683,39.2
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS16485,OG04627,39.7
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS13965,OG00109,60.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS00545,OG00835,53.0
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS01180,OG01189,30.7
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS02585,OG04392,35.2
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS05610,OG12594,35.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS07460,OG00324,58.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS12835,OG00919,40.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS13980,OG04463,34.6
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS14955,OG04009,53.9
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS15430,OG07967,35.4
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS01435,OG00579,52.2
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS04485,OG03343,47.8
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS16295,OG06354,43.9
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS01775,OG01341,32.7
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS02255,OG01653,30.7
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS07515,OG00653,61.8
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS09470,OG03771,46.0
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS11865,OG02022,50.9
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS12525,OG00305,31.9
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS00115,OG00553,40.0
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS09025,OG01758,44.4
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS08395,OG01332,46.7
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS03075,OG01311,35.9
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS07000,OG01701,48.1
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS00380,OG04931,30.9
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS08335,OG01150,34.7
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS12515,OG02687,42.1
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS16060,OG01006,36.0
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS00245,OG01619,32.4
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS14325,OG00565,42.1
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS15765,OG03150,38.2
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS02675,OG15572,37.2
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS01085,OG01523,40.1
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS02690,OG02266,62.9
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS05715,OG00363,47.1
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS15495,OG00389,49.0
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS05575,OG15372,33.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS04210,OG00098,37.9
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS16035,OG00076,35.3
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS02935,OG06428,53.0
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS03745,OG00554,65.0
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS08990,OG12399,31.1
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS14810,OG02950,31.6
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS01050,OG01149,44.3
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS09820,OG14704,33.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS11400,OG02678,36.0
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS07490,OG00890,59.4
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS09435,OG00096,66.2
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS08075,OG00734,32.4
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS10005,OG00045,47.4
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS11120,OG04594,80.3
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS11445,OG02304,32.1
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS13385,OG01251,31.0
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS15500,OG02860,38.3
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS01820,OG02492,35.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS07175,OG00191,31.7
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS14440,OG09697,32.4
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS15885,OG02518,30.4
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS05885,OG04503,58.8
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS04505,OG06376,47.8
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS06065,OG05212,31.3
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS08435,OG00675,49.8
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS10355,OG09697,36.7
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS10830,OG01151,60.0
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS05155,OG03818,40.4
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS05630,OG04862,30.8
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS07480,OG01316,59.0
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS12430,OG02549,64.3
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS04330,OG02560,58.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS08090,OG02265,56.8
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS10340,OG01058,31.6
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS15680,OG00795,47.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS16460,OG01171,46.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS01455,OG01593,30.8
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS02455,OG01489,32.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS05335,OG00542,53.6
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS07660,OG00302,31.7
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS09785,OG03656,36.4
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS13815,OG02221,67.1
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS16520,OG00046,37.2
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS01355,OG01968,47.7
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS03645,OG00219,50.3
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS09685,OG02109,38.8
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS10780,OG01579,60.2
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS15070,OG04459,65.3
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS15855,OG01665,50.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS00190,OG02112,30.8
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS03555,OG04504,50.1
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS07005,OG02021,37.9
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS09605,OG01033,48.1
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS14805,OG03733,42.0
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS14965,OG04719,44.9
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS15440,OG01592,46.4
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS01530,OG00774,33.4
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS10755,OG00084,40.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS15525,OG01509,43.1
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS15705,OG00445,39.6
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS03240,OG06692,34.4
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS04050,OG02330,55.2
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS15605,OG00052,52.6
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS03315,OG00619,37.1
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS10615,OG02142,41.3
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS14110,OG04615,37.1
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS02290,OG01685,43.0
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS10400,OG02475,59.8
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS11520,OG00196,62.4
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS01275,OG01831,36.6
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS04800,OG01073,33.0
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS04345,OG00636,52.3
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS05600,OG01977,31.6
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS06975,OG06288,31.4
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS01380,OG02360,40.2
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS02185,OG00413,43.2
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS04590,OG04393,31.4
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS05055,OG01303,30.6
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS08220,OG02069,43.7
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS11615,OG01008,58.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS16205,OG01188,35.7
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS00870,OG02444,59.0
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS11695,OG02738,47.2
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS05100,OG03900,51.3
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS06490,OG01090,32.8
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS07105,OG04794,38.9
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS01105,OG01567,51.0
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS02390,OG13347,35.6
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS04790,OG01105,44.1
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS05890,OG04259,33.3
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS04285,OG01002,36.1
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS05540,OG01838,38.9
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS07390,OG01718,69.0
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS02535,OG05230,57.0
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS05400,OG01724,39.2
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS13825,OG00069,35.8
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS01040,OG00340,45.9
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS14005,OG00500,42.3
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS01220,OG06493,44.6
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS01870,OG00545,49.8
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS05535,OG14539,41.4
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS14495,OG00578,32.1
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS01880,OG04555,34.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS15050,OG04470,47.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS09580,OG00816,55.6
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS14905,OG04410,50.6
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS12320,OG00952,51.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS02450,OG02158,32.4
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS03575,OG02277,72.0
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS03740,OG02512,32.2
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS05160,OG01420,49.2
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS13365,OG04291,52.7
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS14360,OG00360,61.2
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS00625,OG06243,37.1
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS03185,OG04722,52.0
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS12175,OG13890,47.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS12370,OG01347,39.7
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS13015,OG04312,63.7
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS14975,OG00399,35.2
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS11815,OG00000,46.7
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS05940,OG04353,36.4
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS03755,OG14407,41.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS06565,OG02051,53.1
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS08160,OG14927,33.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS02545,OG02205,38.2
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS03020,OG00234,47.3
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS08245,OG02987,41.6
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS09210,OG01451,34.6
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS11130,OG03697,32.2
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS12435,OG01042,48.9
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS13550,OG01432,50.0
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS03335,OG06243,38.2
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS00650,OG02363,49.1
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS04340,OG01566,49.0
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS13245,OG01014,46.4
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS03000,OG04717,51.6
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS04290,OG00027,48.8
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS04610,OG00600,35.9
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS16260,OG01043,52.1
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS03330,OG01170,30.3
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS14215,OG00293,59.7
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS15030,OG01551,44.3
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS15820,OG15318,39.8
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS16440,OG01292,31.1
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS14065,OG02953,42.2
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS06610,OG04536,47.8
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS08855,OG01314,30.4
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS09500,OG04566,46.7
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS00600,OG01256,35.1
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS13855,OG01179,32.1
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS12225,OG00729,38.7
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS15320,OG00522,41.1
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS16105,OG00366,45.9
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS12360,OG10665,30.4
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS05855,OG01461,74.0
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS13240,OG01762,39.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS17000,OG04201,33.2
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS02570,OG01269,43.6
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS07770,OG01252,47.4
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS12445,OG01793,54.7
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS13400,OG04343,63.0
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS16455,OG02939,36.2
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS11810,OG01172,49.6
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS12475,OG01800,44.3
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS02925,OG00053,42.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS04000,OG01209,42.8
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS07580,OG02451,35.7
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS08405,OG04433,52.1
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS01940,OG01067,40.2
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS03215,OG06644,36.4
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS06680,OG06243,38.9
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS09235,OG00748,60.8
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS14120,OG01041,39.6
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS15595,OG01280,41.7
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS00570,OG01021,30.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS02655,OG00267,44.2
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS03295,OG02528,43.4
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS16280,OG10567,32.1
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS03190,OG04229,67.6
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS11465,OG04121,40.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS13085,OG02038,58.8
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS02425,OG00608,49.2
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS06075,OG02137,51.3
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS07790,OG01817,66.7
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS11595,OG00808,42.1
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS13720,OG01200,33.1
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS07755,OG04601,43.7
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS10330,OG05185,36.6
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS09915,OG06400,48.8
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS11490,OG07563,33.6
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS05465,OG00572,34.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS02060,OG02656,43.4
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS03005,OG06317,37.9
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS03655,OG00619,40.9
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS04615,OG00416,32.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS06310,OG01216,50.4
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS12900,OG01091,35.4
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS01260,OG01234,44.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS16095,OG01867,41.0
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS00755,OG00428,38.6
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS01075,OG02286,54.6
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS03320,OG13320,36.7
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS04450,OG04392,31.1
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS08925,OG01836,44.8
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS10205,OG03467,43.6
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS09165,OG01952,33.3
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS13185,OG02463,43.3
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS12255,OG00848,30.7
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS00865,OG02555,42.8
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS07350,OG00195,47.3
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS09640,OG06639,38.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS02490,OG02027,36.9
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS04580,OG02287,34.1
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS05515,OG01066,43.0
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS02500,OG00734,33.7
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS03300,OG02554,38.8
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS12940,OG02376,62.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS09400,OG13614,52.0
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS09905,OG15443,41.8
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS10685,OG00261,37.7
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS05620,OG00344,46.2
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS05775,OG01365,44.9
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS07305,OG00727,35.0
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS05150,OG03287,58.8
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS07160,OG04663,40.4
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS08625,OG02541,60.2
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS09255,OG02606,32.7
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS01645,OG00331,56.3
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS04070,OG01154,36.8
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS03765,OG01874,40.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS04725,OG02251,44.2
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS03770,OG01851,53.7
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS08825,OG02751,46.1
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS05530,OG00129,40.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS04910,OG01570,48.2
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS07545,OG01241,65.6
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS14765,OG04587,43.3
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS10725,OG06663,49.1
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS08845,OG03861,56.7
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS12390,OG02538,43.8
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS13345,OG01369,49.3
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS14015,OG12278,44.3
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS12560,OG00360,38.0
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS13200,OG01233,41.0
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS07495,OG01961,58.6
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS12000,OG04731,50.2
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS15105,OG06097,31.4
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS05030,OG00664,39.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS07725,OG00339,49.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS08860,OG02041,64.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS09335,OG01968,36.6
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS05865,OG10202,33.3
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS07560,OG02799,32.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS09180,OG00218,30.7
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS16005,OG01499,36.9
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS01785,OG04424,34.4
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS01790,OG00861,31.6
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS08010,OG04819,48.8
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS06435,OG04113,54.4
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS06590,OG00393,42.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS11140,OG04726,53.8
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS08110,OG05693,37.9
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS16630,OG00156,37.5
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS00665,OG02483,75.6
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS02265,OG10202,31.6
deg_Brevundimonas_subvibrioides_ATCC_15264,BRESU_RS00555,OG01767,40.4
