og_id,organism,locus_tag
OG02962,beril_RalstoniaPSI07,RPSI07_RS08690
OG02963,beril_Dda3937,DDA3937_RS06085
OG02965,beril_Dda3937,DDA3937_RS05095
OG02967,beril_Dda3937,DDA3937_RS06820
OG02968,beril_Dda3937,DDA3937_RS02370
OG02971,beril_Dda3937,DDA3937_RS00370
OG02973,beril_Dda3937,DDA3937_RS04885
OG02979,beril_Dda3937,DDA3937_RS07610
OG02983,beril_RalstoniaGMI1000,RS_RS08240
OG02984,beril_Magneto,AMB_RS13870
OG02985,beril_Dda3937,DDA3937_RS04910
OG02986,beril_Dda3937,DDA3937_RS11980
OG02987,beril_RalstoniaPSI07,RPSI07_RS02375
OG02988,beril_Dda3937,DDA3937_RS11280
OG02989,beril_RalstoniaBSBF1503,RALBFv3_RS18365
OG02990,beril_Dda3937,DDA3937_RS12390
OG02991,beril_Magneto,AMB_RS01100
OG02992,beril_RalstoniaPSI07,RPSI07_RS11390
OG02995,beril_Dda3937,DDA3937_RS03285
OG02998,beril_Dda3937,DDA3937_RS14350
OG03000,beril_Dda3937,DDA3937_RS09125
OG03001,beril_Dda3937,DDA3937_RS09650
OG03002,beril_Magneto,AMB_RS17930
OG03005,beril_Dda3937,DDA3937_RS09780
OG03006,beril_Magneto,AMB_RS11810
OG03007,beril_Dda3937,DDA3937_RS10710
OG03008,beril_Dda3937,DDA3937_RS10645
OG03009,beril_Dda3937,DDA3937_RS18180
OG03010,beril_Dda3937,DDA3937_RS14385
OG03011,beril_Dda3937,DDA3937_RS05720
OG03014,beril_Dda3937,DDA3937_RS10675
OG03017,beril_HerbieS,HSERO_RS20275
OG03018,beril_Dda3937,DDA3937_RS07435
OG03019,beril_Dda3937,DDA3937_RS06080
OG03021,beril_Dda3937,DDA3937_RS16015
OG03022,beril_Dda3937,DDA3937_RS09480
OG03023,beril_Dda3937,DDA3937_RS03550
OG03024,beril_Dda3937,DDA3937_RS01195
OG03025,beril_RalstoniaBSBF1503,RALBFv3_RS07475
OG03026,beril_Dda3937,DDA3937_RS11075
OG03028,beril_Dda3937,DDA3937_RS05035
OG03029,beril_Dda3937,DDA3937_RS09885
OG03031,beril_Dda3937,DDA3937_RS12730
OG03033,beril_Dda3937,DDA3937_RS09975
OG03034,beril_Dda3937,DDA3937_RS00895
OG03036,beril_Dda3937,DDA3937_RS01920
OG03039,beril_HerbieS,HSERO_RS20255
OG03040,beril_Dda3937,DDA3937_RS21810
OG03041,beril_HerbieS,HSERO_RS21140
OG03042,beril_Dda3937,DDA3937_RS15785
OG03043,beril_Dda3937,DDA3937_RS07460
OG03044,beril_Dda3937,DDA3937_RS16555
OG03045,beril_Dda3937,DDA3937_RS03605
OG03047,beril_Dda3937,DDA3937_RS10580
OG03049,beril_Magneto,AMB_RS04525
OG03051,beril_HerbieS,HSERO_RS18635
OG03052,beril_Dda3937,DDA3937_RS11845
OG03053,beril_Dda3937,DDA3937_RS07430
OG03054,beril_Dda3937,DDA3937_RS12775
OG03056,beril_Magneto,AMB_RS11555
OG03058,beril_RalstoniaBSBF1503,RALBFv3_RS07240
OG03059,beril_Dda3937,DDA3937_RS09230
OG03060,beril_Dda3937,DDA3937_RS15115
OG03062,beril_Dda3937,DDA3937_RS06565
OG03066,beril_Magneto,AMB_RS10460
OG03067,beril_Dda3937,DDA3937_RS10380
OG03068,beril_Magneto,AMB_RS13515
OG03071,beril_Dda3937,DDA3937_RS09250
OG03072,beril_Dda3937,DDA3937_RS09170
OG03073,beril_Dda3937,DDA3937_RS15200
OG03074,beril_Dda3937,DDA3937_RS00530
OG03075,beril_Dda3937,DDA3937_RS01260
OG03078,beril_Dda3937,DDA3937_RS11080
OG03079,beril_Dda3937,DDA3937_RS12285
OG03080,beril_Magneto,AMB_RS21490
OG03082,beril_Dda3937,DDA3937_RS14145
OG03083,beril_Dda3937,DDA3937_RS20060
OG03085,beril_Dda3937,DDA3937_RS20370
OG03087,beril_RalstoniaPSI07,RPSI07_RS01930
OG03088,beril_Dda3937,DDA3937_RS09865
OG03089,beril_Magneto,AMB_RS08150
OG03091,beril_Magneto,AMB_RS10885
OG03093,beril_Methanococcus_JJ,MMJJ_RS03760
OG03094,beril_Dda3937,DDA3937_RS17235
OG03095,beril_RalstoniaGMI1000,RS_RS18320
OG03096,beril_Dda3937,DDA3937_RS06315
OG03098,beril_RalstoniaGMI1000,RS_RS14315
OG03099,beril_Dda3937,DDA3937_RS05090
OG03100,beril_Dda3937,DDA3937_RS15310
OG03101,beril_Magneto,AMB_RS20785
OG03102,beril_RalstoniaPSI07,RPSI07_RS17880
OG03103,beril_Dda3937,DDA3937_RS18295
OG03104,beril_RalstoniaPSI07,RPSI07_RS07485
OG03105,beril_Dda3937,DDA3937_RS16570
OG03107,beril_Dda3937,DDA3937_RS05935
OG03108,beril_HerbieS,HSERO_RS03150
OG03110,beril_Dda3937,DDA3937_RS12715
OG03111,beril_Dda3937,DDA3937_RS09580
OG03113,beril_Dda3937,DDA3937_RS02320
OG03114,beril_RalstoniaBSBF1503,RALBFv3_RS09200
OG03115,beril_Dda3937,DDA3937_RS11735
OG03119,beril_Dda3937,DDA3937_RS20085
OG03120,beril_Dda3937,DDA3937_RS05255
OG03121,beril_Dda3937,DDA3937_RS12520
OG03122,beril_Dda3937,DDA3937_RS06815
OG03125,beril_Dda3937,DDA3937_RS13245
OG03126,beril_Dda3937,DDA3937_RS13075
OG03127,beril_Dda3937,DDA3937_RS21040
OG03128,beril_Dda3937,DDA3937_RS12565
OG03130,beril_Dda3937,DDA3937_RS09435
OG03132,beril_Dda3937,DDA3937_RS16770
OG03133,beril_RalstoniaGMI1000,RS_RS22820
OG03134,beril_Dda3937,DDA3937_RS01730
OG03135,beril_Magneto,AMB_RS13540
OG03136,beril_Dda3937,DDA3937_RS13180
OG03138,beril_Dda3937,DDA3937_RS04970
OG03139,beril_RalstoniaGMI1000,RS_RS11685
OG03140,beril_RalstoniaBSBF1503,RALBFv3_RS00010
OG03141,beril_Dda3937,DDA3937_RS08920
OG03142,beril_Dda3937,DDA3937_RS11915
OG03143,beril_Dda3937,DDA3937_RS05215
OG03144,beril_Magneto,AMB_RS14585
OG03146,beril_RalstoniaGMI1000,RS_RS08550
OG03147,beril_Dda3937,DDA3937_RS13710
OG03150,beril_Dda3937,DDA3937_RS13555
OG03151,beril_Dda3937,DDA3937_RS13355
OG03154,beril_Dda3937,DDA3937_RS12615
OG03156,beril_Dda3937,DDA3937_RS07130
OG03157,beril_Dda3937,DDA3937_RS07450
OG03158,beril_Dda3937,DDA3937_RS02315
OG03159,beril_Dda3937,DDA3937_RS19760
OG03160,beril_Dda3937,DDA3937_RS00390
OG03161,beril_Dda3937,DDA3937_RS12905
OG03162,beril_Dda3937,DDA3937_RS19870
OG03163,beril_Dda3937,DDA3937_RS00030
OG03165,beril_Dda3937,DDA3937_RS17285
OG03166,beril_Dda3937,DDA3937_RS22435
OG03171,beril_Magneto,AMB_RS14385
OG03172,beril_RalstoniaBSBF1503,RALBFv3_RS12990
OG03173,beril_Dda3937,DDA3937_RS16120
OG03174,beril_HerbieS,HSERO_RS10165
OG03176,beril_Methanococcus_S2,MMP_RS05980
OG03177,beril_Dda3937,DDA3937_RS02450
OG03178,beril_Magneto,AMB_RS20870
OG03181,beril_Dda3937,DDA3937_RS09890
OG03183,beril_Dda3937,DDA3937_RS07825
OG03184,beril_Dda3937,DDA3937_RS14615
OG03186,beril_Dda3937,DDA3937_RS21420
OG03187,beril_RalstoniaGMI1000,RS_RS08030
OG03190,beril_RalstoniaPSI07,RPSI07_RS18425
OG03191,beril_Dda3937,DDA3937_RS04395
OG03192,beril_Dda3937,DDA3937_RS07600
OG03194,beril_Dda3937,DDA3937_RS03600
OG03197,beril_Dda3937,DDA3937_RS04890
OG03198,beril_Dda3937,DDA3937_RS12720
OG03199,beril_Dda3937,DDA3937_RS05075
OG03200,beril_Dda3937,DDA3937_RS19810
OG03203,beril_Dda3937,DDA3937_RS20980
OG03204,beril_Dda3937,DDA3937_RS20025
OG03207,beril_Dda3937,DDA3937_RS04370
OG03210,beril_Dda3937,DDA3937_RS11305
OG03211,beril_Dda3937,DDA3937_RS15900
OG03212,beril_Dda3937,DDA3937_RS10650
OG03213,beril_Dda3937,DDA3937_RS05930
OG03214,beril_HerbieS,HSERO_RS07720
OG03216,beril_Magneto,AMB_RS13510
OG03217,beril_Dda3937,DDA3937_RS11085
OG03218,beril_Dda3937,DDA3937_RS18155
OG03219,beril_Dda3937,DDA3937_RS11970
OG03222,beril_Magneto,AMB_RS22545
OG03225,beril_Dda3937,DDA3937_RS14745
OG03226,beril_Dda3937,DDA3937_RS05710
OG03228,beril_Dda3937,DDA3937_RS10440
OG03229,beril_Dda3937,DDA3937_RS03570
OG03230,beril_Dda3937,DDA3937_RS16070
OG03232,beril_Dda3937,DDA3937_RS10200
OG03234,beril_RalstoniaGMI1000,RS_RS13120
OG03236,beril_RalstoniaBSBF1503,RALBFv3_RS17050
OG03237,beril_Dda3937,DDA3937_RS17175
OG03238,beril_RalstoniaGMI1000,RS_RS22035
OG03239,beril_Dda3937,DDA3937_RS17575
OG03241,beril_Dda3937,DDA3937_RS02780
OG03242,beril_Methanococcus_JJ,MMJJ_RS07180
OG03243,beril_Dda3937,DDA3937_RS04580
OG03247,beril_RalstoniaPSI07,RPSI07_RS08230
OG03248,beril_Dda3937,DDA3937_RS18495
OG03249,beril_Dda3937,DDA3937_RS04600
OG03255,beril_Dda3937,DDA3937_RS09455
OG03256,beril_Dda3937,DDA3937_RS16025
OG03257,beril_Dda3937,DDA3937_RS11515
OG03258,beril_Dda3937,DDA3937_RS09540
OG03266,beril_Dda3937,DDA3937_RS04530
OG03267,beril_Dda3937,DDA3937_RS00115
OG03268,beril_Dda3937,DDA3937_RS05940
OG03270,beril_RalstoniaPSI07,RPSI07_RS17980
OG03272,beril_Dda3937,DDA3937_RS04280
OG03274,beril_Dda3937,DDA3937_RS10970
OG03275,beril_Dda3937,DDA3937_RS00615
OG03276,beril_RalstoniaGMI1000,RS_RS13135
OG03278,beril_Dda3937,DDA3937_RS14610
OG03279,beril_Dda3937,DDA3937_RS18980
OG03281,beril_Methanococcus_JJ,MMJJ_RS06675
OG03285,beril_Dda3937,DDA3937_RS16540
OG03286,beril_Dda3937,DDA3937_RS17400
OG03287,beril_HerbieS,HSERO_RS05520
OG03289,beril_Dda3937,DDA3937_RS15965
OG03291,beril_Magneto,AMB_RS01060
OG03294,beril_RalstoniaGMI1000,RS_RS04855
OG03296,beril_Dda3937,DDA3937_RS12425
OG03298,beril_RalstoniaPSI07,RPSI07_RS04485
OG03299,beril_Dda3937,DDA3937_RS00385
OG03300,beril_Dda3937,DDA3937_RS10350
OG03302,beril_Magneto,AMB_RS07945
OG03303,beril_Dda3937,DDA3937_RS13490
OG03304,beril_Dda3937,DDA3937_RS14215
OG03305,beril_Dda3937,DDA3937_RS08825
OG03306,beril_HerbieS,HSERO_RS10020
OG03310,beril_RalstoniaGMI1000,RS_RS16960
OG03311,beril_Dda3937,DDA3937_RS10690
OG03312,beril_Methanococcus_JJ,MMJJ_RS03720
OG03313,beril_Dda3937,DDA3937_RS05210
OG03315,beril_RalstoniaPSI07,RPSI07_RS06685
OG03316,beril_Magneto,AMB_RS15415
OG03317,beril_Methanococcus_JJ,MMJJ_RS08250
OG03319,beril_RalstoniaGMI1000,RS_RS21415
OG03322,beril_Magneto,AMB_RS22065
OG03323,beril_Dda3937,DDA3937_RS00355
OG03325,beril_RalstoniaBSBF1503,RALBFv3_RS08645
OG03330,beril_Magneto,AMB_RS13220
OG03331,beril_Dda3937,DDA3937_RS06705
OG03333,beril_Dda3937,DDA3937_RS14655
OG03334,beril_Dda3937,DDA3937_RS07470
OG03336,beril_Dda3937,DDA3937_RS09120
OG03339,beril_Dda3937,DDA3937_RS18140
OG03340,beril_Dda3937,DDA3937_RS19805
OG03341,beril_Dda3937,DDA3937_RS04985
OG03343,beril_RalstoniaBSBF1503,RALBFv3_RS06145
OG03345,beril_Magneto,AMB_RS03620
OG03346,beril_Dda3937,DDA3937_RS20045
OG03348,beril_Magneto,AMB_RS09080
OG03351,beril_Dda3937,DDA3937_RS00985
OG03353,beril_Dda3937,DDA3937_RS14505
OG03356,beril_Dda3937,DDA3937_RS02425
OG03357,beril_RalstoniaPSI07,RPSI07_RS06940
OG03359,beril_Dda3937,DDA3937_RS18530
OG03360,beril_Magneto,AMB_RS08345
OG03361,beril_Dda3937,DDA3937_RS12925
OG03362,beril_Dda3937,DDA3937_RS22135
OG03363,beril_Dda3937,DDA3937_RS07440
OG03366,beril_Dda3937,DDA3937_RS09380
OG03367,beril_Dda3937,DDA3937_RS14395
OG03369,beril_Dda3937,DDA3937_RS00540
OG03371,beril_RalstoniaBSBF1503,RALBFv3_RS11505
OG03372,beril_RalstoniaBSBF1503,RALBFv3_RS21150
OG03373,beril_Dda3937,DDA3937_RS16780
OG03374,beril_Dda3937,DDA3937_RS14325
OG03375,beril_Magneto,AMB_RS09795
OG03376,beril_Dda3937,DDA3937_RS02975
OG03378,beril_Magneto,AMB_RS09365
OG03380,beril_Dda3937,DDA3937_RS21950
OG03381,beril_Dda3937,DDA3937_RS11330
OG03382,beril_HerbieS,HSERO_RS17505
OG03384,beril_Magneto,AMB_RS07320
OG03385,beril_Magneto,AMB_RS12290
OG03386,beril_Dda3937,DDA3937_RS11365
OG03388,beril_Dda3937,DDA3937_RS18175
OG03389,beril_Magneto,AMB_RS13210
OG03392,beril_Dda3937,DDA3937_RS18815
OG03394,beril_Dda3937,DDA3937_RS12345
OG03395,beril_Dda3937,DDA3937_RS13295
OG03397,beril_Dda3937,DDA3937_RS00425
OG03398,beril_Dda3937,DDA3937_RS15645
OG03400,beril_Methanococcus_S2,MMP_RS01020
OG03401,beril_Dda3937,DDA3937_RS06850
OG03402,beril_Methanococcus_S2,MMP_RS02085
OG03403,beril_Dda3937,DDA3937_RS01945
OG03405,beril_Dda3937,DDA3937_RS10020
OG03406,beril_Dda3937,DDA3937_RS15705
OG03407,beril_RalstoniaPSI07,RPSI07_RS25050
OG03408,beril_RalstoniaBSBF1503,RALBFv3_RS00135
OG03409,beril_Dda3937,DDA3937_RS00445
OG03410,beril_Dda3937,DDA3937_RS21075
OG03412,beril_Dda3937,DDA3937_RS14560
OG03414,beril_Dda3937,DDA3937_RS14190
OG03415,beril_Magneto,AMB_RS10185
OG03416,beril_Dda3937,DDA3937_RS21360
OG03417,beril_Dda3937,DDA3937_RS18550
OG03418,beril_Dda3937,DDA3937_RS03095
OG03420,beril_Dda3937,DDA3937_RS20035
OG03423,beril_Dda3937,DDA3937_RS19690
OG03425,beril_Dda3937,DDA3937_RS09150
OG03426,beril_Dda3937,DDA3937_RS06060
OG03428,beril_RalstoniaGMI1000,RS_RS14320
OG03429,beril_Dda3937,DDA3937_RS13010
OG03430,beril_Dda3937,DDA3937_RS18450
OG03434,beril_Dda3937,DDA3937_RS00350
OG03436,beril_Dda3937,DDA3937_RS20545
OG03437,beril_HerbieS,HSERO_RS14540
OG03439,beril_Dda3937,DDA3937_RS09390
OG03440,beril_Magneto,AMB_RS22135
OG03442,beril_RalstoniaPSI07,RPSI07_RS06165
OG03443,beril_RalstoniaBSBF1503,RALBFv3_RS07800
OG03446,beril_Dda3937,DDA3937_RS19555
OG03447,beril_Dda3937,DDA3937_RS05945
OG03448,beril_Dda3937,DDA3937_RS11390
OG03449,beril_RalstoniaPSI07,RPSI07_RS12400
OG03450,beril_Dda3937,DDA3937_RS11230
OG03453,beril_Magneto,AMB_RS08295
OG03454,beril_Dda3937,DDA3937_RS22030
OG03455,beril_Dda3937,DDA3937_RS17050
OG03456,beril_Dda3937,DDA3937_RS03595
OG03458,beril_HerbieS,HSERO_RS18100
OG03460,beril_RalstoniaPSI07,RPSI07_RS01115
OG03461,beril_RalstoniaPSI07,RPSI07_RS02800
OG03465,beril_Magneto,AMB_RS15605
OG03466,beril_Dda3937,DDA3937_RS11290
OG03467,beril_RalstoniaBSBF1503,RALBFv3_RS17885
OG03468,beril_RalstoniaBSBF1503,RALBFv3_RS20000
OG03469,beril_RalstoniaPSI07,RPSI07_RS08195
OG03472,beril_Dda3937,DDA3937_RS19590
OG03473,beril_Dda3937,DDA3937_RS15855
OG03474,beril_Dda3937,DDA3937_RS10425
OG03475,beril_Dda3937,DDA3937_RS07880
OG03476,beril_Dda3937,DDA3937_RS20230
OG03478,beril_Dda3937,DDA3937_RS10530
OG03480,beril_Dda3937,DDA3937_RS11780
OG03481,beril_Magneto,AMB_RS20890
OG03485,beril_Dda3937,DDA3937_RS11375
OG03487,beril_Dda3937,DDA3937_RS00160
OG03488,beril_Dda3937,DDA3937_RS05910
OG03490,beril_Dda3937,DDA3937_RS02430
OG03491,beril_Dda3937,DDA3937_RS10880
OG03492,beril_RalstoniaBSBF1503,RALBFv3_RS06645
OG03493,beril_Dda3937,DDA3937_RS06770
OG03496,beril_Dda3937,DDA3937_RS22535
OG03497,beril_Dda3937,DDA3937_RS16790
OG03498,beril_Methanococcus_S2,MMP_RS07765
OG03500,beril_Dda3937,DDA3937_RS10400
OG03501,beril_Dda3937,DDA3937_RS20425
OG03503,beril_Dda3937,DDA3937_RS16775
OG03505,beril_Dda3937,DDA3937_RS02840
OG03506,beril_Dda3937,DDA3937_RS15440
OG03507,beril_HerbieS,HSERO_RS21645
OG03508,beril_Dda3937,DDA3937_RS13250
OG03509,beril_Dda3937,DDA3937_RS00020
OG03515,beril_Dda3937,DDA3937_RS16005
OG03516,beril_Dda3937,DDA3937_RS16725
OG03521,beril_Dda3937,DDA3937_RS04380
OG03523,beril_RalstoniaGMI1000,RS_RS15190
OG03524,beril_RalstoniaBSBF1503,RALBFv3_RS11215
OG03526,beril_Dda3937,DDA3937_RS10025
OG03530,beril_Dda3937,DDA3937_RS00090
OG03532,beril_RalstoniaBSBF1503,RALBFv3_RS07750
OG03533,beril_Dda3937,DDA3937_RS12535
OG03534,beril_Dda3937,DDA3937_RS01570
OG03537,beril_Dda3937,DDA3937_RS19915
OG03539,beril_HerbieS,HSERO_RS07240
OG03541,beril_Methanococcus_JJ,MMJJ_RS04685
OG03542,beril_Dda3937,DDA3937_RS02870
OG03543,beril_Dda3937,DDA3937_RS14390
OG03544,beril_Magneto,AMB_RS08340
OG03545,beril_Dda3937,DDA3937_RS18090
OG03546,beril_RalstoniaGMI1000,RS_RS18725
OG03554,beril_Dda3937,DDA3937_RS05445
OG03556,beril_Dda3937,DDA3937_RS16020
OG03557,beril_Dda3937,DDA3937_RS10750
OG03559,beril_Dda3937,DDA3937_RS05415
OG03560,beril_Dda3937,DDA3937_RS06310
OG03561,beril_Dda3937,DDA3937_RS19150
OG03564,beril_Dda3937,DDA3937_RS01470
OG03565,beril_RalstoniaPSI07,RPSI07_RS03900
OG03566,beril_Magneto,AMB_RS17745
OG03567,beril_Dda3937,DDA3937_RS09980
OG03568,beril_Dda3937,DDA3937_RS11385
OG03569,beril_RalstoniaBSBF1503,RALBFv3_RS17240
OG03570,beril_Dda3937,DDA3937_RS21380
OG03571,beril_Dda3937,DDA3937_RS01210
OG03574,beril_Dda3937,DDA3937_RS18735
OG03575,beril_Dda3937,DDA3937_RS03145
OG03577,beril_Dda3937,DDA3937_RS17950
OG03579,beril_Dda3937,DDA3937_RS05460
OG03581,beril_Dda3937,DDA3937_RS18005
OG03583,beril_Dda3937,DDA3937_RS01035
OG03584,beril_Magneto,AMB_RS20885
OG03586,beril_Dda3937,DDA3937_RS09755
OG03587,beril_Dda3937,DDA3937_RS00015
OG03588,beril_HerbieS,HSERO_RS04200
OG03592,beril_RalstoniaPSI07,RPSI07_RS08650
OG03593,beril_Dda3937,DDA3937_RS18160
OG03594,beril_Methanococcus_JJ,MMJJ_RS06810
OG03595,beril_RalstoniaBSBF1503,RALBFv3_RS15855
OG03598,beril_Dda3937,DDA3937_RS05705
OG03599,beril_Dda3937,DDA3937_RS10660
OG03602,beril_Dda3937,DDA3937_RS19400
OG03603,beril_Dda3937,DDA3937_RS11995
OG03607,beril_Dda3937,DDA3937_RS09155
OG03608,beril_Dda3937,DDA3937_RS18400
OG03609,beril_Dda3937,DDA3937_RS12540
OG03610,beril_Dda3937,DDA3937_RS03870
OG03612,beril_Dda3937,DDA3937_RS07495
OG03613,beril_Dda3937,DDA3937_RS12490
OG03614,beril_Dda3937,DDA3937_RS07635
OG03615,beril_Dda3937,DDA3937_RS09145
OG03616,beril_RalstoniaBSBF1503,RALBFv3_RS20660
OG03619,beril_RalstoniaPSI07,RPSI07_RS07585
OG03620,beril_Dda3937,DDA3937_RS15220
OG03623,beril_Magneto,AMB_RS16035
OG03624,beril_Magneto,AMB_RS11285
OG03625,beril_Dda3937,DDA3937_RS20130
OG03627,beril_Dda3937,DDA3937_RS00975
OG03628,beril_Dda3937,DDA3937_RS07620
OG03629,beril_Dda3937,DDA3937_RS01180
OG03630,beril_Dda3937,DDA3937_RS18975
OG03631,beril_RalstoniaPSI07,RPSI07_RS19805
OG03632,beril_RalstoniaBSBF1503,RALBFv3_RS04315
OG03634,beril_Magneto,AMB_RS18640
OG03635,beril_HerbieS,HSERO_RS04340
OG03637,beril_Dda3937,DDA3937_RS20970
OG03642,beril_Dda3937,DDA3937_RS00925
OG03645,beril_Magneto,AMB_RS20840
OG03646,beril_Magneto,AMB_RS12560
OG03647,beril_Dda3937,DDA3937_RS18545
OG03648,beril_HerbieS,HSERO_RS08265
OG03649,beril_Dda3937,DDA3937_RS19540
OG03650,beril_Dda3937,DDA3937_RS02075
OG03651,beril_RalstoniaBSBF1503,RALBFv3_RS21915
OG03652,beril_Dda3937,DDA3937_RS12795
OG03655,beril_Dda3937,DDA3937_RS01850
OG03656,beril_RalstoniaGMI1000,RS_RS19990
OG03657,beril_Dda3937,DDA3937_RS06430
OG03661,beril_Dda3937,DDA3937_RS02965
OG03663,beril_Dda3937,DDA3937_RS20975
OG03665,beril_Dda3937,DDA3937_RS06610
OG03668,beril_HerbieS,HSERO_RS20340
OG03669,beril_Dda3937,DDA3937_RS07545
OG03671,beril_Magneto,AMB_RS08280
OG03672,beril_Dda3937,DDA3937_RS16545
OG03673,beril_Dda3937,DDA3937_RS06395
OG03674,beril_Dda3937,DDA3937_RS12830
OG03678,beril_RalstoniaPSI07,RPSI07_RS23050
OG03679,beril_Dda3937,DDA3937_RS15235
OG03680,beril_Dda3937,DDA3937_RS17225
OG03681,beril_Dda3937,DDA3937_RS04930
OG03682,beril_Magneto,AMB_RS12870
OG03683,beril_Dda3937,DDA3937_RS19065
OG03686,beril_Dda3937,DDA3937_RS16190
OG03689,beril_Dda3937,DDA3937_RS12815
OG03690,beril_RalstoniaGMI1000,RS_RS23705
OG03691,beril_Dda3937,DDA3937_RS02825
OG03693,beril_Dda3937,DDA3937_RS13055
OG03697,beril_HerbieS,HSERO_RS09135
OG03698,beril_RalstoniaGMI1000,RS_RS00650
OG03699,beril_Dda3937,DDA3937_RS21160
OG03702,beril_Methanococcus_S2,MMP_RS01870
OG03703,beril_Dda3937,DDA3937_RS09985
OG03705,beril_Dda3937,DDA3937_RS08540
OG03706,beril_Dda3937,DDA3937_RS12945
OG03707,beril_Dda3937,DDA3937_RS20875
OG03708,beril_HerbieS,HSERO_RS10415
OG03709,beril_Dda3937,DDA3937_RS05715
OG03710,beril_Dda3937,DDA3937_RS05750
OG03711,beril_Dda3937,DDA3937_RS17975
OG03712,beril_Magneto,AMB_RS01570
OG03713,beril_Magneto,AMB_RS09325
OG03714,beril_Dda3937,DDA3937_RS07335
OG03717,beril_Dda3937,DDA3937_RS17330
OG03718,beril_Dda3937,DDA3937_RS18665
OG03719,beril_RalstoniaGMI1000,RS_RS21000
OG03720,beril_Dda3937,DDA3937_RS07605
OG03722,beril_Dda3937,DDA3937_RS13345
OG03724,beril_Dda3937,DDA3937_RS22290
OG03727,beril_Dda3937,DDA3937_RS14240
OG03728,beril_Dda3937,DDA3937_RS01880
OG03729,beril_Dda3937,DDA3937_RS06905
OG03730,beril_Dda3937,DDA3937_RS22000
OG03731,beril_Dda3937,DDA3937_RS05890
OG03732,beril_Dda3937,DDA3937_RS01870
OG03733,beril_RalstoniaBSBF1503,RALBFv3_RS17615
OG03734,beril_Dda3937,DDA3937_RS18150
OG03736,beril_Magneto,AMB_RS07690
OG03737,beril_RalstoniaPSI07,RPSI07_RS23705
OG03739,beril_Dda3937,DDA3937_RS05420
OG03741,beril_Methanococcus_JJ,MMJJ_RS08195
OG03742,beril_Dda3937,DDA3937_RS08480
OG03743,beril_Dda3937,DDA3937_RS11250
OG03746,beril_HerbieS,HSERO_RS10230
OG03747,beril_RalstoniaBSBF1503,RALBFv3_RS12245
OG03748,beril_Dda3937,DDA3937_RS19675
OG03750,beril_Dda3937,DDA3937_RS15215
OG03751,beril_RalstoniaBSBF1503,RALBFv3_RS22320
OG03757,beril_Dda3937,DDA3937_RS10355
OG03759,beril_Dda3937,DDA3937_RS12430
OG03762,beril_HerbieS,HSERO_RS14535
OG03765,beril_Dda3937,DDA3937_RS16460
OG03766,beril_Dda3937,DDA3937_RS11320
OG03768,beril_Dda3937,DDA3937_RS16910
OG03769,beril_Dda3937,DDA3937_RS17210
OG03770,beril_Dda3937,DDA3937_RS20165
OG03771,beril_Dda3937,DDA3937_RS00885
OG03772,beril_Dda3937,DDA3937_RS11070
OG03773,beril_Dda3937,DDA3937_RS14310
OG03775,beril_HerbieS,HSERO_RS20645
OG03776,beril_Magneto,AMB_RS10930
OG03778,beril_Dda3937,DDA3937_RS09200
OG03780,beril_Dda3937,DDA3937_RS00280
OG03781,beril_Dda3937,DDA3937_RS06095
OG03784,beril_Dda3937,DDA3937_RS05865
OG03786,beril_Dda3937,DDA3937_RS00600
OG03788,beril_HerbieS,HSERO_RS10595
OG03789,beril_Dda3937,DDA3937_RS07400
OG03790,beril_Dda3937,DDA3937_RS16730
OG03792,beril_HerbieS,HSERO_RS12990
OG03793,beril_Methanococcus_S2,MMP_RS07165
OG03795,beril_RalstoniaBSBF1503,RALBFv3_RS18260
OG03796,beril_Dda3937,DDA3937_RS09430
OG03797,beril_Magneto,AMB_RS10035
OG03799,beril_Dda3937,DDA3937_RS09130
OG03800,beril_Magneto,AMB_RS00045
OG03801,beril_Dda3937,DDA3937_RS06590
OG03804,beril_RalstoniaBSBF1503,RALBFv3_RS18655
OG03805,beril_Dda3937,DDA3937_RS16335
OG03807,beril_Magneto,AMB_RS23225
OG03808,beril_Dda3937,DDA3937_RS07625
OG03810,beril_Dda3937,DDA3937_RS06825
OG03816,beril_Dda3937,DDA3937_RS17965
OG03817,beril_Dda3937,DDA3937_RS15300
OG03818,beril_RalstoniaGMI1000,RS_RS24610
OG03819,beril_Dda3937,DDA3937_RS10270
OG03820,beril_Dda3937,DDA3937_RS09530
OG03821,beril_Dda3937,DDA3937_RS00990
OG03822,beril_Magneto,AMB_RS10205
OG03824,beril_Dda3937,DDA3937_RS01200
OG03825,beril_Dda3937,DDA3937_RS18770
OG03827,beril_RalstoniaBSBF1503,RALBFv3_RS14330
OG03828,beril_Dda3937,DDA3937_RS17410
OG03832,beril_Magneto,AMB_RS13535
OG03839,beril_Dda3937,DDA3937_RS18235
OG03842,beril_Dda3937,DDA3937_RS18590
OG03844,beril_Dda3937,DDA3937_RS17345
OG03846,beril_Dda3937,DDA3937_RS01585
OG03849,beril_Dda3937,DDA3937_RS18290
OG03850,beril_Dda3937,DDA3937_RS00900
OG03851,beril_RalstoniaGMI1000,RS_RS10755
OG03852,beril_Magneto,AMB_RS13580
OG03853,beril_Dda3937,DDA3937_RS09545
OG03854,beril_Dda3937,DDA3937_RS12300
OG03855,beril_RalstoniaPSI07,RPSI07_RS10325
OG03856,beril_Dda3937,DDA3937_RS06795
